Circuit delay: 2821.62648 ps

Gate slacks:
INPUT-P1_ADDR_REG_4__SCAN_IN: 2435.48008 ps
INPUT-P1_ADDR_REG_3__SCAN_IN: 2395.78850 ps
INPUT-P1_ADDR_REG_2__SCAN_IN: 2356.08911 ps
INPUT-P1_ADDR_REG_1__SCAN_IN: 2307.27005 ps
INPUT-P1_ADDR_REG_0__SCAN_IN: 2283.82729 ps
INPUT-P1_DATAO_REG_0__SCAN_IN: 1395.52496 ps
INPUT-P1_DATAO_REG_1__SCAN_IN: 1412.78512 ps
INPUT-P1_DATAO_REG_2__SCAN_IN: 1433.58042 ps
INPUT-P1_DATAO_REG_3__SCAN_IN: 1439.99157 ps
INPUT-P1_DATAO_REG_4__SCAN_IN: 1450.68584 ps
INPUT-P1_DATAO_REG_5__SCAN_IN: 1458.03236 ps
INPUT-P1_DATAO_REG_6__SCAN_IN: 1491.10884 ps
INPUT-P1_DATAO_REG_7__SCAN_IN: 1475.92717 ps
INPUT-P1_DATAO_REG_8__SCAN_IN: 1480.67769 ps
INPUT-P1_DATAO_REG_9__SCAN_IN: 1513.75264 ps
INPUT-P1_DATAO_REG_10__SCAN_IN: 1546.83003 ps
INPUT-P1_DATAO_REG_11__SCAN_IN: 1529.21598 ps
INPUT-P1_DATAO_REG_12__SCAN_IN: 1536.81320 ps
INPUT-P1_DATAO_REG_13__SCAN_IN: 1569.88816 ps
INPUT-P1_DATAO_REG_14__SCAN_IN: 1602.96555 ps
INPUT-P1_DATAO_REG_15__SCAN_IN: 1676.72684 ps
INPUT-P1_DATAO_REG_16__SCAN_IN: 1716.42538 ps
INPUT-P1_DATAO_REG_17__SCAN_IN: 1756.11695 ps
INPUT-P1_DATAO_REG_18__SCAN_IN: 1795.80849 ps
INPUT-P1_DATAO_REG_19__SCAN_IN: 1835.50002 ps
INPUT-P1_DATAO_REG_20__SCAN_IN: 1875.19156 ps
INPUT-P1_DATAO_REG_21__SCAN_IN: 1914.88309 ps
INPUT-P1_DATAO_REG_22__SCAN_IN: 1954.57462 ps
INPUT-P1_DATAO_REG_23__SCAN_IN: 1994.26616 ps
INPUT-P1_DATAO_REG_24__SCAN_IN: 2033.95769 ps
INPUT-P1_DATAO_REG_25__SCAN_IN: 2073.64923 ps
INPUT-P1_DATAO_REG_26__SCAN_IN: 2113.34076 ps
INPUT-P1_DATAO_REG_27__SCAN_IN: 2153.03229 ps
INPUT-P1_DATAO_REG_28__SCAN_IN: 2163.60882 ps
INPUT-P1_DATAO_REG_29__SCAN_IN: 2271.71782 ps
INPUT-P1_DATAO_REG_30__SCAN_IN: 2354.56294 ps
INPUT-P1_DATAO_REG_31__SCAN_IN: 2320.38003 ps
INPUT-P1_B_REG_SCAN_IN: 2016.50749 ps
INPUT-P1_REG3_REG_15__SCAN_IN: 1612.77777 ps
INPUT-P1_REG3_REG_26__SCAN_IN: 2021.41891 ps
INPUT-P1_REG3_REG_6__SCAN_IN: 1278.43504 ps
INPUT-P1_REG3_REG_18__SCAN_IN: 1724.22535 ps
INPUT-P1_REG3_REG_2__SCAN_IN: 1530.73353 ps
INPUT-P1_REG3_REG_11__SCAN_IN: 1464.18100 ps
INPUT-P1_REG3_REG_22__SCAN_IN: 1872.82213 ps
INPUT-P1_REG3_REG_13__SCAN_IN: 1538.47938 ps
INPUT-P1_REG3_REG_20__SCAN_IN: 1798.52374 ps
INPUT-P1_REG3_REG_0__SCAN_IN: 1633.54657 ps
INPUT-P1_REG3_REG_9__SCAN_IN: 1389.88261 ps
INPUT-P1_REG3_REG_4__SCAN_IN: 1204.37988 ps
INPUT-P1_REG3_REG_24__SCAN_IN: 1947.12052 ps
INPUT-P1_REG3_REG_17__SCAN_IN: 1687.07616 ps
INPUT-P1_REG3_REG_5__SCAN_IN: 1241.28781 ps
INPUT-P1_REG3_REG_16__SCAN_IN: 1649.92697 ps
INPUT-P1_REG3_REG_25__SCAN_IN: 1984.26971 ps
INPUT-P1_REG3_REG_12__SCAN_IN: 1501.33019 ps
INPUT-P1_REG3_REG_21__SCAN_IN: 1835.67294 ps
INPUT-P1_REG3_REG_1__SCAN_IN: 1666.48061 ps
INPUT-P1_REG3_REG_8__SCAN_IN: 1352.73341 ps
INPUT-P1_REG3_REG_28__SCAN_IN: 2082.21701 ps
INPUT-P1_REG3_REG_19__SCAN_IN: 1761.37455 ps
INPUT-P1_REG3_REG_3__SCAN_IN: 1204.37988 ps
INPUT-P1_REG3_REG_10__SCAN_IN: 1427.03180 ps
INPUT-P1_REG3_REG_23__SCAN_IN: 1909.97133 ps
INPUT-P1_REG3_REG_14__SCAN_IN: 1575.62858 ps
INPUT-P1_REG3_REG_27__SCAN_IN: 2054.14070 ps
INPUT-P1_REG3_REG_7__SCAN_IN: 1315.58422 ps
INPUT-P1_STATE_REG_SCAN_IN: 2384.28102 ps
INPUT-P1_RD_REG_SCAN_IN: 282.16265 ps
INPUT-P1_WR_REG_SCAN_IN: 3041.00765 ps
INPUT-P2_IR_REG_0__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_1__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_2__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_3__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_4__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_5__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_6__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_7__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_8__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_9__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_10__SCAN_IN: 845.86611 ps
INPUT-P2_IR_REG_11__SCAN_IN: 845.86611 ps
INPUT-P2_IR_REG_12__SCAN_IN: 845.86611 ps
INPUT-P2_IR_REG_13__SCAN_IN: 845.86611 ps
INPUT-P2_IR_REG_14__SCAN_IN: 845.86611 ps
INPUT-P2_IR_REG_15__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_16__SCAN_IN: 857.82154 ps
INPUT-P2_IR_REG_17__SCAN_IN: 966.57695 ps
INPUT-P2_IR_REG_18__SCAN_IN: 966.57695 ps
INPUT-P2_IR_REG_19__SCAN_IN: 966.57695 ps
INPUT-P2_IR_REG_20__SCAN_IN: 966.57695 ps
INPUT-P2_IR_REG_21__SCAN_IN: 966.57695 ps
INPUT-P2_IR_REG_22__SCAN_IN: 966.57695 ps
INPUT-P2_IR_REG_23__SCAN_IN: 966.57695 ps
INPUT-P2_IR_REG_24__SCAN_IN: 966.57695 ps
INPUT-P2_IR_REG_25__SCAN_IN: 997.71027 ps
INPUT-P2_IR_REG_26__SCAN_IN: 997.71027 ps
INPUT-P2_IR_REG_27__SCAN_IN: 997.71027 ps
INPUT-P2_IR_REG_28__SCAN_IN: 1072.07124 ps
INPUT-P2_IR_REG_29__SCAN_IN: 1136.79964 ps
INPUT-P2_IR_REG_30__SCAN_IN: 1173.90422 ps
INPUT-P2_IR_REG_31__SCAN_IN: 982.77370 ps
INPUT-P2_D_REG_0__SCAN_IN: 2327.81738 ps
INPUT-P2_D_REG_1__SCAN_IN: 2339.88397 ps
INPUT-P2_D_REG_2__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_3__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_4__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_5__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_6__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_7__SCAN_IN: 2271.36615 ps
INPUT-P2_D_REG_8__SCAN_IN: 2271.36615 ps
INPUT-P2_D_REG_9__SCAN_IN: 2271.36615 ps
INPUT-P2_D_REG_10__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_11__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_12__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_13__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_14__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_15__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_16__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_17__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_18__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_19__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_20__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_21__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_22__SCAN_IN: 2271.36615 ps
INPUT-P2_D_REG_23__SCAN_IN: 2271.36615 ps
INPUT-P2_D_REG_24__SCAN_IN: 2271.36615 ps
INPUT-P2_D_REG_25__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_26__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_27__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_28__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_29__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_30__SCAN_IN: 2251.76391 ps
INPUT-P2_D_REG_31__SCAN_IN: 2251.76391 ps
INPUT-P2_REG0_REG_0__SCAN_IN: 1668.59716 ps
INPUT-P2_REG0_REG_1__SCAN_IN: 1680.18543 ps
INPUT-P2_REG0_REG_2__SCAN_IN: 1539.66677 ps
INPUT-P2_REG0_REG_3__SCAN_IN: 1494.59887 ps
INPUT-P2_REG0_REG_4__SCAN_IN: 1595.62957 ps
INPUT-P2_REG0_REG_5__SCAN_IN: 1517.49512 ps
INPUT-P2_REG0_REG_6__SCAN_IN: 1585.88140 ps
INPUT-P2_REG0_REG_7__SCAN_IN: 1666.76409 ps
INPUT-P2_REG0_REG_8__SCAN_IN: 1661.03319 ps
INPUT-P2_REG0_REG_9__SCAN_IN: 1685.73264 ps
INPUT-P2_REG0_REG_10__SCAN_IN: 1585.48726 ps
INPUT-P2_REG0_REG_11__SCAN_IN: 1721.93564 ps
INPUT-P2_REG0_REG_12__SCAN_IN: 1790.58560 ps
INPUT-P2_REG0_REG_13__SCAN_IN: 1814.82192 ps
INPUT-P2_REG0_REG_14__SCAN_IN: 1817.92251 ps
INPUT-P2_REG0_REG_15__SCAN_IN: 1733.01831 ps
