Circuit delay: 3402.70126 ps

Gate slacks:
INPUT-P3_REG3_REG_2__SCAN_IN: 2254.65285 ps
INPUT-P3_REG3_REG_18__SCAN_IN: 2306.59257 ps
INPUT-P3_REG3_REG_6__SCAN_IN: 2014.30868 ps
INPUT-P3_REG3_REG_26__SCAN_IN: 2478.70213 ps
INPUT-P3_REG3_REG_15__SCAN_IN: 2220.53779 ps
INPUT-P3_B_REG_SCAN_IN: 2105.64072 ps
INPUT-P3_DATAO_REG_31__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_30__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_29__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_28__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_27__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_26__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_25__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_24__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_23__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_22__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_21__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_20__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_19__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_18__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_17__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_16__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_15__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_14__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_13__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_12__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_11__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_10__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_9__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_8__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_7__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_6__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_5__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_4__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_3__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_2__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_1__SCAN_IN: 3695.50507 ps
INPUT-P3_DATAO_REG_0__SCAN_IN: 3695.50507 ps
INPUT-P3_ADDR_REG_0__SCAN_IN: 2494.28620 ps
INPUT-P3_ADDR_REG_1__SCAN_IN: 2504.31052 ps
INPUT-P3_ADDR_REG_2__SCAN_IN: 2546.03127 ps
INPUT-P3_ADDR_REG_3__SCAN_IN: 2656.94626 ps
INPUT-P3_ADDR_REG_4__SCAN_IN: 2667.27841 ps
INPUT-P3_ADDR_REG_5__SCAN_IN: 2778.85382 ps
INPUT-P3_ADDR_REG_6__SCAN_IN: 2789.18603 ps
INPUT-P3_ADDR_REG_7__SCAN_IN: 2828.87460 ps
INPUT-P3_ADDR_REG_8__SCAN_IN: 2940.45286 ps
INPUT-P3_ADDR_REG_9__SCAN_IN: 2950.78508 ps
INPUT-P1_IR_REG_0__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_1__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_2__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_3__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_4__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_5__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_6__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_7__SCAN_IN: 1691.03303 ps
INPUT-P1_IR_REG_8__SCAN_IN: 1691.03303 ps
INPUT-P1_IR_REG_9__SCAN_IN: 1691.03303 ps
INPUT-P1_IR_REG_10__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_11__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_12__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_13__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_14__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_15__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_16__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_17__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_18__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_19__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_20__SCAN_IN: 1691.03303 ps
INPUT-P1_IR_REG_21__SCAN_IN: 1691.03303 ps
INPUT-P1_IR_REG_22__SCAN_IN: 1691.03303 ps
INPUT-P1_IR_REG_23__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_24__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_25__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_26__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_27__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_28__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_29__SCAN_IN: 1679.12648 ps
INPUT-P1_IR_REG_30__SCAN_IN: 1813.94549 ps
INPUT-P1_IR_REG_31__SCAN_IN: 1717.41157 ps
INPUT-P1_D_REG_0__SCAN_IN: 2969.73746 ps
INPUT-P1_D_REG_1__SCAN_IN: 2981.80405 ps
INPUT-P1_D_REG_2__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_3__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_4__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_5__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_6__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_7__SCAN_IN: 2913.28618 ps
INPUT-P1_D_REG_8__SCAN_IN: 2913.28618 ps
INPUT-P1_D_REG_9__SCAN_IN: 2913.28618 ps
INPUT-P1_D_REG_10__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_11__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_12__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_13__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_14__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_15__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_16__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_17__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_18__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_19__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_20__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_21__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_22__SCAN_IN: 2913.28618 ps
INPUT-P1_D_REG_23__SCAN_IN: 2913.28618 ps
INPUT-P1_D_REG_24__SCAN_IN: 2913.28618 ps
INPUT-P1_D_REG_25__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_26__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_27__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_28__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_29__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_30__SCAN_IN: 2893.68403 ps
INPUT-P1_D_REG_31__SCAN_IN: 2893.68403 ps
INPUT-P1_REG0_REG_0__SCAN_IN: 2271.90411 ps
INPUT-P1_REG0_REG_1__SCAN_IN: 2263.40268 ps
INPUT-P1_REG0_REG_2__SCAN_IN: 2161.45083 ps
INPUT-P1_REG0_REG_3__SCAN_IN: 2108.02343 ps
INPUT-P1_REG0_REG_4__SCAN_IN: 2254.07888 ps
INPUT-P1_REG0_REG_5__SCAN_IN: 2139.08172 ps
INPUT-P1_REG0_REG_6__SCAN_IN: 2199.60160 ps
INPUT-P1_REG0_REG_7__SCAN_IN: 2292.02661 ps
INPUT-P1_REG0_REG_8__SCAN_IN: 2286.44433 ps
INPUT-P1_REG0_REG_9__SCAN_IN: 2334.18954 ps
INPUT-P1_REG0_REG_10__SCAN_IN: 2207.88486 ps
INPUT-P1_REG0_REG_11__SCAN_IN: 2335.95961 ps
INPUT-P1_REG0_REG_12__SCAN_IN: 2416.05238 ps
INPUT-P1_REG0_REG_13__SCAN_IN: 2440.35385 ps
INPUT-P1_REG0_REG_14__SCAN_IN: 2467.70426 ps
INPUT-P1_REG0_REG_15__SCAN_IN: 2383.26355 ps
INPUT-P1_REG0_REG_16__SCAN_IN: 2469.88142 ps
INPUT-P1_REG0_REG_17__SCAN_IN: 2559.44498 ps
INPUT-P1_REG0_REG_18__SCAN_IN: 2676.53501 ps
INPUT-P1_REG0_REG_19__SCAN_IN: 2580.66323 ps
INPUT-P1_REG0_REG_20__SCAN_IN: 2685.99331 ps
INPUT-P1_REG0_REG_21__SCAN_IN: 2692.66247 ps
INPUT-P1_REG0_REG_22__SCAN_IN: 2630.42412 ps
INPUT-P1_REG0_REG_23__SCAN_IN: 2724.37900 ps
INPUT-P1_REG0_REG_24__SCAN_IN: 2835.21075 ps
INPUT-P1_REG0_REG_25__SCAN_IN: 2778.48333 ps
INPUT-P1_REG0_REG_26__SCAN_IN: 2811.09524 ps
INPUT-P1_REG0_REG_27__SCAN_IN: 2819.45972 ps
INPUT-P1_REG0_REG_28__SCAN_IN: 2870.39657 ps
INPUT-P1_REG0_REG_29__SCAN_IN: 2996.43571 ps
INPUT-P1_REG0_REG_30__SCAN_IN: 2669.88476 ps
INPUT-P1_REG0_REG_31__SCAN_IN: 2655.24329 ps
INPUT-P1_REG1_REG_0__SCAN_IN: 2271.90411 ps
INPUT-P1_REG1_REG_1__SCAN_IN: 2263.40268 ps
INPUT-P1_REG1_REG_2__SCAN_IN: 2161.45083 ps
INPUT-P1_REG1_REG_3__SCAN_IN: 2108.02343 ps
INPUT-P1_REG1_REG_4__SCAN_IN: 2254.07888 ps
INPUT-P1_REG1_REG_5__SCAN_IN: 2139.08172 ps
INPUT-P1_REG1_REG_6__SCAN_IN: 2199.60160 ps
INPUT-P1_REG1_REG_7__SCAN_IN: 2292.02661 ps
INPUT-P1_REG1_REG_8__SCAN_IN: 2286.44433 ps
INPUT-P1_REG1_REG_9__SCAN_IN: 2334.18954 ps
INPUT-P1_REG1_REG_10__SCAN_IN: 2207.88486 ps
INPUT-P1_REG1_REG_11__SCAN_IN: 2335.95961 ps
INPUT-P1_REG1_REG_12__SCAN_IN: 2416.05238 ps
INPUT-P1_REG1_REG_13__SCAN_IN: 2440.35385 ps
INPUT-P1_REG1_REG_14__SCAN_IN: 2467.70426 ps
INPUT-P1_REG1_REG_15__SCAN_IN: 2383.26355 ps
INPUT-P1_REG1_REG_16__SCAN_IN: 2469.88142 ps
INPUT-P1_REG1_REG_17__SCAN_IN: 2559.44498 ps
INPUT-P1_REG1_REG_18__SCAN_IN: 2676.53501 ps
INPUT-P1_REG1_REG_19__SCAN_IN: 2580.66323 ps
INPUT-P1_REG1_REG_20__SCAN_IN: 2685.99331 ps
INPUT-P1_REG1_REG_21__SCAN_IN: 2692.66247 ps
INPUT-P1_REG1_REG_22__SCAN_IN: 2630.42412 ps
INPUT-P1_REG1_REG_23__SCAN_IN: 2724.37900 ps
INPUT-P1_REG1_REG_24__SCAN_IN: 2835.21075 ps
INPUT-P1_REG1_REG_25__SCAN_IN: 2778.48333 ps
INPUT-P1_REG1_REG_26__SCAN_IN: 2811.09524 ps
INPUT-P1_REG1_REG_27__SCAN_IN: 2819.45972 ps
INPUT-P1_REG1_REG_28__SCAN_IN: 2870.39657 ps
INPUT-P1_REG1_REG_29__SCAN_IN: 2996.43571 ps
INPUT-P1_REG1_REG_30__SCAN_IN: 2669.88476 ps
INPUT-P1_REG1_REG_31__SCAN_IN: 2655.24329 ps
INPUT-P1_REG2_REG_0__SCAN_IN: 2271.90390 ps
INPUT-P1_REG2_REG_1__SCAN_IN: 2263.40247 ps
INPUT-P1_REG2_REG_2__SCAN_IN: 2161.45062 ps
INPUT-P1_REG2_REG_3__SCAN_IN: 2108.02323 ps
INPUT-P1_REG2_REG_4__SCAN_IN: 2254.07868 ps
INPUT-P1_REG2_REG_5__SCAN_IN: 2139.08151 ps
INPUT-P1_REG2_REG_6__SCAN_IN: 2199.60139 ps
INPUT-P1_REG2_REG_7__SCAN_IN: 2292.02640 ps
INPUT-P1_REG2_REG_8__SCAN_IN: 2286.44412 ps
INPUT-P1_REG2_REG_9__SCAN_IN: 2334.18933 ps
INPUT-P1_REG2_REG_10__SCAN_IN: 2207.88465 ps
INPUT-P1_REG2_REG_11__SCAN_IN: 2335.95940 ps
INPUT-P1_REG2_REG_12__SCAN_IN: 2416.05217 ps
INPUT-P1_REG2_REG_13__SCAN_IN: 2440.35364 ps
INPUT-P1_REG2_REG_14__SCAN_IN: 2467.70405 ps
INPUT-P1_REG2_REG_15__SCAN_IN: 2383.26334 ps
INPUT-P1_REG2_REG_16__SCAN_IN: 2469.88122 ps
INPUT-P1_REG2_REG_17__SCAN_IN: 2559.44477 ps
INPUT-P1_REG2_REG_18__SCAN_IN: 2676.53480 ps
INPUT-P1_REG2_REG_19__SCAN_IN: 2580.66303 ps
INPUT-P1_REG2_REG_20__SCAN_IN: 2685.99311 ps
INPUT-P1_REG2_REG_21__SCAN_IN: 2692.66227 ps
INPUT-P1_REG2_REG_22__SCAN_IN: 2630.42391 ps
INPUT-P1_REG2_REG_23__SCAN_IN: 2724.37879 ps
INPUT-P1_REG2_REG_24__SCAN_IN: 2835.21054 ps
INPUT-P1_REG2_REG_25__SCAN_IN: 2778.48313 ps
INPUT-P1_REG2_REG_26__SCAN_IN: 2811.09503 ps
INPUT-P1_REG2_REG_27__SCAN_IN: 2819.45951 ps
INPUT-P1_REG2_REG_28__SCAN_IN: 2870.39636 ps
INPUT-P1_REG2_REG_29__SCAN_IN: 2996.43550 ps
INPUT-P1_REG2_REG_30__SCAN_IN: 2669.88459 ps
INPUT-P1_REG2_REG_31__SCAN_IN: 2655.24313 ps
INPUT-P1_ADDR_REG_19__SCAN_IN: 347.78684 ps
INPUT-P1_ADDR_REG_18__SCAN_IN: 3529.75519 ps
INPUT-P1_ADDR_REG_17__SCAN_IN: 3438.45007 ps
INPUT-P1_ADDR_REG_16__SCAN_IN: 3398.76150 ps
INPUT-P1_ADDR_REG_15__SCAN_IN: 3378.53384 ps
INPUT-P1_ADDR_REG_14__SCAN_IN: 3306.19445 ps
INPUT-P1_ADDR_REG_13__SCAN_IN: 3223.95953 ps
INPUT-P1_ADDR_REG_12__SCAN_IN: 3112.38126 ps
INPUT-P1_ADDR_REG_11__SCAN_IN: 3072.69269 ps
INPUT-P1_ADDR_REG_10__SCAN_IN: 3052.46503 ps
INPUT-P1_ADDR_REG_9__SCAN_IN: 2950.78508 ps
INPUT-P1_ADDR_REG_8__SCAN_IN: 2930.56038 ps
INPUT-P1_ADDR_REG_7__SCAN_IN: 2828.87460 ps
INPUT-P1_ADDR_REG_6__SCAN_IN: 2789.18603 ps
INPUT-P1_ADDR_REG_5__SCAN_IN: 2768.95837 ps
INPUT-P1_ADDR_REG_4__SCAN_IN: 2667.27841 ps
INPUT-P1_ADDR_REG_3__SCAN_IN: 2647.05374 ps
INPUT-P1_ADDR_REG_2__SCAN_IN: 2546.03127 ps
INPUT-P1_ADDR_REG_1__SCAN_IN: 2504.31052 ps
INPUT-P1_ADDR_REG_0__SCAN_IN: 2483.28324 ps
INPUT-P1_DATAO_REG_0__SCAN_IN: 1878.81645 ps
INPUT-P1_DATAO_REG_1__SCAN_IN: 1894.24507 ps
INPUT-P1_DATAO_REG_2__SCAN_IN: 1905.86197 ps
INPUT-P1_DATAO_REG_3__SCAN_IN: 1916.48825 ps
INPUT-P1_DATAO_REG_4__SCAN_IN: 1921.41451 ps
INPUT-P1_DATAO_REG_5__SCAN_IN: 1929.28140 ps
INPUT-P1_DATAO_REG_6__SCAN_IN: 1962.35789 ps
INPUT-P1_DATAO_REG_7__SCAN_IN: 1946.65084 ps
INPUT-P1_DATAO_REG_8__SCAN_IN: 1951.16385 ps
INPUT-P1_DATAO_REG_9__SCAN_IN: 1984.23879 ps
INPUT-P1_DATAO_REG_10__SCAN_IN: 2017.31621 ps
INPUT-P1_DATAO_REG_11__SCAN_IN: 1974.45882 ps
INPUT-P1_DATAO_REG_12__SCAN_IN: 1979.20834 ps
INPUT-P1_DATAO_REG_13__SCAN_IN: 2012.28328 ps
INPUT-P1_DATAO_REG_14__SCAN_IN: 2045.35914 ps
INPUT-P1_DATAO_REG_15__SCAN_IN: 2078.43657 ps
INPUT-P1_DATAO_REG_16__SCAN_IN: 2152.63821 ps
INPUT-P1_DATAO_REG_17__SCAN_IN: 2192.33925 ps
INPUT-P1_DATAO_REG_18__SCAN_IN: 2232.03084 ps
INPUT-P1_DATAO_REG_19__SCAN_IN: 2271.72237 ps
INPUT-P1_DATAO_REG_20__SCAN_IN: 2311.41390 ps
INPUT-P1_DATAO_REG_21__SCAN_IN: 2351.10544 ps
INPUT-P1_DATAO_REG_22__SCAN_IN: 2390.79697 ps
INPUT-P1_DATAO_REG_23__SCAN_IN: 2426.00100 ps
INPUT-P1_DATAO_REG_24__SCAN_IN: 2470.18004 ps
INPUT-P1_DATAO_REG_25__SCAN_IN: 2505.34069 ps
INPUT-P1_DATAO_REG_26__SCAN_IN: 2549.56311 ps
INPUT-P1_DATAO_REG_27__SCAN_IN: 2581.01084 ps
INPUT-P1_DATAO_REG_28__SCAN_IN: 2628.94618 ps
INPUT-P1_DATAO_REG_29__SCAN_IN: 2642.64489 ps
INPUT-P1_DATAO_REG_30__SCAN_IN: 2642.29222 ps
INPUT-P1_DATAO_REG_31__SCAN_IN: 2607.72901 ps
INPUT-P1_B_REG_SCAN_IN: 2658.59849 ps
INPUT-P1_REG3_REG_15__SCAN_IN: 2343.48378 ps
INPUT-P1_REG3_REG_26__SCAN_IN: 2752.12491 ps
INPUT-P1_REG3_REG_6__SCAN_IN: 2009.14105 ps
INPUT-P1_REG3_REG_18__SCAN_IN: 2454.93136 ps
INPUT-P1_REG3_REG_2__SCAN_IN: 2162.50968 ps
INPUT-P1_REG3_REG_11__SCAN_IN: 2194.88700 ps
INPUT-P1_REG3_REG_22__SCAN_IN: 2592.47260 ps
INPUT-P1_REG3_REG_13__SCAN_IN: 2269.18539 ps
INPUT-P1_REG3_REG_20__SCAN_IN: 2529.22975 ps
INPUT-P1_REG3_REG_0__SCAN_IN: 2272.97764 ps
INPUT-P1_REG3_REG_9__SCAN_IN: 2120.58861 ps
INPUT-P1_REG3_REG_4__SCAN_IN: 1935.08589 ps
INPUT-P1_REG3_REG_24__SCAN_IN: 2677.82653 ps
INPUT-P1_REG3_REG_17__SCAN_IN: 2417.78217 ps
INPUT-P1_REG3_REG_5__SCAN_IN: 1971.99381 ps
INPUT-P1_REG3_REG_16__SCAN_IN: 2380.63297 ps
INPUT-P1_REG3_REG_25__SCAN_IN: 2714.97572 ps
INPUT-P1_REG3_REG_12__SCAN_IN: 2232.03620 ps
INPUT-P1_REG3_REG_21__SCAN_IN: 2566.37894 ps
INPUT-P1_REG3_REG_1__SCAN_IN: 2264.47334 ps
INPUT-P1_REG3_REG_8__SCAN_IN: 2083.43942 ps
INPUT-P1_REG3_REG_28__SCAN_IN: 2832.71525 ps
INPUT-P1_REG3_REG_19__SCAN_IN: 2492.08056 ps
INPUT-P1_REG3_REG_3__SCAN_IN: 1935.08589 ps
INPUT-P1_REG3_REG_10__SCAN_IN: 2153.70345 ps
INPUT-P1_REG3_REG_23__SCAN_IN: 2640.67733 ps
INPUT-P1_REG3_REG_14__SCAN_IN: 2306.33458 ps
INPUT-P1_REG3_REG_27__SCAN_IN: 2781.39246 ps
INPUT-P1_REG3_REG_7__SCAN_IN: 2046.29023 ps
INPUT-P1_STATE_REG_SCAN_IN: 2997.55564 ps
INPUT-P1_RD_REG_SCAN_IN: 340.27013 ps
INPUT-P1_WR_REG_SCAN_IN: 3661.57727 ps
INPUT-P2_IR_REG_0__SCAN_IN: 1699.04049 ps
INPUT-P2_IR_REG_1__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_2__SCAN_IN: 1699.04049 ps
INPUT-P2_IR_REG_3__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_4__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_5__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_6__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_7__SCAN_IN: 1706.12613 ps
INPUT-P2_IR_REG_8__SCAN_IN: 1706.12613 ps
INPUT-P2_IR_REG_9__SCAN_IN: 1706.12613 ps
INPUT-P2_IR_REG_10__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_11__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_12__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_13__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_14__SCAN_IN: 1699.04049 ps
INPUT-P2_IR_REG_15__SCAN_IN: 1699.04049 ps
INPUT-P2_IR_REG_16__SCAN_IN: 1699.04049 ps
INPUT-P2_IR_REG_17__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_18__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_19__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_20__SCAN_IN: 1706.12613 ps
INPUT-P2_IR_REG_21__SCAN_IN: 1706.12613 ps
INPUT-P2_IR_REG_22__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_23__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_24__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_25__SCAN_IN: 1694.21958 ps
INPUT-P2_IR_REG_26__SCAN_IN: 1699.04049 ps
INPUT-P2_IR_REG_27__SCAN_IN: 1699.04049 ps
INPUT-P2_IR_REG_28__SCAN_IN: 1699.04049 ps
INPUT-P2_IR_REG_29__SCAN_IN: 1699.04049 ps
INPUT-P2_IR_REG_30__SCAN_IN: 1833.85950 ps
INPUT-P2_IR_REG_31__SCAN_IN: 1717.27545 ps
INPUT-P2_D_REG_0__SCAN_IN: 2969.73715 ps
INPUT-P2_D_REG_1__SCAN_IN: 2981.80374 ps
INPUT-P2_D_REG_2__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_3__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_4__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_5__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_6__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_7__SCAN_IN: 2913.28592 ps
INPUT-P2_D_REG_8__SCAN_IN: 2913.28592 ps
INPUT-P2_D_REG_9__SCAN_IN: 2913.28592 ps
INPUT-P2_D_REG_10__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_11__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_12__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_13__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_14__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_15__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_16__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_17__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_18__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_19__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_20__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_21__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_22__SCAN_IN: 2913.28592 ps
INPUT-P2_D_REG_23__SCAN_IN: 2913.28592 ps
INPUT-P2_D_REG_24__SCAN_IN: 2913.28592 ps
INPUT-P2_D_REG_25__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_26__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_27__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_28__SCAN_IN: 2893.68368 ps
INPUT-P2_D_REG_29__SCAN_IN: 2893.68368 ps
