Circuit delay: 536.65990 ps

Gate slacks:
NAND-U203: 53.66599 ps
NAND-U256: 207.27957 ps
NAND-U304: 96.84641 ps
NAND-U305: 96.84641 ps
NAND-U316: 214.05120 ps
NAND-U310: 144.74851 ps
AND-U180: 69.10757 ps
NOT-U282: 357.20707 ps
NAND-U317: 388.11911 ps
NAND-U319: 388.11911 ps
NAND-U321: 388.11911 ps
NAND-U323: 388.11911 ps
OUTPUT-U189: 442.40471 ps
NAND-U242: 405.17008 ps
NAND-U246: 405.17008 ps
NAND-U188: 436.13097 ps
NAND-U207: 436.13097 ps
NOT-U262: 95.96957 ps
NAND-U311: 206.90379 ps
NOT-U259: 53.66599 ps
NAND-U307: 111.17022 ps
NAND-U313: 207.27957 ps
NAND-U261: 214.05120 ps
NAND-U257: 194.95523 ps
NAND-U263: 194.95523 ps
NAND-U303: 69.10757 ps
NAND-U318: 357.20707 ps
NAND-U320: 357.20707 ps
NAND-U322: 357.20707 ps
NAND-U324: 357.20707 ps
NAND-U243: 405.17008 ps
NAND-U283: 405.17008 ps
OUTPUT-U188: 436.13097 ps
OUTPUT-U207: 436.13097 ps
NAND-U265: 95.96957 ps
NAND-U267: 95.96957 ps
NAND-U306: 53.66599 ps
NAND-U314: 194.95523 ps
NAND-U312: 194.95523 ps
NAND-U216: 357.20707 ps
NAND-U217: 357.20707 ps
NAND-U218: 357.20707 ps
NAND-U219: 357.20707 ps
NAND-U187: 405.17008 ps
NAND-U206: 405.17008 ps
NAND-U308: 95.96957 ps
NAND-U309: 95.96957 ps
AND-U221: 53.66599 ps
NAND-U258: 194.95523 ps
NAND-U264: 194.95523 ps
OUTPUT-U216: 357.20707 ps
OUTPUT-U217: 357.20707 ps
OUTPUT-U218: 357.20707 ps
OUTPUT-U219: 357.20707 ps
OUTPUT-U187: 405.17008 ps
OUTPUT-U206: 405.17008 ps
NAND-U266: 95.96957 ps
NAND-U269: 95.96957 ps
AND-U220: 53.66599 ps
NAND-U271: 53.66599 ps
NAND-U272: 53.66599 ps
AND-U176: 53.66599 ps
NAND-U273: 82.54933 ps
NAND-U232: 53.66599 ps
NAND-U274: 66.18996 ps
NAND-U276: 79.89198 ps
NAND-U279: 66.18996 ps
NAND-U275: 82.54933 ps
NAND-U277: 96.26385 ps
NAND-U280: 82.54933 ps
NAND-U281: 96.26385 ps
NAND-U186: 53.66599 ps
NAND-U185: 79.89198 ps
NAND-U184: 53.66599 ps
NAND-U183: 68.78459 ps
OUTPUT-U186: 53.66599 ps
OUTPUT-U185: 79.89198 ps
OUTPUT-U184: 53.66599 ps
OUTPUT-U183: 68.78459 ps

Critical path:
INPUT-MAR_REG_0__SCAN_IN,NOT-U193,NAND-U250,AND-U181,NAND-U200,NOT-U253,NAND-U203,NOT-U259,NAND-U306,AND-U221,AND-U220,NAND-U271,NAND-U272,AND-U176,NAND-U232,NAND-U184,OUTPUT-U184
