Circuit delay: 1012.26708 ps

Gate slacks:
BUFF-727: 240.20042 ps
BUFF-745: 241.09952 ps
NOT-548: 1035.10594 ps
BUFF-595: 261.61608 ps
BUFF-700: 142.96514 ps
BUFF-703: 122.99503 ps
NOT-549: 1035.10594 ps
NAND-603: 480.07386 ps
BUFF-658: 453.77245 ps
BUFF-661: 840.98909 ps
BUFF-664: 465.20999 ps
BUFF-667: 840.98909 ps
BUFF-670: 463.07070 ps
BUFF-673: 840.98894 ps
BUFF-676: 463.07070 ps
BUFF-679: 840.98894 ps
NAND-608: 420.10039 ps
NAND-612: 413.84343 ps
AND-682: 1006.06094 ps
AND-685: 1006.06094 ps
AND-574: 264.30326 ps
AND-586: 284.99878 ps
AND-592: 266.74953 ps
AND-643: 335.51036 ps
AND-655: 288.39980 ps
AND-724: 200.92514 ps
NAND-601: 933.11710 ps
NAND-602: 933.11710 ps
NAND-550: 1012.69716 ps
NAND-551: 1012.69716 ps
NAND-552: 1012.69716 ps
NAND-553: 1012.69716 ps
NAND-554: 1012.69716 ps
NAND-555: 1012.69716 ps
BUFF-935: 179.34821 ps
BUFF-939: 148.38218 ps
NOT-984: 948.55156 ps
NOT-892: 324.69232 ps
BUFF-1010: 138.06118 ps
BUFF-1013: 107.08905 ps
NOT-990: 333.54490 ps
NOT-1004: 285.67180 ps
NOT-938: 156.54067 ps
NOT-942: 125.56854 ps
NOT-888: 212.07950 ps
NOT-894: 280.12292 ps
NOT-976: 276.59752 ps
NOT-980: 842.99335 ps
BUFF-943: 163.18081 ps
BUFF-947: 227.14689 ps
NOT-988: 288.97284 ps
BUFF-1016: 118.60494 ps
BUFF-1019: 182.56493 ps
NOT-1002: 244.37747 ps
NOT-946: 137.08443 ps
NOT-950: 201.04442 ps
NOT-1008: 238.81468 ps
NOT-889: 215.35361 ps
NOT-989: 285.69488 ps
NOT-1003: 241.09952 ps
BUFF-1028: 832.60229 ps
BUFF-1031: 233.84197 ps
NOT-890: 832.38218 ps
NOT-997: 237.21099 ps
NOT-1001: 235.52855 ps
BUFF-951: 165.76999 ps
BUFF-955: 145.80867 ps
NOT-1005: 241.09952 ps
NOT-1009: 238.81468 ps
BUFF-965: 783.25039 ps
BUFF-969: 179.04942 ps
NOT-993: 288.94805 ps
BUFF-1034: 738.67827 ps
BUFF-1037: 134.46746 ps
NOT-1007: 288.94953 ps
NOT-895: 327.69689 ps
NOT-968: 757.15776 ps
NOT-972: 152.94695 ps
BUFF-1040: 258.10309 ps
BUFF-1043: 824.49892 ps
BUFF-1046: 218.71656 ps
BUFF-1049: 217.03412 ps
NOT-891: 835.65629 ps
BUFF-1022: 121.19682 ps
BUFF-1025: 101.22671 ps
NOT-992: 240.20042 ps
NOT-1006: 241.09952 ps
BUFF-994: 263.28868 ps
BUFF-998: 261.61608 ps
NOT-954: 142.96514 ps
NOT-958: 122.99503 ps
NAND-921: 480.07386 ps
NAND-922: 480.07386 ps
NAND-923: 483.27614 ps
AND-926: 595.81513 ps
NOT-914: 453.77245 ps
NOT-913: 840.98909 ps
NOT-916: 465.20999 ps
NOT-915: 840.98909 ps
NOT-918: 463.07070 ps
NOT-917: 840.98894 ps
NOT-920: 463.07070 ps
NOT-919: 840.98894 ps
AND-898: 903.81174 ps
NAND-903: 453.97924 ps
NAND-910: 420.10039 ps
AND-897: 913.94435 ps
NAND-899: 453.97151 ps
NAND-907: 413.84343 ps
NOT-886: 1006.06094 ps
NOT-887: 1006.06094 ps
BUFF-959: 863.05375 ps
BUFF-962: 264.30326 ps
BUFF-973: 284.99878 ps
BUFF-977: 851.40445 ps
BUFF-981: 890.61650 ps
BUFF-985: 266.74953 ps
NOT-893: 335.51036 ps
NOT-896: 288.39980 ps
NOT-991: 200.92514 ps
NOT-1149: 179.34821 ps
NOT-1148: 148.38218 ps
NOT-1205: 138.06118 ps
NOT-1207: 107.08905 ps
NAND-1206: 149.22766 ps
NAND-1208: 118.25553 ps
NAND-1054: 212.07950 ps
NOT-1151: 163.18081 ps
NOT-1152: 227.14689 ps
NAND-1119: 288.97284 ps
NOT-1209: 118.60494 ps
NOT-1211: 182.56493 ps
NAND-1128: 244.37747 ps
NAND-1210: 129.77142 ps
NAND-1212: 193.73141 ps
NAND-1132: 238.81468 ps
NAND-1055: 215.35361 ps
NAND-1120: 285.69488 ps
NAND-1129: 241.09952 ps
NOT-1217: 832.60229 ps
NOT-1219: 233.84197 ps
NAND-1063: 832.38218 ps
NOT-1154: 165.76999 ps
NOT-1153: 145.80867 ps
NAND-1130: 241.09952 ps
NAND-1133: 238.81468 ps
NOT-1222: 783.25039 ps
NOT-1156: 179.04942 ps
NOT-1220: 738.67827 ps
NOT-1223: 134.46746 ps
NAND-1067: 299.68158 ps
NAND-1221: 749.84475 ps
NAND-1224: 145.63394 ps
NOT-1225: 258.10309 ps
NAND-1226: 269.26957 ps
NOT-1228: 824.49892 ps
NAND-1229: 835.66540 ps
NOT-1238: 218.71656 ps
NAND-1239: 229.88303 ps
NOT-1241: 217.03412 ps
NAND-1242: 228.20060 ps
NAND-1064: 835.65629 ps
NOT-1213: 121.19682 ps
NOT-1215: 101.22671 ps
NAND-1122: 212.18510 ps
NAND-1131: 241.09952 ps
NOT-1240: 263.28868 ps
NOT-1161: 261.61608 ps
NAND-1214: 132.36330 ps
NAND-1216: 112.39319 ps
NAND-1171: 480.07386 ps
NAND-1188: 480.07386 ps
NOT-1167: 660.06067 ps
BUFF-1168: 453.97924 ps
BUFF-1258: 420.10039 ps
BUFF-1261: 788.50989 ps
NOT-1163: 667.51278 ps
BUFF-1164: 453.97151 ps
BUFF-1252: 413.84343 ps
BUFF-1255: 798.64661 ps
NOT-1218: 863.05375 ps
NOT-1155: 264.30326 ps
NOT-1227: 284.99878 ps
NOT-1157: 851.40445 ps
NOT-1230: 890.61650 ps
NAND-1231: 901.78355 ps
NOT-1159: 266.74953 ps
NAND-1160: 277.92431 ps
NAND-1068: 288.39980 ps
NAND-1121: 200.92514 ps
NAND-1309: 138.06118 ps
NAND-1310: 107.08905 ps
NAND-1311: 118.60494 ps
NAND-1312: 182.56493 ps
NAND-1150: 212.07950 ps
NAND-1232: 285.69488 ps
NAND-1243: 241.09952 ps
NAND-1249: 238.81468 ps
NAND-1315: 738.67827 ps
NAND-1316: 134.46746 ps
NAND-1317: 258.10309 ps
NAND-1318: 824.49892 ps
NAND-1327: 218.71656 ps
NAND-1328: 217.03412 ps
NAND-1158: 832.38218 ps
NAND-1313: 121.19682 ps
NAND-1314: 101.22671 ps
NAND-1246: 241.09952 ps
NOT-1351: 420.10039 ps
NOT-1350: 788.50989 ps
NOT-1349: 413.84343 ps
NOT-1348: 798.64661 ps
NAND-1322: 890.61650 ps
NAND-1267: 266.74953 ps
NAND-1162: 288.39980 ps
NAND-1235: 200.92514 ps
NAND-1352: 138.06118 ps
NAND-1355: 107.08905 ps
NAND-1358: 118.60494 ps
NAND-1361: 182.56493 ps
NOT-1264: 212.07950 ps
NOT-1386: 285.69488 ps
NAND-1387: 296.88007 ps
NOT-1396: 241.09952 ps
NAND-1397: 252.28471 ps
NAND-1345: 250.00971 ps
NOT-1346: 238.81468 ps
NAND-1370: 738.67827 ps
NAND-1373: 134.46746 ps
NAND-1376: 258.10309 ps
NAND-1379: 824.49892 ps
NAND-1390: 218.71656 ps
NAND-1393: 217.03412 ps
NOT-1319: 832.38218 ps
NAND-1364: 121.19682 ps
NAND-1367: 101.22671 ps
NOT-1398: 241.09952 ps
NAND-1399: 252.28471 ps
NAND-1383: 890.61650 ps
NAND-1344: 266.74953 ps
NOT-1334: 288.39980 ps
NOT-1388: 200.92514 ps
NAND-1389: 212.11062 ps
NAND-1445: 149.25012 ps
NOT-1446: 138.06118 ps
NAND-1443: 118.28409 ps
NOT-1444: 107.08905 ps
NAND-1447: 129.79388 ps
NOT-1448: 118.60494 ps
NAND-1451: 193.75996 ps
NOT-1452: 182.56493 ps
BUFF-1416: 212.07950 ps
BUFF-1419: 810.26909 ps
NAND-1433: 285.69488 ps
NAND-1438: 241.09952 ps
NAND-1412: 238.81468 ps
NOT-1468: 738.67827 ps
NAND-1469: 749.86346 ps
NAND-1457: 145.66250 ps
NOT-1458: 134.46746 ps
NOT-1470: 258.10309 ps
NAND-1471: 269.28829 ps
NAND-1459: 835.69395 ps
NOT-1460: 824.49892 ps
NOT-1475: 218.71656 ps
NAND-1476: 229.90175 ps
NAND-1462: 228.22915 ps
NOT-1463: 217.03412 ps
NOT-1409: 832.38218 ps
NAND-1455: 132.38306 ps
NOT-1456: 121.19682 ps
NAND-1453: 112.42174 ps
NOT-1454: 101.22671 ps
NAND-1439: 241.09952 ps
NOT-1461: 890.61650 ps
NOT-1440: 266.74953 ps
NOT-1413: 288.39980 ps
NAND-1434: 200.92514 ps
NAND-1488: 138.06118 ps
NAND-1487: 107.08905 ps
NAND-1489: 118.60494 ps
NAND-1492: 182.56493 ps
NOT-1491: 212.07950 ps
NOT-1490: 810.26909 ps
NAND-1472: 285.69488 ps
NAND-1484: 241.09952 ps
NAND-1464: 238.81468 ps
NAND-1500: 738.67827 ps
NAND-1495: 134.46746 ps
NAND-1501: 258.10309 ps
NAND-1496: 824.49892 ps
NAND-1504: 218.71656 ps
NAND-1498: 217.03412 ps
NAND-1494: 121.19682 ps
NAND-1493: 101.22671 ps
NAND-1481: 241.09952 ps
NOT-1499: 266.74953 ps
NAND-1478: 200.92514 ps
NAND-1514: 138.06118 ps
NAND-1513: 107.08905 ps
NAND-1517: 118.60494 ps
NAND-1520: 182.56493 ps
NOT-1528: 285.69488 ps
NOT-1532: 241.09952 ps
NOT-1510: 238.81468 ps
NAND-1537: 738.67827 ps
NAND-1526: 134.46746 ps
NAND-1534: 258.10309 ps
NAND-1527: 824.49892 ps
NAND-1540: 218.71656 ps
NAND-1529: 217.03412 ps
NAND-1522: 121.19682 ps
NAND-1521: 101.22671 ps
NOT-1531: 241.09952 ps
NOT-1530: 200.92514 ps
BUFF-1612: 727.67968 ps
BUFF-1615: 138.06118 ps
NOT-1546: 107.08905 ps
BUFF-1600: 118.60494 ps
BUFF-1603: 716.78843 ps
NOT-1561: 182.56493 ps
NAND-1568: 241.09952 ps
NOT-1569: 238.81468 ps
NOT-1593: 738.67827 ps
NOT-1557: 134.46746 ps
NOT-1591: 258.10309 ps
NOT-1571: 824.49892 ps
NOT-1595: 218.71656 ps
NOT-1576: 217.03412 ps
BUFF-1588: 121.19682 ps
BUFF-1606: 721.17539 ps
BUFF-1609: 122.41507 ps
NOT-1554: 101.22671 ps
NAND-1567: 241.09952 ps
NAND-1594: 200.92514 ps
NOT-1682: 727.67968 ps
NOT-1683: 138.06118 ps
BUFF-1647: 107.08905 ps
BUFF-1651: 705.27254 ps
NOT-1675: 118.60494 ps
NOT-1677: 716.78843 ps
BUFF-1640: 760.64274 ps
BUFF-1643: 182.56493 ps
BUFF-1620: 145.84114 ps
BUFF-1661: 712.55510 ps
BUFF-1664: 134.46746 ps
NOT-1635: 824.49892 ps
NAND-1636: 212.11038 ps
NAND-1638: 228.19755 ps
NOT-1639: 217.03412 ps
BUFF-1697: 699.28447 ps
BUFF-1701: 121.19682 ps
NAND-1678: 732.34218 ps
NOT-1679: 721.17539 ps
NAND-1680: 133.58186 ps
NOT-1681: 122.41507 ps
BUFF-1623: 101.22671 ps
BUFF-1658: 701.98370 ps
NAND-1596: 241.09952 ps
NOT-1709: 107.08905 ps
NOT-1711: 705.27254 ps
NAND-1708: 118.25553 ps
NAND-1710: 716.43901 ps
NOT-1728: 760.64274 ps
NOT-1707: 182.56493 ps
BUFF-1714: 735.44980 ps
BUFF-1717: 145.84114 ps
NOT-1727: 712.55510 ps
NOT-1730: 134.46746 ps
NAND-1685: 200.92514 ps
NAND-1688: 217.03412 ps
NOT-1761: 699.28447 ps
NOT-1763: 121.19682 ps
NAND-1712: 721.17539 ps
NAND-1713: 122.41507 ps
BUFF-1731: 690.84521 ps
BUFF-1734: 101.22671 ps
NAND-1720: 713.15017 ps
NOT-1721: 701.98370 ps
NAND-1671: 252.28677 ps
NOT-1672: 241.09952 ps
NAND-1746: 107.08905 ps
NAND-1747: 705.27254 ps
NOT-1785: 735.44980 ps
NOT-1768: 145.84114 ps
NAND-1762: 710.45095 ps
NAND-1764: 132.36331 ps
NAND-1740: 212.11239 ps
NOT-1741: 200.92514 ps
NAND-1723: 217.03412 ps
NAND-1791: 699.28447 ps
NAND-1792: 121.19682 ps
NAND-1748: 721.17539 ps
NAND-1751: 122.41507 ps
NOT-1783: 690.84521 ps
NAND-1784: 702.01169 ps
NOT-1786: 101.22671 ps
NAND-1787: 112.39319 ps
NAND-1759: 701.98370 ps
NAND-1706: 241.09952 ps
NAND-1774: 107.08905 ps
NAND-1777: 705.27254 ps
NAND-1769: 200.92514 ps
NAND-1772: 228.22131 ps
NOT-1773: 217.03412 ps
NAND-1812: 699.28447 ps
NAND-1815: 121.19682 ps
NOT-1807: 721.17539 ps
NAND-1808: 732.36058 ps
NAND-1795: 133.61010 ps
NOT-1796: 122.41507 ps
NAND-1809: 690.84521 ps
NAND-1810: 101.22671 ps
NAND-1788: 701.98370 ps
NAND-1742: 241.09952 ps
NAND-1823: 118.27799 ps
NOT-1824: 107.08905 ps
NAND-1821: 716.46757 ps
NOT-1822: 705.27254 ps
NAND-1798: 200.92514 ps
NAND-1801: 217.03412 ps
NOT-1864: 699.28447 ps
NAND-1865: 710.46966 ps
NAND-1855: 132.39186 ps
NOT-1856: 121.19682 ps
NAND-1837: 721.17539 ps
NAND-1825: 122.41507 ps
NAND-1838: 690.84521 ps
NAND-1841: 101.22671 ps
NAND-1826: 713.17873 ps
NOT-1827: 701.98370 ps
NAND-1802: 241.09952 ps
BUFF-1818: 789.54384 ps
NAND-1849: 107.08905 ps
NAND-1848: 705.27254 ps
NAND-1858: 200.92514 ps
BUFF-1866: 749.36946 ps
NAND-1830: 217.03412 ps
NAND-1897: 699.28447 ps
NAND-1885: 121.19682 ps
NAND-1875: 721.17539 ps
NAND-1850: 122.41507 ps
NOT-1895: 690.84521 ps
NAND-1896: 702.03040 ps
NAND-1882: 112.42174 ps
NOT-1883: 101.22671 ps
NAND-1852: 701.98370 ps
BUFF-1869: 241.09952 ps
BUFF-1872: 619.01142 ps
NOT-1857: 789.54384 ps
NAND-1879: 107.08905 ps
NAND-1878: 705.27254 ps
BUFF-1927: 200.92514 ps
BUFF-1930: 578.83704 ps
NOT-1915: 749.36946 ps
NAND-1889: 217.03412 ps
BUFF-1902: 755.96971 ps
NAND-1933: 699.28447 ps
NAND-1913: 121.19682 ps
NOT-1923: 721.17539 ps
NOT-1898: 122.41507 ps
NAND-1924: 690.84521 ps
NAND-1911: 101.22671 ps
NAND-1884: 701.98370 ps
NAND-1921: 252.26749 ps
NOT-1922: 241.09952 ps
NAND-1919: 630.18572 ps
NOT-1920: 619.01142 ps
BUFF-1944: 107.08905 ps
BUFF-1958: 694.29526 ps
NOT-1910: 705.27254 ps
NAND-1977: 212.09312 ps
NOT-1978: 200.92514 ps
NAND-1975: 590.01135 ps
NOT-1976: 578.83704 ps
BUFF-1950: 217.03412 ps
BUFF-1953: 585.43729 ps
NOT-1938: 755.96971 ps
NOT-1985: 699.28447 ps
NOT-1947: 121.19682 ps
NOT-1937: 122.41507 ps
NAND-1961: 690.84521 ps
NAND-1936: 101.22671 ps
NOT-1912: 701.98370 ps
NAND-1942: 241.09952 ps
NAND-1941: 619.01142 ps
NOT-1999: 107.08905 ps
NOT-2013: 694.29526 ps
NAND-2014: 705.46186 ps
AND-1965: 705.27254 ps
NAND-2009: 200.92514 ps
NAND-2008: 578.83704 ps
NAND-2006: 228.20209 ps
NOT-2007: 217.03412 ps
NAND-2004: 596.61160 ps
NOT-2005: 585.43729 ps
NOT-2002: 121.19682 ps
NAND-2003: 132.37040 ps
NAND-2000: 118.26333 ps
NOT-2015: 690.84521 ps
NAND-2016: 702.03045 ps
NOT-1987: 101.22671 ps
AND-1968: 701.98370 ps
NAND-1980: 241.09952 ps
NAND-1979: 619.01142 ps
NAND-2020: 107.08905 ps
NAND-2036: 694.29526 ps
NOT-2018: 705.27254 ps
NAND-2027: 200.92514 ps
NAND-2026: 578.83704 ps
NAND-2025: 217.03412 ps
NAND-2024: 585.43729 ps
NAND-2023: 121.19682 ps
NAND-2037: 690.84521 ps
NOT-2021: 101.22671 ps
NAND-2022: 112.40028 ps
NOT-2019: 701.98370 ps
NOT-2030: 241.09952 ps
BUFF-2033: 265.48413 ps
NOT-2012: 619.01142 ps
NAND-2038: 107.08905 ps
NAND-2052: 694.29526 ps
NOT-2068: 200.92514 ps
BUFF-2071: 203.06428 ps
NOT-2047: 578.83704 ps
NAND-2042: 217.03412 ps
NAND-2041: 585.43729 ps
NAND-2040: 121.19682 ps
NAND-2055: 690.84521 ps
NAND-2039: 101.22671 ps
NOT-2060: 107.08905 ps
NOT-2076: 694.29526 ps
AND-2104: 200.92514 ps
AND-2119: 234.35632 ps
AND-2129: 203.06428 ps
AND-2143: 255.39595 ps
NOT-2086: 217.03412 ps
BUFF-2089: 239.00050 ps
NOT-2067: 585.43729 ps
NAND-2062: 121.19682 ps
NOT-2077: 690.84521 ps
NAND-2061: 101.22671 ps
NAND-2078: 107.08905 ps
BUFF-2148: 121.19682 ps
BUFF-2151: 496.96959 ps
NAND-2081: 101.22671 ps
BUFF-2196: 107.08905 ps
BUFF-2199: 491.88603 ps
NAND-2216: 132.36477 ps
NOT-2217: 121.19682 ps
NAND-2214: 508.14387 ps
NOT-2215: 496.96959 ps
BUFF-2202: 101.22671 ps
BUFF-2205: 488.43714 ps
NAND-2224: 118.25711 ps
NOT-2225: 107.08905 ps
NAND-2222: 503.06028 ps
NOT-2223: 491.88603 ps
NAND-2231: 121.19682 ps
NAND-2230: 496.96959 ps
NAND-2228: 112.39478 ps
NOT-2229: 101.22671 ps
NAND-2226: 499.61141 ps
NOT-2227: 488.43714 ps
NAND-2233: 107.08905 ps
NAND-2232: 491.88603 ps
NAND-2237: 121.19682 ps
NAND-2236: 496.96959 ps
NAND-2235: 101.22671 ps
NAND-2234: 488.43714 ps
NAND-2241: 107.08905 ps
NAND-2240: 491.88603 ps
NOT-2257: 128.56642 ps
BUFF-2260: 121.19682 ps
NOT-2250: 496.96959 ps
NAND-2245: 101.22671 ps
NAND-2244: 488.43714 ps
NOT-2263: 118.12327 ps
AND-2266: 107.08905 ps
NOT-2253: 491.88603 ps
AND-2340: 128.56642 ps
AND-2353: 163.64944 ps
AND-2361: 121.19682 ps
AND-2375: 150.53280 ps
NOT-2269: 101.22671 ps
AND-2272: 115.36187 ps
NOT-2256: 488.43714 ps
AND-2385: 295.94907 ps
AND-2386: 118.12327 ps
BUFF-2286: 134.97694 ps
BUFF-2297: 107.08905 ps
AND-2426: 295.18381 ps
AND-2427: 101.22671 ps
BUFF-2315: 133.70696 ps
BUFF-2326: 115.36187 ps
NAND-2279: 488.43714 ps
NAND-2633: 224.00990 ps
NAND-2594: 101.22671 ps
NAND-2597: 101.22671 ps
NAND-2600: 101.22671 ps
NAND-2603: 101.22671 ps
NAND-2606: 101.22671 ps
NAND-2627: 209.08009 ps
NAND-2629: 209.08009 ps
NAND-2630: 209.08009 ps
NAND-2631: 209.08009 ps
NAND-2632: 209.08009 ps
NAND-2634: 209.08009 ps
AND-2639: 407.60037 ps
AND-2642: 407.60037 ps
AND-2645: 407.60037 ps
AND-2648: 407.60037 ps
AND-2651: 407.60037 ps
NAND-2537: 124.99410 ps
NAND-2540: 132.05593 ps
NAND-2543: 132.05593 ps
NAND-2546: 141.75960 ps
NAND-2549: 109.26796 ps
AND-2558: 425.68991 ps
AND-2561: 433.21191 ps
AND-2564: 433.21191 ps
AND-2567: 434.89907 ps
AND-2570: 412.38362 ps
NAND-2552: 109.26796 ps
NAND-2555: 109.26796 ps
AND-2573: 412.38362 ps
AND-2576: 412.38362 ps
NAND-2611: 117.12191 ps
NAND-2614: 117.12191 ps
NAND-2617: 117.12191 ps
NAND-2620: 117.12191 ps
NAND-2628: 225.48172 ps
AND-2655: 417.61478 ps
AND-2658: 417.61478 ps
AND-2661: 417.61478 ps
AND-2664: 417.61478 ps
AND-2384: 488.43714 ps
NAND-2724: 418.55376 ps
NOT-2725: 407.60037 ps
NAND-2726: 418.55376 ps
NOT-2727: 407.60037 ps
NAND-2728: 418.55376 ps
NOT-2729: 407.60037 ps
NAND-2730: 418.55376 ps
NOT-2731: 407.60037 ps
NAND-2732: 418.55376 ps
NOT-2733: 407.60037 ps
NAND-2745: 265.74925 ps
AND-2747: 101.22671 ps
NAND-2669: 436.66363 ps
NOT-2670: 425.68991 ps
NAND-2671: 444.18399 ps
NOT-2672: 433.21191 ps
NAND-2673: 444.18399 ps
NOT-2674: 433.21191 ps
NAND-2675: 445.88658 ps
NOT-2676: 434.89907 ps
NAND-2682: 423.34868 ps
NOT-2683: 412.38362 ps
NAND-2688: 423.34868 ps
NOT-2689: 412.38362 ps
NAND-2690: 423.34868 ps
NOT-2691: 412.38362 ps
NAND-2746: 265.74925 ps
AND-2750: 101.22671 ps
AND-2710: 209.08009 ps
NAND-2735: 428.58918 ps
NOT-2736: 417.61478 ps
NAND-2737: 428.58918 ps
NOT-2738: 417.61478 ps
NAND-2739: 428.58918 ps
NOT-2740: 417.61478 ps
NAND-2741: 428.58918 ps
NOT-2742: 417.61478 ps
NAND-2757: 407.60037 ps
NAND-2758: 407.60037 ps
NAND-2759: 407.60037 ps
NAND-2760: 407.60037 ps
NAND-2761: 407.60037 ps
AND-2773: 265.74925 ps
NAND-2720: 425.68991 ps
NAND-2721: 433.21191 ps
NAND-2722: 433.21191 ps
NAND-2723: 434.89907 ps
NAND-2734: 412.38362 ps
NAND-2743: 412.38362 ps
NAND-2744: 412.38362 ps
AND-2776: 265.74925 ps
NAND-2789: 101.22671 ps
AND-2788: 157.92508 ps
NAND-2763: 417.61478 ps
NAND-2764: 417.61478 ps
NAND-2765: 417.61478 ps
NAND-2766: 417.61478 ps
NAND-2779: 407.60037 ps
NAND-2780: 407.60037 ps
NAND-2781: 407.60037 ps
NAND-2782: 407.60037 ps
NAND-2783: 407.60037 ps
NAND-2807: 276.95479 ps
NOT-2808: 265.74925 ps
NAND-2753: 425.68991 ps
NAND-2754: 433.21191 ps
NAND-2755: 433.21191 ps
NAND-2756: 434.89907 ps
NAND-2762: 412.38362 ps
NAND-2767: 412.38362 ps
NAND-2768: 412.38362 ps
NAND-2809: 276.95479 ps
NOT-2810: 265.74925 ps
AND-2812: 146.16943 ps
AND-2815: 146.16943 ps
AND-2818: 146.16943 ps
AND-2821: 146.16943 ps
AND-2824: 146.16943 ps
AND-2829: 101.22671 ps
AND-2800: 157.92508 ps
NAND-2784: 417.61478 ps
NAND-2785: 417.61478 ps
NAND-2786: 417.61478 ps
NAND-2787: 417.61478 ps
OUTPUT-2779: 407.60037 ps
OUTPUT-2780: 407.60037 ps
OUTPUT-2781: 407.60037 ps
OUTPUT-2782: 407.60037 ps
OUTPUT-2783: 407.60037 ps
NAND-2827: 265.74925 ps
OUTPUT-2753: 425.68991 ps
OUTPUT-2754: 433.21191 ps
