Circuit delay: 1668.58360 ps

Gate slacks:
INPUT-NUM_REG_2__SCAN_IN: 1190.89972 ps
INPUT-NUM_REG_3__SCAN_IN: 1209.83397 ps
INPUT-NUM_REG_4__SCAN_IN: 1237.00433 ps
NOT-U686: 1736.44079 ps
NOT-U694: 1760.44969 ps
NOT-U681: 1634.06880 ps
OR-U800: 1696.18345 ps
NOT-U682: 1634.06049 ps
OR-U869: 1764.59330 ps
NAND-U882: 1798.27782 ps
OR-U885: 1764.01901 ps
NOT-U684: 1736.83789 ps
NOT-U705: 1640.36744 ps
OR-U791: 1783.77500 ps
NOT-SUB_103_U16: 564.61168 ps
NOT-SUB_103_U15: 564.61168 ps
OR-SUB_103_U20: 241.91366 ps
NOT-SUB_73_U9: 1412.28823 ps
OR-SUB_103_U9: 166.85836 ps
NOT-SUB_73_U12: 1412.35546 ps
NOT-SUB_103_U11: 215.16960 ps
NOT-SUB_73_U13: 1466.60923 ps
NOT-SUB_103_U13: 249.77194 ps
NOT-SUB_73_U16: 1465.28197 ps
NOT-SUB_73_U17: 1514.85459 ps
NOT-SUB_73_U7: 1539.28222 ps
NOT-SUB_73_U19: 1561.79892 ps
NOT-U708: 270.46031 ps
NAND-U1021: 1368.55683 ps
NOT-SUB_73_U22: 1564.99615 ps
NOT-SUB_60_U8: 1476.37204 ps
NOT-SUB_60_U46: 1242.57751 ps
NOT-SUB_60_U11: 1276.07423 ps
NOT-SUB_60_U13: 1320.69924 ps
NOT-SUB_60_U15: 1359.47520 ps
NOT-SUB_60_U17: 1399.96363 ps
NOT-SUB_60_U19: 1426.49184 ps
NOT-SUB_60_U21: 1470.72926 ps
NOT-SUB_60_U39: 1479.72623 ps
NOT-U688: 884.53944 ps
NOT-ADD_304_U5: 1753.74378 ps
NOT-U691: 912.59863 ps
NOT-ADD_304_U6: 1759.77548 ps
NAND-ADD_304_U7: 1665.27383 ps
NOT-U687: 896.25853 ps
NOT-ADD_304_U8: 1759.41327 ps
NOR-U595: 853.28861 ps
NOT-U690: 922.38239 ps
NAND-U692: 899.17712 ps
NOT-ADD_304_U10: 1759.40883 ps
NOR-U596: 874.54915 ps
NOT-U689: 914.53605 ps
NAND-U693: 899.39892 ps
NOT-ADD_304_U15: 1759.69073 ps
NOT-ADD_283_U5: 1750.06189 ps
NOT-ADD_283_U6: 1756.09358 ps
NAND-ADD_283_U7: 1661.58722 ps
NOT-SUB_199_U7: 1355.98513 ps
NOT-ADD_283_U8: 1755.73302 ps
OR-GT_197_U8: 1190.89972 ps
NOT-SUB_199_U11: 1361.89492 ps
OR-SUB_199_U15: 1214.41523 ps
NOT-ADD_283_U10: 1755.72869 ps
OR-SUB_199_U18: 1379.05091 ps
NOT-ADD_283_U15: 1756.00412 ps
NOT-SUB_199_U10: 1248.32705 ps
NAND-U865: 1736.44079 ps
NAND-U793: 1634.06880 ps
NAND-U958: 1736.82906 ps
NAND-U960: 1736.82906 ps
NAND-U962: 1736.82906 ps
NAND-U964: 1736.82906 ps
NAND-U966: 1736.82906 ps
NAND-U968: 1736.82906 ps
NAND-U970: 1736.82906 ps
NAND-U972: 1736.82906 ps
NAND-U974: 1736.82906 ps
NAND-U799: 1634.06049 ps
NAND-U870: 1764.59330 ps
NAND-U802: 1736.83789 ps
AND-U589: 1640.36744 ps
NAND-U886: 1773.45888 ps
NOT-U792: 1785.51713 ps
NAND-SUB_103_U24: 564.61168 ps
NAND-SUB_103_U25: 564.61168 ps
NAND-SUB_103_U21: 241.91366 ps
NOT-SUB_103_U17: 166.85836 ps
NAND-SUB_103_U19: 221.83708 ps
NAND-U1004: 273.38204 ps
NAND-U1008: 276.18624 ps
NAND-U1012: 270.46031 ps
NAND-U1016: 568.57898 ps
NAND-U1020: 1334.07160 ps
AND-U597: 884.53944 ps
NAND-U825: 1781.20292 ps
NAND-ADD_304_U26: 1753.74378 ps
NAND-U698: 912.59863 ps
NAND-ADD_304_U27: 1759.77548 ps
NOT-ADD_304_U17: 1665.27383 ps
NAND-ADD_304_U24: 1750.72468 ps
NAND-U697: 901.27855 ps
AND-U599: 922.38239 ps
NOT-U815: 899.17712 ps
AND-U601: 889.03556 ps
NAND-U696: 874.54915 ps
NAND-U695: 904.03301 ps
NAND-U700: 914.88958 ps
NOT-U814: 899.39892 ps
NAND-ADD_283_U26: 1750.06189 ps
NAND-ADD_283_U27: 1756.09358 ps
NOT-ADD_283_U17: 1661.58722 ps
NAND-ADD_283_U24: 1747.04443 ps
NAND-SUB_199_U19: 1355.98513 ps
AND-GT_197_U7: 1190.89972 ps
NAND-SUB_199_U20: 1361.89492 ps
NAND-SUB_199_U9: 1214.41523 ps
NAND-U669: 1703.56447 ps
OUTPUT-U589: 1726.84593 ps
NAND-U646: 1773.45888 ps
OUTPUT-U792: 1785.51713 ps
NAND-SUB_103_U12: 564.61168 ps
AND-SUB_103_U6: 228.64740 ps
NAND-SUB_103_U10: 166.85836 ps
NAND-U758: 1334.07160 ps
NAND-U699: 906.22906 ps
NAND-U701: 884.53944 ps
NOT-U833: 930.76043 ps
NAND-U848: 912.59863 ps
NAND-ADD_304_U14: 1753.74378 ps
NAND-ADD_304_U9: 1665.27383 ps
NAND-ADD_304_U25: 1733.56429 ps
NOT-U831: 901.27855 ps
NAND-U858: 873.12958 ps
NOT-U829: 874.54915 ps
NOT-U827: 904.03301 ps
NOT-U837: 914.88958 ps
NAND-U854: 1661.84615 ps
NAND-U703: 899.17712 ps
NAND-U852: 999.23937 ps
NAND-U860: 1021.92586 ps
NAND-ADD_283_U14: 1750.06189 ps
NAND-ADD_283_U9: 1661.58722 ps
NAND-ADD_283_U25: 1729.88404 ps
OR-GT_197_U6: 1190.89972 ps
AND-SUB_199_U12: 1355.98513 ps
AND-SUB_199_U6: 1364.17658 ps
NAND-SUB_199_U13: 1214.41523 ps
NOT-SUB_199_U16: 1356.55453 ps
OUTPUT-U669: 1703.56447 ps
OUTPUT-U646: 1773.45888 ps
NAND-U1017: 564.61168 ps
NAND-U1013: 228.64740 ps
AND-SUB_103_U7: 198.99849 ps
NOT-SUB_103_U18: 166.85836 ps
NAND-SUB_103_U22: 184.15248 ps
NOT-U835: 906.22906 ps
NAND-U840: 940.56844 ps
NOT-U841: 905.35697 ps
NAND-U842: 939.31325 ps
NAND-U856: 884.53944 ps
NAND-U873: 1147.20251 ps
NAND-U795: 889.03556 ps
NAND-U823: 1753.74378 ps
NOT-ADD_304_U18: 1665.27383 ps
NAND-ADD_304_U22: 1713.58007 ps
NAND-ADD_304_U13: 1733.56429 ps
NAND-U832: 918.43814 ps
NAND-U834: 912.12114 ps
NAND-U846: 901.27855 ps
NAND-U830: 853.28861 ps
NAND-U828: 904.03301 ps
NAND-U845: 946.14384 ps
NAND-U853: 1063.80717 ps
NAND-U838: 922.97774 ps
NAND-U847: 914.88958 ps
NAND-U851: 951.48766 ps
NAND-U855: 1661.70327 ps
NAND-U796: 1639.68348 ps
NOT-U816: 1648.90798 ps
NOT-ADD_283_U18: 1661.58722 ps
NAND-ADD_283_U22: 1709.89992 ps
NAND-ADD_283_U13: 1729.88404 ps
NOT-U706: 1277.08492 ps
NAND-U1001: 1327.89207 ps
NAND-U1003: 1334.34580 ps
NAND-U999: 1315.50076 ps
NAND-U997: 1339.86818 ps
NOT-SUB_199_U14: 1214.41523 ps
NAND-SUB_199_U17: 1356.55453 ps
NAND-U756: 564.61168 ps
NAND-U754: 228.64740 ps
NAND-U1009: 198.99849 ps
NAND-SUB_103_U8: 182.50512 ps
NAND-SUB_103_U23: 166.85836 ps
NAND-U836: 896.67696 ps
NAND-U850: 959.69884 ps
NAND-U844: 940.56844 ps
NAND-U849: 905.35697 ps
NAND-U843: 937.38469 ps
NAND-U857: 884.53944 ps
NAND-ADD_304_U16: 1665.27383 ps
NAND-ADD_304_U23: 1696.41355 ps
NAND-U821: 1733.56429 ps
AND-U594: 1634.06880 ps
NAND-U866: 1659.64165 ps
NAND-U704: 1648.90798 ps
NAND-ADD_283_U16: 1661.58722 ps
NAND-ADD_283_U23: 1692.73340 ps
AND-U591: 1658.75289 ps
NAND-U994: 1303.75371 ps
NAND-U996: 1301.45146 ps
NAND-U998: 1277.08492 ps
NAND-U1000: 1289.48007 ps
NAND-U1002: 1295.93865 ps
AND-U588: 1190.89972 ps
NAND-SUB_199_U8: 1356.55453 ps
NOT-SUB_110_U7: 492.48208 ps
NAND-U752: 198.99849 ps
AND-U587: 182.50512 ps
AND-SUB_103_U14: 166.85836 ps
AND-U598: 896.67696 ps
AND-U602: 951.48766 ps
AND-U604: 1048.52856 ps
AND-U608: 901.27855 ps
AND-U600: 937.38469 ps
AND-U606: 853.28861 ps
NOT-ADD_304_U19: 1665.27383 ps
NAND-ADD_304_U20: 1676.47612 ps
NAND-ADD_304_U12: 1696.41355 ps
NAND-U644: 1647.77765 ps
NAND-U818: 1634.06880 ps
NAND-U820: 1634.06880 ps
NAND-U822: 1634.06880 ps
NAND-U824: 1634.06880 ps
NAND-U826: 1634.06880 ps
NAND-U868: 1659.64165 ps
NOT-U797: 1658.72177 ps
NAND-U883: 1648.90798 ps
NOT-ADD_283_U19: 1661.58722 ps
NAND-ADD_283_U20: 1672.78951 ps
NAND-ADD_283_U12: 1692.73340 ps
OUTPUT-U591: 1658.75289 ps
NAND-U746: 1301.45146 ps
NAND-U747: 1277.08492 ps
NAND-U748: 1289.48007 ps
NAND-U749: 1295.93865 ps
NAND-U995: 1342.17006 ps
OR-SUB_110_U9: 366.06250 ps
NAND-SUB_110_U26: 456.55623 ps
NOT-SUB_110_U10: 372.26458 ps
NAND-U1005: 166.85836 ps
NAND-U624: 1001.59708 ps
AND-U609: 1043.94714 ps
AND-U605: 1552.71467 ps
AND-U610: 1048.52856 ps
AND-U603: 938.10185 ps
NAND-U625: 901.27855 ps
NAND-U626: 853.28861 ps
NAND-U629: 1065.84385 ps
NAND-ADD_304_U21: 1665.27383 ps
NAND-U819: 1696.41355 ps
OUTPUT-U644: 1647.77765 ps
NAND-U673: 1634.06880 ps
NAND-U672: 1634.06880 ps
NAND-U671: 1634.06880 ps
NAND-U867: 1658.72177 ps
NAND-U881: 1672.08332 ps
NAND-U884: 1648.90798 ps
NAND-ADD_283_U21: 1661.58722 ps
OR-GT_224_U8: 1235.49597 ps
AND-GT_212_U7: 1331.76181 ps
AND-GT_221_U7: 1357.10434 ps
OR-GT_227_U8: 1215.76395 ps
OR-GT_203_U9: 1277.08492 ps
AND-GT_209_U7: 1297.56568 ps
OR-GT_215_U10: 1325.32950 ps
NAND-U745: 1303.75371 ps
NOT-SUB_110_U20: 366.06250 ps
NAND-SUB_110_U6: 438.17957 ps
NAND-U750: 166.85836 ps
NOT-U839: 1001.59708 ps
NAND-U959: 1509.80492 ps
NOT-SUB_60_U40: 1192.89793 ps
NAND-SUB_60_U82: 1213.27946 ps
NAND-SUB_60_U84: 1212.95522 ps
NOT-SUB_73_U23: 1278.16785 ps
NAND-SUB_73_U55: 1298.66718 ps
NAND-SUB_73_U57: 1298.22514 ps
NAND-U861: 1549.67665 ps
NAND-U628: 1043.94714 ps
AND-U607: 1011.56592 ps
NAND-U627: 932.14876 ps
NAND-U975: 1514.21204 ps
NOT-SUB_60_U24: 901.27855 ps
NAND-SUB_60_U80: 1207.64499 ps
NOT-SUB_73_U24: 1123.33805 ps
NAND-U973: 1426.38776 ps
NOT-SUB_60_U10: 853.28861 ps
NAND-SUB_60_U117: 1076.99529 ps
NOT-SUB_73_U10: 1035.78336 ps
NAND-SUB_73_U29: 1058.23295 ps
NAND-U967: 1518.05775 ps
NOT-SUB_60_U16: 1065.84385 ps
NAND-SUB_60_U62: 1098.56350 ps
NAND-SUB_60_U102: 1225.02419 ps
NOT-SUB_73_U14: 1213.10470 ps
NAND-SUB_73_U35: 1198.62912 ps
NAND-ADD_304_U11: 1665.27383 ps
NAND-U674: 1634.06880 ps
OUTPUT-U673: 1634.06880 ps
OUTPUT-U672: 1634.06880 ps
OUTPUT-U671: 1634.06880 ps
NAND-U670: 1658.72177 ps
NAND-U643: 1672.08332 ps
NAND-U645: 1648.90798 ps
NAND-ADD_283_U11: 1661.58722 ps
AND-GT_203_U7: 1277.08492 ps
AND-GT_215_U7: 1325.32950 ps
OR-GT_218_U8: 1259.50548 ps
NOR-GT_206_U7: 1190.89972 ps
OR-GT_221_U9: 1239.91431 ps
NOR-GT_227_U6: 1204.89108 ps
NOR-GT_224_U7: 1235.49597 ps
OR-GT_212_U9: 1249.20467 ps
OR-GT_209_U9: 1237.39856 ps
OR-GT_215_U9: 1249.20467 ps
NOT-SUB_110_U12: 366.53956 ps
NAND-SUB_110_U25: 417.80273 ps
OR-GT_108_U9: 166.85836 ps
NAND-U631: 1014.16761 ps
NAND-U632: 1001.59708 ps
NAND-U727: 1509.80492 ps
NAND-SUB_60_U81: 1196.82310 ps
NAND-SUB_60_U83: 1192.89793 ps
NAND-SUB_73_U54: 1282.21082 ps
NAND-SUB_73_U56: 1278.16785 ps
NAND-U969: 1552.64452 ps
NOT-SUB_60_U14: 1043.94714 ps
NAND-SUB_60_U58: 1076.00569 ps
NAND-SUB_60_U107: 1185.42184 ps
NOT-SUB_73_U15: 1181.36649 ps
NAND-SUB_73_U36: 1216.17453 ps
NAND-U630: 1011.56592 ps
NAND-U859: 1438.45891 ps
NAND-U971: 1465.89103 ps
NOT-SUB_60_U12: 932.14876 ps
NAND-SUB_60_U54: 967.19050 ps
NAND-SUB_60_U112: 1116.41078 ps
NOT-SUB_73_U11: 1112.36686 ps
NAND-SUB_73_U30: 1097.73059 ps
NAND-U735: 1514.21204 ps
NAND-SUB_60_U9: 901.27855 ps
NAND-SUB_73_U27: 1123.33805 ps
NAND-U734: 1426.38776 ps
NAND-SUB_60_U116: 1055.96775 ps
NAND-SUB_73_U26: 1035.78336 ps
NAND-U731: 1518.05775 ps
NAND-SUB_60_U60: 1065.84385 ps
NAND-SUB_60_U101: 1206.60512 ps
NAND-SUB_73_U38: 1213.10470 ps
NAND-U817: 1665.27383 ps
OUTPUT-U674: 1634.06880 ps
OUTPUT-U670: 1658.72177 ps
OUTPUT-U643: 1672.08332 ps
OUTPUT-U645: 1648.90798 ps
NOR-GT_203_U8: 1190.89972 ps
NOR-GT_218_U7: 1242.38140 ps
NOR-GT_206_U6: 1190.89972 ps
NOR-GT_221_U8: 1239.91431 ps
NOR-GT_227_U7: 1204.89108 ps
NOR-GT_224_U6: 1235.49597 ps
NOR-GT_212_U8: 1232.08059 ps
NOR-GT_209_U8: 1220.27448 ps
NOR-GT_215_U8: 1232.08059 ps
NAND-SUB_110_U18: 366.06250 ps
AND-GT_108_U7: 166.85836 ps
NAND-U963: 1388.55362 ps
NOT-SUB_60_U20: 1014.16761 ps
NAND-SUB_60_U70: 1048.46891 ps
NAND-SUB_60_U92: 1038.79498 ps
NOT-SUB_73_U18: 1121.30466 ps
NAND-SUB_73_U44: 1145.84421 ps
NAND-U961: 1338.72142 ps
NOT-SUB_60_U22: 1001.59708 ps
NAND-SUB_60_U72: 1042.91603 ps
NAND-SUB_60_U78: 1041.51464 ps
NAND-SUB_60_U87: 1045.89029 ps
NOT-SUB_73_U20: 1096.65689 ps
NAND-SUB_73_U46: 1128.59054 ps
NAND-SUB_73_U52: 1126.90236 ps
OUTPUT-U727: 1509.80492 ps
NAND-SUB_60_U85: 1192.89793 ps
NAND-SUB_73_U58: 1278.16785 ps
NAND-U732: 1552.64452 ps
NAND-SUB_60_U56: 1043.94714 ps
NAND-SUB_60_U106: 1167.66433 ps
NAND-SUB_73_U33: 1181.36649 ps
NOT-SUB_60_U18: 1011.56592 ps
NAND-SUB_60_U66: 1043.71017 ps
NAND-SUB_60_U97: 1130.49516 ps
NOT-SUB_73_U8: 1118.44364 ps
NAND-SUB_73_U41: 1152.85998 ps
NAND-U965: 1441.28560 ps
NAND-U733: 1465.89103 ps
NAND-SUB_60_U52: 932.14876 ps
NAND-SUB_60_U111: 1095.42726 ps
NAND-SUB_73_U32: 1112.36686 ps
OUTPUT-U735: 1514.21204 ps
NAND-SUB_60_U7: 1180.34876 ps
NOT-SUB_60_U47: 901.27855 ps
NAND-SUB_60_U50: 888.01694 ps
OUTPUT-U734: 1426.38776 ps
NAND-SUB_60_U38: 1055.96775 ps
NAND-SUB_73_U28: 1035.78336 ps
OUTPUT-U731: 1518.05775 ps
NAND-SUB_60_U35: 1206.60512 ps
NAND-U675: 1634.06880 ps
NOR-GT_203_U6: 1190.89972 ps
NOR-GT_218_U6: 1242.38140 ps
NOT-U789: 1275.73758 ps
NOR-GT_221_U6: 1239.91431 ps
NOT-U714: 1256.04824 ps
OR-U903: 1204.89108 ps
NOR-GT_212_U6: 1232.08059 ps
NOR-GT_209_U6: 1220.27448 ps
NOR-GT_215_U6: 1232.08059 ps
NAND-SUB_110_U8: 389.56600 ps
NAND-SUB_110_U11: 366.06250 ps
NOT-SUB_110_U21: 368.52324 ps
NAND-SUB_110_U33: 380.17568 ps
NOR-GT_108_U8: 166.85836 ps
NAND-U729: 1388.55362 ps
NAND-SUB_60_U68: 1014.16761 ps
NAND-SUB_60_U91: 1018.72375 ps
NAND-SUB_73_U25: 1121.30466 ps
NAND-U728: 1338.72142 ps
NAND-SUB_60_U74: 1024.47136 ps
NAND-SUB_60_U76: 1001.59708 ps
NAND-SUB_60_U86: 1015.10059 ps
NAND-SUB_73_U48: 1119.07034 ps
NAND-SUB_73_U50: 1096.65689 ps
OUTPUT-U732: 1552.64452 ps
NAND-SUB_60_U36: 1167.66433 ps
NAND-SUB_60_U64: 1011.56592 ps
NAND-SUB_60_U96: 1112.65190 ps
NAND-SUB_73_U39: 1118.44364 ps
NAND-U730: 1441.28560 ps
OUTPUT-U733: 1465.89103 ps
NAND-SUB_60_U37: 1095.42726 ps
NAND-SUB_60_U48: 853.28861 ps
NOT-SUB_60_U118: 1055.96775 ps
NAND-SUB_60_U120: 1067.19625 ps
NAND-SUB_73_U31: 1035.78336 ps
NOT-SUB_60_U103: 1206.60512 ps
OUTPUT-U675: 1634.06880 ps
NOR-U613: 1190.89972 ps
NOT-U776: 1290.28850 ps
NOT-U711: 1242.38140 ps
NOT-U790: 1239.91431 ps
OR-U890: 1296.87897 ps
NAND-U712: 1237.49179 ps
NOT-U783: 1291.64359 ps
NOT-U782: 1220.27448 ps
OR-U901: 1257.24858 ps
OR-U713: 1232.08059 ps
NOT-U780: 1268.44832 ps
NOT-SUB_110_U22: 366.06250 ps
NAND-SUB_110_U31: 411.15909 ps
NAND-SUB_110_U34: 368.52324 ps
NOR-GT_108_U6: 166.85836 ps
OUTPUT-U729: 1388.55362 ps
NAND-SUB_60_U33: 1018.72375 ps
OUTPUT-U728: 1338.72142 ps
NAND-SUB_60_U32: 1015.10059 ps
NOT-SUB_60_U108: 1167.66433 ps
NAND-SUB_60_U34: 1112.65190 ps
OUTPUT-U730: 1441.28560 ps
NOT-SUB_60_U113: 1095.42726 ps
NAND-SUB_60_U49: 853.28861 ps
NAND-SUB_60_U119: 1055.96775 ps
NAND-SUB_73_U34: 1035.78336 ps
NAND-U904: 1204.89108 ps
NOT-U893: 1237.49179 ps
NAND-U899: 1259.56480 ps
NAND-U889: 1253.45116 ps
NAND-U891: 1285.77661 ps
NOT-U887: 1237.66939 ps
NAND-U888: 1220.27448 ps
NAND-U898: 1256.97615 ps
NAND-SUB_110_U16: 366.06250 ps
NAND-SUB_110_U32: 393.97945 ps
AND-SUB_110_U19: 368.52324 ps
NOT-U707: 166.85836 ps
NAND-U1007: 226.27324 ps
NAND-U1011: 232.02972 ps
NAND-U1015: 221.77786 ps
NAND-U1019: 231.69511 ps
NAND-U1023: 997.27442 ps
NOT-SUB_60_U93: 1018.72375 ps
NOT-SUB_60_U88: 1015.10059 ps
NOT-SUB_60_U98: 1112.65190 ps
NAND-SUB_60_U45: 853.28861 ps
NAND-SUB_60_U31: 1055.96775 ps
NAND-SUB_73_U37: 1035.78336 ps
NAND-U905: 1204.89108 ps
NAND-U894: 1237.49179 ps
AND-U616: 1190.89972 ps
AND-U614: 1192.40113 ps
AND-U657: 1256.97615 ps
NAND-SUB_110_U15: 384.09857 ps
NOT-SUB_110_U23: 366.06250 ps
NAND-SUB_110_U29: 377.56457 ps
NAND-SUB_110_U14: 393.97945 ps
NAND-U877: 243.70752 ps
AND-U590: 1332.81200 ps
NAND-U794: 168.76489 ps
NAND-U1006: 171.35034 ps
NAND-U1010: 177.11044 ps
NAND-U1014: 166.85836 ps
NAND-U1018: 176.77480 ps
NAND-U1022: 941.78508 ps
NOT-SUB_60_U51: 1036.19366 ps
NAND-SUB_60_U53: 853.28861 ps
NAND-SUB_60_U115: 1047.50021 ps
NAND-SUB_73_U40: 1035.78336 ps
NAND-U906: 1204.89108 ps
NAND-U895: 1237.49179 ps
NAND-U897: 1190.89972 ps
NAND-U900: 1210.44620 ps
AND-U615: 1192.40113 ps
OUTPUT-U657: 1256.97615 ps
NOT-SUB_110_U24: 384.09857 ps
NAND-SUB_110_U27: 395.30733 ps
NAND-SUB_110_U30: 366.06250 ps
NAND-U876: 281.66826 ps
OUTPUT-U590: 1332.81200 ps
NAND-U636: 168.76489 ps
NAND-U751: 171.35034 ps
NAND-U753: 177.11044 ps
NAND-U755: 166.85836 ps
NAND-U757: 176.77480 ps
NAND-U759: 941.78508 ps
NAND-SUB_60_U114: 1036.19366 ps
NAND-SUB_60_U44: 853.28861 ps
NAND-SUB_73_U42: 1035.78336 ps
NAND-U907: 1204.89108 ps
NAND-U896: 1236.28220 ps
AND-U656: 1190.89972 ps
AND-U658: 1210.44620 ps
NAND-U892: 1192.40113 ps
NAND-U902: 1200.60329 ps
NAND-SUB_110_U28: 384.09857 ps
AND-SUB_110_U17: 366.06250 ps
NAND-U635: 206.72738 ps
NOT-R794_U15: 724.51731 ps
OR-GT_118_U9: 195.96003 ps
NOT-R794_U13: 710.09311 ps
NOT-R794_U11: 676.35015 ps
OR-GT_134_U9: 330.09520 ps
AND-GT_126_U7: 227.22732 ps
NOT-R794_U9: 640.31495 ps
OR-GT_142_U9: 312.19764 ps
AND-GT_138_U7: 287.72862 ps
OR-GT_146_U9: 556.34869 ps
OR-GT_114_U10: 166.85836 ps
NOT-R794_U19: 642.66205 ps
OR-GT_130_U9: 253.40192 ps
AND-GT_122_U7: 180.50696 ps
NAND-SUB_60_U30: 1036.19366 ps
NOT-SUB_60_U55: 996.50168 ps
NAND-SUB_60_U57: 853.28861 ps
NAND-SUB_60_U110: 1007.80880 ps
NAND-SUB_73_U43: 1035.78336 ps
NAND-U908: 1204.89108 ps
AND-U655: 1236.28220 ps
OUTPUT-U656: 1190.89972 ps
OUTPUT-U658: 1210.44620 ps
AND-U654: 1192.40113 ps
AND-U659: 1200.60329 ps
NAND-SUB_110_U13: 384.09857 ps
NAND-U875: 304.32067 ps
NOT-R794_U17: 756.96576 ps
AND-GT_118_U7: 195.96003 ps
AND-GT_134_U7: 322.89997 ps
AND-GT_142_U7: 312.19764 ps
AND-GT_146_U7: 556.34869 ps
AND-GT_114_U7: 166.85836 ps
AND-GT_130_U7: 251.21286 ps
OR-GT_122_U10: 168.76489 ps
NAND-SUB_60_U109: 996.50168 ps
NAND-SUB_60_U43: 853.28861 ps
NAND-SUB_73_U21: 1035.78336 ps
AND-U660: 1204.89108 ps
OUTPUT-U655: 1236.28220 ps
OUTPUT-U654: 1192.40113 ps
OUTPUT-U659: 1200.60329 ps
NAND-U874: 328.67282 ps
NAND-U634: 229.38039 ps
OR-GT_114_U11: 166.85836 ps
AND-GT_122_U8: 168.76489 ps
NAND-SUB_60_U29: 996.50168 ps
NOT-SUB_60_U59: 1013.56441 ps
NAND-SUB_60_U61: 853.28861 ps
NAND-SUB_60_U105: 1024.87153 ps
NOT-SUB_73_U45: 1035.78336 ps
NAND-SUB_73_U51: 1037.73183 ps
OUTPUT-U660: 1204.89108 ps
NAND-U633: 253.73254 ps
NOR-GT_138_U8: 287.72862 ps
NOR-GT_118_U8: 195.96003 ps
NOR-GT_146_U8: 531.78855 ps
NOR-GT_126_U8: 227.22732 ps
NOT-R794_U34: 821.03864 ps
NOR-GT_130_U8: 251.21286 ps
NOR-GT_142_U8: 299.00108 ps
NOR-GT_134_U8: 322.89997 ps
AND-GT_114_U8: 166.85836 ps
NOR-GT_122_U9: 168.76489 ps
NAND-SUB_60_U104: 1013.56441 ps
NAND-SUB_60_U42: 853.28861 ps
NAND-SUB_73_U47: 1035.78336 ps
NAND-SUB_73_U53: 1037.73183 ps
NOT-R794_U32: 903.95103 ps
NOR-GT_138_U6: 287.72862 ps
NOR-GT_118_U6: 195.96003 ps
NOR-GT_146_U6: 531.78855 ps
NOR-GT_126_U6: 227.22732 ps
NOR-GT_130_U6: 251.21286 ps
NOR-GT_142_U6: 299.00108 ps
NOR-GT_134_U6: 322.89997 ps
NOR-GT_114_U9: 166.85836 ps
NOR-GT_122_U6: 168.76489 ps
NAND-SUB_60_U28: 1013.56441 ps
NOT-SUB_60_U63: 973.87287 ps
NAND-SUB_60_U65: 853.28861 ps
NAND-SUB_60_U100: 985.17999 ps
NAND-SUB_73_U49: 1035.78336 ps
NOT-U725: 309.23203 ps
NOT-U774: 427.48700 ps
NOT-U719: 531.78855 ps
NOT-U723: 352.51002 ps
OR-U709: 227.22732 ps
NOT-U722: 995.93629 ps
NOT-U721: 985.78109 ps
OR-U941: 986.37673 ps
OR-U945: 943.94941 ps
OR-U710: 287.72862 ps
NOT-U724: 322.89997 ps
NOR-GT_114_U6: 166.85836 ps
NOT-U726: 168.76489 ps
NAND-SUB_60_U99: 973.87287 ps
NAND-SUB_60_U41: 853.28861 ps
NAND-SUB_73_U6: 1035.78336 ps
NAND-U955: 410.88391 ps
