Circuit delay: 1941.42884 ps

Gate slacks:
INPUT-REG1_REG_14__SCAN_IN: 989.86718 ps
INPUT-REG1_REG_15__SCAN_IN: 917.77987 ps
INPUT-REG1_REG_16__SCAN_IN: 978.12218 ps
INPUT-REG1_REG_17__SCAN_IN: 988.73401 ps
INPUT-REG1_REG_18__SCAN_IN: 969.16850 ps
INPUT-REG1_REG_19__SCAN_IN: 933.95024 ps
INPUT-REG1_REG_20__SCAN_IN: 984.50711 ps
INPUT-REG1_REG_21__SCAN_IN: 918.76706 ps
INPUT-REG1_REG_22__SCAN_IN: 891.13110 ps
INPUT-REG1_REG_23__SCAN_IN: 1015.82475 ps
INPUT-REG1_REG_24__SCAN_IN: 1029.99551 ps
INPUT-REG1_REG_25__SCAN_IN: 1037.13752 ps
INPUT-REG1_REG_26__SCAN_IN: 1045.05446 ps
INPUT-REG1_REG_27__SCAN_IN: 922.05395 ps
INPUT-REG1_REG_28__SCAN_IN: 943.08657 ps
INPUT-REG1_REG_29__SCAN_IN: 1040.91773 ps
INPUT-REG1_REG_30__SCAN_IN: 891.48351 ps
INPUT-REG1_REG_31__SCAN_IN: 875.34050 ps
INPUT-REG2_REG_0__SCAN_IN: 836.05924 ps
INPUT-REG2_REG_1__SCAN_IN: 785.02655 ps
INPUT-REG2_REG_2__SCAN_IN: 738.00587 ps
INPUT-REG2_REG_3__SCAN_IN: 709.47507 ps
INPUT-REG2_REG_4__SCAN_IN: 827.46521 ps
INPUT-REG2_REG_5__SCAN_IN: 746.19093 ps
INPUT-REG2_REG_6__SCAN_IN: 772.12046 ps
INPUT-REG2_REG_7__SCAN_IN: 784.02608 ps
INPUT-REG2_REG_8__SCAN_IN: 851.40288 ps
INPUT-REG2_REG_9__SCAN_IN: 916.03851 ps
INPUT-REG2_REG_10__SCAN_IN: 815.81785 ps
INPUT-REG2_REG_11__SCAN_IN: 947.35650 ps
INPUT-REG2_REG_12__SCAN_IN: 888.66859 ps
INPUT-REG2_REG_13__SCAN_IN: 870.07928 ps
INPUT-REG2_REG_14__SCAN_IN: 989.86697 ps
INPUT-REG2_REG_15__SCAN_IN: 917.77966 ps
INPUT-REG2_REG_16__SCAN_IN: 978.12197 ps
INPUT-REG2_REG_17__SCAN_IN: 988.73381 ps
INPUT-REG2_REG_18__SCAN_IN: 969.16830 ps
INPUT-REG2_REG_19__SCAN_IN: 933.95003 ps
INPUT-REG2_REG_20__SCAN_IN: 984.50690 ps
INPUT-REG2_REG_21__SCAN_IN: 918.76685 ps
INPUT-REG2_REG_22__SCAN_IN: 891.13089 ps
INPUT-REG2_REG_23__SCAN_IN: 1015.82454 ps
INPUT-REG2_REG_24__SCAN_IN: 1029.99531 ps
INPUT-REG2_REG_25__SCAN_IN: 1037.13732 ps
INPUT-REG2_REG_26__SCAN_IN: 1045.05426 ps
INPUT-REG2_REG_27__SCAN_IN: 922.05375 ps
INPUT-REG2_REG_28__SCAN_IN: 943.08637 ps
INPUT-REG2_REG_29__SCAN_IN: 1040.91752 ps
INPUT-REG2_REG_30__SCAN_IN: 891.48335 ps
INPUT-REG2_REG_31__SCAN_IN: 875.34034 ps
INPUT-ADDR_REG_19__SCAN_IN: 2022.52346 ps
INPUT-ADDR_REG_18__SCAN_IN: 2022.52350 ps
INPUT-ADDR_REG_17__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_16__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_15__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_14__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_13__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_12__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_11__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_10__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_9__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_8__SCAN_IN: 2039.30968 ps
INPUT-ADDR_REG_7__SCAN_IN: 2047.02118 ps
INPUT-ADDR_REG_6__SCAN_IN: 2047.02118 ps
INPUT-ADDR_REG_5__SCAN_IN: 2047.02118 ps
INPUT-ADDR_REG_4__SCAN_IN: 2047.02118 ps
INPUT-ADDR_REG_3__SCAN_IN: 2047.02118 ps
INPUT-ADDR_REG_2__SCAN_IN: 2047.02118 ps
INPUT-ADDR_REG_1__SCAN_IN: 2047.02118 ps
INPUT-ADDR_REG_0__SCAN_IN: 2047.02118 ps
INPUT-DATAO_REG_0__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_1__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_2__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_3__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_4__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_5__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_6__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_7__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_8__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_9__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_10__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_11__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_12__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_13__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_14__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_15__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_16__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_17__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_18__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_19__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_20__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_21__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_22__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_23__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_24__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_25__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_26__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_27__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_28__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_29__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_30__SCAN_IN: 2088.10539 ps
INPUT-DATAO_REG_31__SCAN_IN: 2088.10539 ps
INPUT-B_REG_SCAN_IN: 1050.74234 ps
INPUT-REG3_REG_15__SCAN_IN: 437.04425 ps
INPUT-REG3_REG_26__SCAN_IN: 844.59086 ps
INPUT-REG3_REG_6__SCAN_IN: 263.87595 ps
INPUT-REG3_REG_18__SCAN_IN: 547.39620 ps
INPUT-REG3_REG_2__SCAN_IN: 739.06299 ps
INPUT-REG3_REG_11__SCAN_IN: 351.31934 ps
INPUT-REG3_REG_22__SCAN_IN: 695.99408 ps
OUTPUT-WR_REG_SCAN_IN: 2135.57172 ps
OUTPUT-RD_REG_SCAN_IN: 2135.57172 ps
NOT-U3149: 1616.24751 ps
NOT-ADD_95_U6: 729.91520 ps
NOT-ADD_95_U45: 883.97040 ps
NOT-ADD_95_U21: 935.42622 ps
NOT-ADD_95_U36: 977.92349 ps
NOT-ADD_95_U15: 761.36643 ps
NOT-ADD_95_U4: 677.48365 ps
NOT-ADD_95_U28: 879.77590 ps
NOT-ADD_95_U44: 905.38896 ps
AND-ADD_95_U76: 996.38197 ps
NOT-ADD_95_U11: 796.72245 ps
NOT-ADD_95_U32: 864.59121 ps
NOT-ADD_95_U18: 834.22714 ps
NOT-ADD_95_U40: 999.22707 ps
NOT-ADD_95_U24: 923.68053 ps
NOT-ADD_95_U8: 692.26170 ps
NOT-ADD_95_U23: 934.80100 ps
AND-ADD_95_U75: 479.90648 ps
NOT-ADD_95_U38: 992.12248 ps
NOT-ADD_95_U9: 773.64505 ps
NAND-ADD_95_U79: 687.16575 ps
NAND-ADD_95_U80: 672.13884 ps
NOT-ADD_95_U12: 862.10105 ps
AND-ADD_95_U71: 308.34118 ps
NOT-ADD_95_U30: 930.33723 ps
NOT-ADD_95_U17: 816.14386 ps
AND-ADD_95_U73: 394.18202 ps
NOT-SUB_84_U85: 854.36797 ps
NOT-SUB_84_U84: 854.36797 ps
OR-SUB_84_U111: 764.19156 ps
OR-SUB_84_U29: 710.69579 ps
NOR-SUB_84_U50: 741.38408 ps
NOR-SUB_84_U57: 210.82160 ps
NOT-SUB_84_U31: 759.00703 ps
NOT-SUB_84_U69: 797.84407 ps
NOR-SUB_84_U51: 741.38408 ps
NOT-SUB_84_U28: 817.61944 ps
NOR-SUB_84_U58: 194.14288 ps
NOR-SUB_84_U53: 860.45360 ps
NOT-SUB_84_U67: 910.93023 ps
NOR-SUB_84_U52: 858.20067 ps
NOR-SUB_84_U59: 210.82160 ps
NOT-SUB_84_U47: 958.59024 ps
NOR-SUB_84_U66: 925.80746 ps
NOT-SUB_84_U88: 976.24222 ps
NOR-SUB_84_U56: 194.14288 ps
NOT-SUB_84_U44: 1082.25647 ps
NOR-SUB_84_U65: 970.79114 ps
NOT-SUB_84_U86: 1022.71596 ps
NOR-SUB_84_U62: 299.27175 ps
NOT-SUB_84_U42: 610.07351 ps
NOR-SUB_84_U54: 263.43357 ps
NOR-SUB_84_U63: 368.29315 ps
NOT-SUB_84_U82: 424.05139 ps
NOR-SUB_84_U64: 486.73298 ps
NOT-SUB_84_U41: 537.29037 ps
NOR-SUB_84_U55: 263.43357 ps
NOT-SUB_84_U79: 898.46774 ps
NOT-SUB_84_U77: 710.91807 ps
NOR-SUB_84_U61: 385.02489 ps
NOT-SUB_84_U37: 435.67585 ps
NOR-SUB_84_U4: 243.89377 ps
NOT-SUB_84_U74: 470.22952 ps
NOT-SUB_84_U35: 387.82466 ps
NOR-SUB_84_U60: 330.89401 ps
NOT-SUB_84_U72: 415.08172 ps
NOT-U3967: 318.86337 ps
NAND-U5795: 829.89862 ps
NOT-SUB_84_U71: 2049.94098 ps
NOT-R1162_U6: 1959.00528 ps
NOT-R1162_U10: 945.33911 ps
NOT-R1162_U11: 1886.16504 ps
NOT-R1162_U15: 1063.01458 ps
NOT-R1162_U16: 1886.17324 ps
NOT-R1162_U20: 1184.83794 ps
NOT-R1162_U21: 1912.73635 ps
NOT-R1162_U23: 1912.73624 ps
NOT-R1162_U27: 1346.35283 ps
NOT-R1162_U29: 1929.44640 ps
NOT-R1162_U32: 1468.17619 ps
NOT-R1162_U33: 1929.44640 ps
NOT-R1162_U35: 1929.44629 ps
NOT-R1162_U39: 1629.69108 ps
NOT-R1162_U42: 1711.82372 ps
NOT-R1162_U45: 1793.95636 ps
NOT-R1162_U46: 1939.66821 ps
NOT-R1162_U48: 1939.66809 ps
NOT-R1162_U50: 1932.46710 ps
NOT-R1162_U86: 1899.77038 ps
NOT-U3376: 1948.06956 ps
NOT-R1105_U6: 1959.00528 ps
NOT-R1105_U8: 1920.50182 ps
NOT-R1105_U11: 1886.16504 ps
NOT-R1105_U13: 1913.10596 ps
NOT-R1105_U15: 1886.17313 ps
NOT-R1105_U17: 1913.10601 ps
NOT-R1105_U19: 1912.73624 ps
NOT-R1105_U21: 1912.73624 ps
NOT-R1105_U23: 1929.81840 ps
NOT-R1105_U26: 1929.44629 ps
NOT-R1105_U27: 1929.81840 ps
NOT-R1105_U29: 1929.44629 ps
NOT-R1105_U31: 1929.44629 ps
NOT-R1105_U33: 1929.81840 ps
NOT-R1105_U35: 1932.03703 ps
NOT-R1105_U37: 1932.03703 ps
NOT-R1105_U39: 1931.66525 ps
NOT-R1105_U41: 1931.66525 ps
NOT-R1105_U43: 1920.73052 ps
NOT-R1105_U85: 1888.05913 ps
OUTPUT-ADDR_REG_19__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_18__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_17__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_16__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_15__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_14__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_13__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_12__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_11__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_10__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_9__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_8__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_7__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_6__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_5__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_4__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_3__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_2__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_1__SCAN_IN: 2135.57172 ps
OUTPUT-ADDR_REG_0__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_0__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_1__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_2__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_3__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_4__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_5__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_6__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_7__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_8__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_9__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_10__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_11__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_12__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_13__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_14__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_15__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_16__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_17__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_18__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_19__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_20__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_21__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_22__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_23__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_24__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_25__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_26__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_27__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_28__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_29__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_30__SCAN_IN: 2135.57172 ps
OUTPUT-DATAO_REG_31__SCAN_IN: 2135.57172 ps
NOT-U3359: 1050.74234 ps
NOT-ADD_95_U20: 863.83896 ps
AND-ADD_95_U74: 437.04425 ps
NOT-ADD_95_U42: 1007.14516 ps
NOT-ADD_95_U7: 718.10095 ps
NAND-ADD_95_U10: 263.87595 ps
NAND-ADD_95_U78: 689.21429 ps
NOT-ADD_95_U26: 914.99645 ps
NOT-ADD_95_U14: 893.42744 ps
AND-ADD_95_U72: 351.31934 ps
NOT-ADD_95_U34: 836.95063 ps
OUTPUT-U3149: 1802.80861 ps
NAND-U4065: 1672.89794 ps
NAND-U4068: 1672.89794 ps
NAND-U4071: 1672.89794 ps
NAND-U4074: 1672.89794 ps
NAND-U4077: 1672.89794 ps
NAND-U4080: 1672.89794 ps
NAND-U4083: 1672.89794 ps
NAND-U4086: 1672.89794 ps
NAND-U4089: 1672.89794 ps
NAND-U4092: 1672.89794 ps
NAND-U4095: 1672.89794 ps
NAND-U4098: 1672.89794 ps
NAND-U4101: 1672.89794 ps
NAND-U4104: 1672.89794 ps
NAND-U4107: 1672.89794 ps
NAND-U4110: 1672.89794 ps
NAND-U4113: 1672.89794 ps
NAND-U4116: 1672.89794 ps
NAND-U4119: 1672.89794 ps
NAND-U4122: 1672.89794 ps
NAND-U4125: 1672.89794 ps
NAND-U4128: 1672.89794 ps
NAND-U4131: 1672.89794 ps
NAND-U4134: 1672.89794 ps
NAND-U4137: 1672.89794 ps
NAND-U4140: 1672.89794 ps
NAND-U4143: 1672.89794 ps
NAND-U4146: 1672.89794 ps
NAND-U4149: 1672.89794 ps
NAND-U4152: 1672.89794 ps
NAND-U4155: 1672.89794 ps
NAND-U4158: 1672.89794 ps
NAND-U4944: 1630.12723 ps
NAND-U4952: 1630.12727 ps
NAND-U4962: 1646.84663 ps
NAND-U4972: 1646.76302 ps
NAND-U4982: 1646.76302 ps
NAND-U4992: 1646.76302 ps
NAND-U5002: 1646.76302 ps
NAND-U5012: 1646.76302 ps
NAND-U5022: 1646.76302 ps
NAND-U5032: 1646.76302 ps
NAND-U5042: 1646.76302 ps
NAND-U5052: 1646.76302 ps
NAND-U5062: 1650.44511 ps
NAND-U5072: 1650.44511 ps
NAND-U5082: 1650.44511 ps
NAND-U5092: 1650.44759 ps
NAND-U5102: 1650.44511 ps
NAND-U5112: 1650.44759 ps
NAND-U5122: 1650.44511 ps
NAND-U5132: 1650.44511 ps
NAND-U5164: 1616.24751 ps
NAND-U5177: 1616.24751 ps
NAND-U5186: 1616.24751 ps
NAND-U5195: 1616.24751 ps
NAND-U5204: 1633.45875 ps
NAND-U5213: 1616.24751 ps
NAND-U5222: 1616.24751 ps
NAND-U5231: 1616.24751 ps
