Circuit delay: 868.28451 ps

Gate slacks:
INPUT-180: 485.39467 ps
INPUT-181: 528.87284 ps
INPUT-182: 791.34356 ps
INPUT-183: 791.34356 ps
INPUT-184: 791.34356 ps
INPUT-185: 791.34356 ps
INPUT-186: 791.34356 ps
INPUT-187: 485.46227 ps
INPUT-188: 791.34356 ps
INPUT-189: 483.96993 ps
INPUT-190: 487.80895 ps
INPUT-191: 491.65163 ps
INPUT-192: 495.66887 ps
INPUT-193: 437.13087 ps
INPUT-194: 441.70193 ps
INPUT-195: 445.94835 ps
INPUT-196: 450.19774 ps
INPUT-197: 528.87662 ps
INPUT-198: 446.47673 ps
INPUT-199: 791.34356 ps
INPUT-200: 479.40170 ps
INPUT-201: 483.25576 ps
INPUT-202: 487.11297 ps
INPUT-203: 506.59985 ps
INPUT-204: 420.59701 ps
INPUT-205: 424.62839 ps
INPUT-206: 428.87681 ps
INPUT-207: 433.12870 ps
INPUT-208: 528.87767 ps
INPUT-209: 210.92976 ps
INPUT-210: 791.34356 ps
INPUT-211: 607.23365 ps
INPUT-212: 607.23365 ps
INPUT-213: 401.81943 ps
INPUT-214: 225.46866 ps
INPUT-215: 172.85379 ps
INPUT-216: 182.32789 ps
INPUT-217: 238.64783 ps
INPUT-218: 791.34356 ps
INPUT-219: 355.71533 ps
INPUT-220: 311.82791 ps
INPUT-221: 299.43653 ps
INPUT-222: 320.78440 ps
INPUT-223: 306.37394 ps
INPUT-224: 253.25020 ps
INPUT-225: 200.63532 ps
INPUT-226: 210.10942 ps
INPUT-227: 528.87200 ps
INPUT-228: 791.34356 ps
INPUT-229: 211.31710 ps
INPUT-230: 791.34356 ps
INPUT-231: 338.80102 ps
INPUT-232: 311.82791 ps
INPUT-233: 299.43653 ps
INPUT-234: 320.78440 ps
INPUT-235: 289.72866 ps
INPUT-236: 253.25020 ps
INPUT-237: 200.63532 ps
INPUT-238: 210.10942 ps
INPUT-239: 528.87767 ps
INPUT-240: 791.34356 ps
INPUT-241: 955.11297 ps
INPUT-242: 931.48824 ps
INPUT-245: 584.87894 ps
INPUT-248: 520.59951 ps
INPUT-251: 276.53704 ps
INPUT-254: 248.08068 ps
INPUT-257: 291.22183 ps
INPUT-260: 467.56339 ps
INPUT-263: 425.68997 ps
INPUT-267: 427.94091 ps
INPUT-271: 607.39463 ps
INPUT-274: 520.59951 ps
INPUT-277: 276.53858 ps
INPUT-280: 248.08120 ps
INPUT-283: 238.60823 ps
INPUT-286: 291.22235 ps
INPUT-289: 377.26815 ps
INPUT-293: 358.65846 ps
INPUT-296: 337.39965 ps
INPUT-299: 352.84409 ps
INPUT-303: 396.73385 ps
INPUT-307: 520.87270 ps
INPUT-310: 230.90848 ps
INPUT-313: 248.08120 ps
INPUT-316: 238.60823 ps
INPUT-319: 291.22235 ps
INPUT-322: 327.69491 ps
INPUT-325: 358.66675 ps
INPUT-328: 337.40717 ps
INPUT-331: 349.79893 ps
INPUT-334: 376.76739 ps
INPUT-337: 520.60328 ps
INPUT-340: 276.53858 ps
INPUT-343: 248.08120 ps
INPUT-346: 238.60823 ps
INPUT-349: 291.22235 ps
INPUT-352: 344.34020 ps
INPUT-355: 358.66675 ps
INPUT-358: 337.40717 ps
INPUT-361: 349.79893 ps
INPUT-364: 393.68171 ps
INPUT-367: 599.03659 ps
INPUT-382: 425.68997 ps
BUFF-387: 923.31784 ps
BUFF-388: 923.31784 ps
BUFF-590: 870.30135 ps
NOT-585: 920.48267 ps
NOT-593: 914.70775 ps
NOT-596: 888.85372 ps
NAND-628: 442.83541 ps
NAND-632: 170.63881 ps
NOT-582: 933.26449 ps
BUFF-625: 905.60294 ps
BUFF-676: 86.82845 ps
BUFF-682: 313.14301 ps
BUFF-689: 148.68901 ps
NOT-695: 242.94911 ps
BUFF-614: 398.41218 ps
BUFF-636: 604.35366 ps
NOT-467: 920.48267 ps
BUFF-657: 216.45392 ps
NOT-674: 495.76559 ps
AND-469: 869.52423 ps
AND-575: 791.34356 ps
AND-494: 791.34356 ps
AND-578: 791.34356 ps
AND-528: 791.34356 ps
OUTPUT-241: 955.11297 ps
NOT-641: 584.87894 ps
BUFF-478: 923.31784 ps
NOT-642: 520.59951 ps
BUFF-643: 923.31784 ps
NOT-644: 276.53704 ps
BUFF-482: 923.31784 ps
NOT-651: 248.08068 ps
BUFF-484: 923.31784 ps
NOT-660: 291.22183 ps
BUFF-486: 923.31784 ps
NOT-666: 467.56339 ps
BUFF-489: 923.31784 ps
NOT-672: 626.81135 ps
BUFF-492: 923.31784 ps
NOT-673: 626.81135 ps
NOT-705: 607.39463 ps
BUFF-501: 923.31784 ps
NOT-706: 520.59951 ps
BUFF-707: 923.31784 ps
NOT-708: 276.53858 ps
BUFF-505: 923.31784 ps
NOT-715: 248.08120 ps
BUFF-507: 923.31784 ps
NOT-721: 238.60823 ps
BUFF-509: 923.31784 ps
NOT-727: 291.22235 ps
BUFF-511: 923.31784 ps
NOT-599: 377.26815 ps
NOT-733: 464.32259 ps
BUFF-513: 923.31784 ps
NOT-734: 358.65846 ps
BUFF-515: 923.31784 ps
NOT-742: 337.39965 ps
BUFF-517: 923.31784 ps
NOT-604: 352.84409 ps
NOT-748: 480.98157 ps
BUFF-519: 923.31784 ps
NOT-609: 396.73385 ps
NOT-749: 477.13398 ps
BUFF-535: 923.31784 ps
NOT-758: 520.87270 ps
BUFF-537: 923.31784 ps
NOT-759: 230.90848 ps
BUFF-539: 923.31784 ps
NOT-762: 248.08120 ps
BUFF-541: 923.31784 ps
NOT-768: 238.60823 ps
BUFF-543: 923.31784 ps
NOT-774: 291.22235 ps
BUFF-545: 923.31784 ps
NOT-780: 327.69491 ps
BUFF-547: 923.31784 ps
NOT-786: 358.66675 ps
BUFF-549: 923.31784 ps
NOT-794: 337.40717 ps
BUFF-551: 923.31784 ps
NOT-800: 349.79893 ps
BUFF-553: 923.31784 ps
NOT-806: 376.76739 ps
BUFF-556: 923.31784 ps
NOT-812: 520.60328 ps
BUFF-813: 923.31784 ps
NOT-814: 276.53858 ps
BUFF-559: 923.31784 ps
NOT-821: 248.08120 ps
BUFF-561: 923.31784 ps
NOT-827: 238.60823 ps
BUFF-563: 923.31784 ps
NOT-833: 291.22235 ps
BUFF-565: 923.31784 ps
NOT-839: 344.34020 ps
BUFF-567: 923.31784 ps
NOT-845: 358.66675 ps
BUFF-569: 923.31784 ps
NOT-853: 337.40717 ps
BUFF-571: 923.31784 ps
NOT-859: 349.79893 ps
BUFF-573: 923.31784 ps
NOT-865: 393.68171 ps
BUFF-750: 743.95222 ps
BUFF-871: 878.89725 ps
AND-688: 425.68997 ps
NAND-700: 427.94091 ps
OUTPUT-387: 923.31784 ps
OUTPUT-388: 923.31784 ps
BUFF-889: 901.33815 ps
BUFF-1116: 870.30135 ps
NAND-1110: 914.70775 ps
NAND-1112: 914.70775 ps
BUFF-1119: 459.69833 ps
BUFF-1132: 465.86353 ps
BUFF-1141: 442.83541 ps
BUFF-1154: 269.43301 ps
BUFF-1227: 170.63881 ps
BUFF-1240: 405.75444 ps
OUTPUT-582: 933.26449 ps
NOT-1111: 905.60294 ps
NOT-1114: 905.60294 ps
BUFF-1160: 200.92327 ps
BUFF-1182: 107.18263 ps
NOT-1194: 86.82845 ps
BUFF-1233: 102.03831 ps
BUFF-1244: 337.22232 ps
BUFF-1125: 391.11682 ps
BUFF-1136: 397.34059 ps
BUFF-1147: 374.34465 ps
BUFF-1175: 383.44944 ps
NOT-1199: 313.14301 ps
NOT-1206: 306.79014 ps
BUFF-1249: 396.00996 ps
BUFF-1256: 148.68901 ps
BUFF-1270: 383.44944 ps
BUFF-1277: 379.14702 ps
BUFF-1211: 347.26191 ps
BUFF-1263: 359.76438 ps
BUFF-1287: 398.41218 ps
BUFF-1299: 435.26667 ps
BUFF-1308: 592.08422 ps
BUFF-1311: 592.91702 ps
BUFF-1428: 604.35366 ps
BUFF-1431: 607.34769 ps
NAND-881: 920.48267 ps
BUFF-945: 898.90001 ps
NOT-1189: 216.45392 ps
AND-1109: 869.52423 ps
NAND-1113: 897.63807 ps
NOT-884: 863.53068 ps
NOT-885: 863.53068 ps
AND-887: 791.34356 ps
NOT-883: 863.53068 ps
NOT-882: 863.53068 ps
AND-886: 791.34356 ps
AND-1028: 584.87894 ps
OUTPUT-478: 923.31784 ps
OUTPUT-643: 923.31784 ps
BUFF-1302: 276.53704 ps
BUFF-1323: 559.78705 ps
OUTPUT-482: 923.31784 ps
BUFF-1296: 248.08068 ps
BUFF-1320: 554.03531 ps
OUTPUT-484: 923.31784 ps
BUFF-1293: 291.22183 ps
BUFF-1317: 554.03531 ps
OUTPUT-486: 923.31784 ps
BUFF-1290: 467.56339 ps
BUFF-1314: 565.48953 ps
OUTPUT-489: 923.31784 ps
OUTPUT-492: 923.31784 ps
NAND-1029: 607.39463 ps
OUTPUT-501: 923.31784 ps
OUTPUT-707: 923.31784 ps
BUFF-1350: 276.53858 ps
BUFF-1377: 369.95646 ps
OUTPUT-505: 923.31784 ps
BUFF-1344: 248.08120 ps
BUFF-1374: 362.83370 ps
OUTPUT-507: 923.31784 ps
BUFF-1341: 238.60823 ps
BUFF-1371: 359.07105 ps
OUTPUT-509: 923.31784 ps
BUFF-1338: 291.22235 ps
BUFF-1368: 362.83370 ps
OUTPUT-511: 923.31784 ps
BUFF-1335: 381.66158 ps
BUFF-1365: 377.26815 ps
OUTPUT-513: 923.31784 ps
BUFF-1347: 358.65846 ps
BUFF-1362: 384.00979 ps
OUTPUT-515: 923.31784 ps
BUFF-1332: 337.39965 ps
BUFF-1359: 379.73425 ps
OUTPUT-517: 923.31784 ps
BUFF-1329: 352.84409 ps
BUFF-1356: 382.78693 ps
OUTPUT-519: 923.31784 ps
BUFF-1326: 418.81828 ps
BUFF-1353: 396.73385 ps
OUTPUT-535: 923.31784 ps
OUTPUT-537: 923.31784 ps
OUTPUT-539: 923.31784 ps
BUFF-1401: 316.31260 ps
BUFF-1422: 248.08120 ps
OUTPUT-541: 923.31784 ps
BUFF-1398: 312.54995 ps
BUFF-1419: 238.60823 ps
OUTPUT-543: 923.31784 ps
BUFF-1395: 316.31260 ps
BUFF-1416: 291.22235 ps
OUTPUT-545: 923.31784 ps
BUFF-1392: 327.69491 ps
BUFF-1413: 332.05582 ps
OUTPUT-547: 923.31784 ps
BUFF-1389: 383.08218 ps
BUFF-1425: 358.66675 ps
OUTPUT-549: 923.31784 ps
BUFF-1386: 362.90146 ps
BUFF-1410: 337.40717 ps
OUTPUT-551: 923.31784 ps
BUFF-1383: 362.90146 ps
BUFF-1407: 349.79893 ps
OUTPUT-553: 923.31784 ps
BUFF-1380: 376.76739 ps
BUFF-1404: 398.96309 ps
OUTPUT-556: 923.31784 ps
OUTPUT-813: 923.31784 ps
BUFF-1458: 369.95646 ps
BUFF-1485: 276.53858 ps
OUTPUT-559: 923.31784 ps
BUFF-1455: 332.95788 ps
BUFF-1479: 248.08120 ps
OUTPUT-561: 923.31784 ps
BUFF-1452: 329.19524 ps
BUFF-1476: 238.60823 ps
OUTPUT-563: 923.31784 ps
BUFF-1449: 332.95788 ps
BUFF-1473: 291.22235 ps
OUTPUT-565: 923.31784 ps
BUFF-1446: 344.34020 ps
BUFF-1470: 348.74272 ps
OUTPUT-567: 923.31784 ps
BUFF-1443: 384.01107 ps
BUFF-1482: 358.66675 ps
OUTPUT-569: 923.31784 ps
BUFF-1440: 379.73477 ps
BUFF-1467: 337.40717 ps
OUTPUT-571: 923.31784 ps
BUFF-1437: 379.73477 ps
BUFF-1464: 349.79893 ps
OUTPUT-573: 923.31784 ps
BUFF-1434: 393.68171 ps
BUFF-1461: 415.76614 ps
NOT-1218: 743.95222 ps
NOT-1115: 878.89725 ps
NOT-957: 425.68997 ps
AND-1167: 471.73104 ps
AND-1174: 745.22371 ps
BUFF-1284: 427.94091 ps
BUFF-1305: 621.60424 ps
OUTPUT-889: 901.33815 ps
BUFF-1490: 879.49980 ps
AND-1781: 870.30135 ps
OUTPUT-1110: 914.70775 ps
OUTPUT-1112: 914.70775 ps
OUTPUT-1111: 905.60294 ps
OUTPUT-1114: 905.60294 ps
NOT-1805: 204.68943 ps
AND-1816: 237.74348 ps
AND-1817: 222.24921 ps
AND-1818: 200.92327 ps
AND-1819: 213.31465 ps
AND-1820: 257.20906 ps
NOT-1851: 107.18263 ps
AND-1862: 458.14253 ps
AND-1863: 167.91840 ps
AND-1864: 139.37997 ps
AND-1865: 129.90587 ps
AND-1866: 182.52075 ps
BUFF-1892: 175.92179 ps
BUFF-1906: 86.82845 ps
BUFF-1919: 86.82845 ps
BUFF-2003: 185.62966 ps
NOT-1947: 105.79015 ps
AND-1957: 140.11428 ps
AND-1958: 111.51241 ps
AND-1959: 102.03831 ps
AND-1960: 154.65318 ps
NOT-1953: 347.78619 ps
AND-1961: 337.22232 ps
AND-1962: 542.63654 ps
AND-1963: 542.63654 ps
AND-1782: 419.41660 ps
NOT-1783: 394.86866 ps
AND-1793: 405.69689 ps
AND-1794: 405.69689 ps
AND-1795: 391.11682 ps
NOT-1789: 407.90446 ps
AND-1796: 397.34059 ps
AND-1797: 542.63654 ps
AND-1798: 542.63654 ps
NOT-1799: 378.11082 ps
AND-1811: 374.34465 ps
AND-1812: 398.85494 ps
AND-1813: 394.85438 ps
AND-1814: 391.00363 ps
AND-1815: 387.15604 ps
NOT-1845: 383.44944 ps
AND-1857: 458.14714 ps
AND-1858: 419.05934 ps
AND-1859: 414.66897 ps
AND-1860: 410.41932 ps
AND-1861: 406.17263 ps
BUFF-1885: 313.14301 ps
BUFF-1899: 334.24793 ps
BUFF-2024: 327.89506 ps
BUFF-2031: 323.59293 ps
BUFF-2038: 311.09226 ps
BUFF-2045: 306.79014 ps
NOT-1977: 396.00996 ps
AND-1989: 458.14714 ps
AND-1990: 433.31322 ps
AND-1991: 433.31322 ps
AND-1992: 433.31322 ps
AND-1993: 418.73316 ps
NOT-1983: 148.68901 ps
AND-1994: 418.55171 ps
AND-1995: 564.17942 ps
AND-1996: 564.17942 ps
NOT-2052: 383.44944 ps
AND-2064: 458.14714 ps
AND-2065: 419.05934 ps
AND-2066: 414.66897 ps
AND-2067: 410.41932 ps
AND-2068: 406.17263 ps
NOT-2058: 379.14702 ps
AND-2069: 401.87022 ps
AND-2070: 426.38050 ps
AND-2071: 422.37994 ps
AND-2072: 418.52920 ps
AND-2073: 414.68161 ps
NOT-1913: 347.26191 ps
AND-1926: 474.23252 ps
AND-1927: 391.83154 ps
AND-1928: 378.48353 ps
AND-1929: 374.23164 ps
AND-1930: 369.98323 ps
NOT-1997: 359.76438 ps
AND-2010: 382.48570 ps
AND-2011: 441.02370 ps
AND-2012: 437.00646 ps
AND-2013: 433.16378 ps
AND-2014: 429.32477 ps
NOT-1822: 398.41218 ps
NOT-1832: 435.26667 ps
NOT-1835: 592.08422 ps
NOT-1839: 592.91702 ps
NOT-1965: 604.35366 ps
NOT-1967: 607.34769 ps
OUTPUT-881: 920.48267 ps
OUTPUT-945: 898.90001 ps
BUFF-2074: 216.45392 ps
BUFF-2081: 528.09174 ps
NOT-1489: 869.52423 ps
OUTPUT-1113: 897.63807 ps
OUTPUT-884: 863.53068 ps
OUTPUT-885: 863.53068 ps
OUTPUT-883: 863.53068 ps
OUTPUT-882: 863.53068 ps
NOT-1222: 584.87894 ps
NOT-1833: 276.53704 ps
NOT-1843: 559.78705 ps
NOT-1830: 248.08068 ps
NOT-1842: 554.03531 ps
NOT-1829: 291.22183 ps
NOT-1841: 554.03531 ps
NOT-1828: 467.56339 ps
NOT-1840: 565.48953 ps
AND-1649: 763.88137 ps
BUFF-1758: 607.39463 ps
NOT-1875: 276.53858 ps
NOT-1884: 369.95646 ps
NOT-1873: 248.08120 ps
NOT-1883: 362.83370 ps
NOT-1872: 238.60823 ps
NOT-1882: 359.07105 ps
NOT-1871: 291.22235 ps
NOT-1881: 362.83370 ps
NOT-1870: 381.66158 ps
NOT-1880: 377.26815 ps
NOT-1874: 358.65846 ps
NOT-1879: 384.00979 ps
NOT-1869: 337.39965 ps
NOT-1878: 379.73425 ps
NOT-1868: 352.84409 ps
NOT-1877: 382.78693 ps
NOT-1867: 418.81828 ps
NOT-1876: 396.73385 ps
NOT-1938: 316.31260 ps
NOT-1945: 248.08120 ps
NOT-1937: 312.54995 ps
NOT-1944: 238.60823 ps
NOT-1936: 316.31260 ps
NOT-1943: 291.22235 ps
NOT-1935: 327.69491 ps
NOT-1942: 332.05582 ps
NOT-1934: 383.08218 ps
NOT-1946: 358.66675 ps
NOT-1933: 362.90146 ps
NOT-1941: 337.40717 ps
NOT-1932: 362.90146 ps
NOT-1940: 349.79893 ps
NOT-1931: 376.76739 ps
NOT-1939: 398.96309 ps
NOT-1976: 369.95646 ps
NOT-2023: 276.53858 ps
NOT-1975: 332.95788 ps
NOT-2021: 248.08120 ps
NOT-1974: 329.19524 ps
NOT-2020: 238.60823 ps
NOT-1973: 332.95788 ps
NOT-2019: 291.22235 ps
NOT-1972: 344.34020 ps
NOT-2018: 348.74272 ps
NOT-1971: 384.01107 ps
NOT-2022: 358.66675 ps
NOT-1970: 379.73477 ps
NOT-2017: 337.40717 ps
NOT-1969: 379.73477 ps
NOT-2016: 349.79893 ps
NOT-1968: 393.68171 ps
NOT-2015: 415.76614 ps
AND-1537: 435.63296 ps
AND-1551: 705.65957 ps
BUFF-1703: 425.68997 ps
NOR-1708: 517.13963 ps
BUFF-1713: 583.34033 ps
NOR-1721: 726.21991 ps
NOT-1821: 427.94091 ps
NOT-1834: 621.60424 ps
OUTPUT-1490: 879.49980 ps
OUTPUT-1781: 870.30135 ps
OR-2252: 237.74348 ps
OR-2253: 222.24921 ps
OR-2254: 200.92327 ps
OR-2255: 213.31465 ps
OR-2256: 257.20906 ps
AND-2282: 435.41931 ps
AND-2283: 145.19514 ps
AND-2284: 116.65674 ps
AND-2285: 107.18263 ps
AND-2286: 159.79751 ps
NOT-2293: 175.92179 ps
AND-2304: 198.64358 ps
AND-2305: 229.69935 ps
AND-2306: 208.35145 ps
AND-2307: 220.74283 ps
AND-2308: 247.71593 ps
NOT-2315: 86.82845 ps
AND-2326: 437.78689 ps
AND-2327: 147.56277 ps
AND-2328: 119.02434 ps
AND-2329: 109.55024 ps
AND-2330: 162.16511 ps
NOT-2331: 86.82845 ps
AND-2342: 437.79256 ps
AND-2343: 120.23195 ps
AND-2344: 119.02434 ps
AND-2345: 109.55024 ps
AND-2346: 162.16511 ps
NOT-2368: 185.62966 ps
AND-2379: 215.28886 ps
AND-2380: 229.69935 ps
AND-2381: 208.35145 ps
AND-2382: 220.74283 ps
AND-2383: 264.63025 ps
OR-2347: 422.83933 ps
OR-2348: 140.11428 ps
OR-2349: 111.51241 ps
OR-2350: 102.03831 ps
OR-2351: 154.65318 ps
OR-2352: 337.22232 ps
OR-2353: 542.63654 ps
OR-2354: 542.63654 ps
OR-2239: 419.41660 ps
OR-2240: 409.39958 ps
OR-2241: 405.69689 ps
OR-2242: 405.69689 ps
OR-2243: 391.11682 ps
OR-2244: 397.34059 ps
OR-2245: 542.63654 ps
OR-2246: 542.63654 ps
OR-2247: 374.34465 ps
OR-2248: 398.85494 ps
OR-2249: 394.85438 ps
OR-2250: 391.00363 ps
OR-2251: 387.15604 ps
AND-2277: 435.42393 ps
AND-2278: 396.33614 ps
AND-2279: 391.94577 ps
AND-2280: 387.69612 ps
AND-2281: 383.44944 ps
NOT-2287: 313.14301 ps
AND-2299: 335.86346 ps
AND-2300: 421.86630 ps
AND-2301: 402.37942 ps
AND-2302: 398.52221 ps
AND-2303: 394.66815 ps
NOT-2309: 334.24793 ps
AND-2321: 444.14308 ps
AND-2322: 400.72873 ps
AND-2323: 365.46419 ps
AND-2324: 361.21480 ps
AND-2325: 356.96838 ps
NOT-2384: 327.89506 ps
AND-2396: 437.79151 ps
AND-2397: 394.37715 ps
AND-2398: 359.11261 ps
AND-2399: 354.86323 ps
AND-2400: 350.61681 ps
NOT-2390: 323.59293 ps
AND-2401: 346.31468 ps
AND-2402: 404.82298 ps
AND-2403: 400.83275 ps
AND-2404: 396.99257 ps
AND-2405: 393.15555 ps
NOT-2406: 311.09226 ps
AND-2418: 438.06092 ps
AND-2419: 438.06092 ps
AND-2420: 342.30982 ps
AND-2421: 338.06044 ps
AND-2422: 333.81401 ps
NOT-2412: 306.79014 ps
AND-2423: 329.51188 ps
AND-2424: 415.51473 ps
AND-2425: 396.02784 ps
AND-2426: 392.17064 ps
AND-2427: 388.31658 ps
AND-2358: 435.42393 ps
AND-2359: 410.59002 ps
AND-2360: 410.59002 ps
AND-2361: 410.59002 ps
AND-2362: 396.00996 ps
AND-2363: 395.80033 ps
AND-2364: 541.42803 ps
AND-2365: 541.42803 ps
AND-2366: 148.68901 ps
AND-2367: 383.64145 ps
AND-2428: 435.42393 ps
AND-2429: 396.33614 ps
AND-2430: 391.94577 ps
AND-2431: 387.69612 ps
AND-2432: 383.44944 ps
AND-2433: 379.14702 ps
AND-2434: 403.65730 ps
AND-2435: 399.65675 ps
AND-2436: 395.80600 ps
AND-2437: 391.95841 ps
AND-2337: 451.51119 ps
AND-2338: 369.11025 ps
AND-2339: 355.76221 ps
AND-2340: 351.51033 ps
AND-2341: 347.26191 ps
AND-2374: 359.76438 ps
AND-2375: 418.30239 ps
AND-2376: 414.28515 ps
AND-2377: 410.44246 ps
AND-2378: 406.60345 ps
NAND-2108: 398.41218 ps
NAND-2113: 592.08422 ps
NOT-2267: 216.45392 ps
NOT-2275: 528.09174 ps
OUTPUT-1489: 869.52423 ps
AND-1966: 714.37698 ps
BUFF-2086: 584.87894 ps
NOT-2171: 607.39463 ps
NAND-2172: 604.35366 ps
BUFF-2231: 488.64998 ps
BUFF-2235: 719.07825 ps
NOT-2110: 425.68997 ps
NAND-2111: 435.26667 ps
NOT-2230: 517.13963 ps
NOT-2114: 583.34033 ps
NAND-2115: 592.91702 ps
NOT-2117: 726.21991 ps
NAND-2107: 409.59111 ps
NAND-2112: 603.25443 ps
AND-2482: 237.74348 ps
AND-2488: 222.24921 ps
AND-2496: 200.92327 ps
AND-2502: 213.31465 ps
AND-2508: 257.20906 ps
OR-2778: 435.41931 ps
OR-2554: 145.19514 ps
OR-2561: 116.65674 ps
OR-2567: 107.18263 ps
OR-2573: 159.79751 ps
AND-2918: 175.92179 ps
AND-2919: 206.97753 ps
AND-2920: 185.62966 ps
AND-2921: 198.02104 ps
AND-2922: 224.99415 ps
AND-2928: 415.06513 ps
AND-2929: 124.84096 ps
AND-2930: 96.30255 ps
AND-2931: 86.82845 ps
AND-2932: 139.44333 ps
AND-2933: 415.07080 ps
AND-2934: 97.51023 ps
AND-2935: 96.30255 ps
AND-2936: 86.82845 ps
AND-2937: 139.44333 ps
AND-3005: 192.56707 ps
AND-3006: 206.97753 ps
AND-3007: 185.62966 ps
AND-3008: 198.02104 ps
AND-3009: 241.90846 ps
AND-2728: 422.83933 ps
AND-2619: 140.11428 ps
AND-2626: 111.51241 ps
AND-2632: 102.03831 ps
AND-2638: 154.65318 ps
AND-2644: 337.22232 ps
AND-2769: 542.63654 ps
AND-2766: 542.63654 ps
AND-2441: 419.41660 ps
AND-2442: 409.39958 ps
AND-2446: 405.69689 ps
AND-2450: 405.69689 ps
AND-2454: 391.11682 ps
AND-2458: 397.34059 ps
AND-2775: 542.63654 ps
AND-2772: 542.63654 ps
AND-2462: 374.34465 ps
AND-2466: 398.85494 ps
AND-2470: 394.85438 ps
AND-2474: 391.00363 ps
AND-2478: 387.15604 ps
OR-2793: 435.42393 ps
OR-2538: 396.33614 ps
OR-2542: 391.94577 ps
OR-2546: 387.69612 ps
OR-2550: 383.44944 ps
AND-2913: 313.14301 ps
AND-2914: 399.14585 ps
AND-2915: 379.65897 ps
AND-2916: 375.80176 ps
AND-2917: 371.94770 ps
AND-2923: 421.42262 ps
AND-2924: 378.00828 ps
AND-2925: 342.74374 ps
AND-2926: 338.49435 ps
AND-2927: 334.24793 ps
AND-3020: 415.06975 ps
AND-3021: 371.65540 ps
AND-3022: 336.39086 ps
AND-3023: 332.14148 ps
AND-3024: 327.89506 ps
AND-3025: 323.59293 ps
AND-3026: 382.10123 ps
AND-3027: 378.11100 ps
AND-3028: 374.27082 ps
AND-3029: 370.43380 ps
AND-3032: 415.33916 ps
AND-3033: 415.33916 ps
AND-3034: 319.58807 ps
AND-3035: 315.33869 ps
AND-3036: 311.09226 ps
AND-3037: 306.79014 ps
