Circuit delay: 1023.93571 ps

Gate slacks:
INPUT-165: 1126.32928 ps
INPUT-166: 1126.32928 ps
INPUT-167: 1126.32928 ps
INPUT-168: 1126.32928 ps
INPUT-169: 1126.32928 ps
INPUT-170: 1126.32928 ps
INPUT-171: 1126.32928 ps
INPUT-172: 1126.32928 ps
INPUT-173: 1126.32928 ps
INPUT-174: 1126.32928 ps
INPUT-175: 1126.32928 ps
INPUT-176: 1126.32928 ps
INPUT-177: 1126.32928 ps
INPUT-178: 1126.32928 ps
INPUT-179: 1126.32928 ps
INPUT-180: 1126.32928 ps
INPUT-181: 1126.32928 ps
INPUT-182: 1126.32928 ps
INPUT-183: 1126.32928 ps
INPUT-184: 1126.32928 ps
INPUT-185: 1126.32928 ps
INPUT-186: 1126.32928 ps
INPUT-187: 1126.32928 ps
INPUT-188: 1126.32928 ps
INPUT-189: 1126.32928 ps
INPUT-190: 1126.32928 ps
INPUT-191: 1126.32928 ps
INPUT-192: 1126.32928 ps
INPUT-193: 1126.32928 ps
INPUT-194: 1126.32928 ps
INPUT-195: 1126.32928 ps
INPUT-196: 1126.32928 ps
INPUT-197: 1126.32928 ps
INPUT-198: 1126.32928 ps
INPUT-199: 1126.32928 ps
INPUT-200: 1126.32928 ps
INPUT-201: 1126.32928 ps
INPUT-202: 1126.32928 ps
INPUT-203: 1126.32928 ps
INPUT-204: 1126.32928 ps
INPUT-205: 1126.32928 ps
INPUT-206: 1126.32928 ps
INPUT-207: 1126.32928 ps
INPUT-208: 1126.32928 ps
INPUT-209: 1126.32928 ps
INPUT-210: 1126.32928 ps
INPUT-211: 1126.32928 ps
INPUT-212: 1126.32928 ps
INPUT-213: 1126.32928 ps
INPUT-214: 1126.32928 ps
INPUT-215: 1126.32928 ps
INPUT-216: 1126.32928 ps
INPUT-217: 1126.32928 ps
INPUT-218: 1126.32928 ps
INPUT-219: 1063.54858 ps
INPUT-224: 1041.91635 ps
INPUT-227: 253.96024 ps
INPUT-230: 841.17171 ps
INPUT-231: 961.31347 ps
INPUT-234: 253.96024 ps
INPUT-237: 1018.43667 ps
INPUT-241: 1051.94154 ps
INPUT-246: 976.07071 ps
INPUT-253: 1094.53415 ps
INPUT-256: 591.40087 ps
INPUT-259: 551.58997 ps
INPUT-262: 296.36000 ps
INPUT-263: 547.96635 ps
INPUT-266: 553.16690 ps
INPUT-269: 489.19969 ps
INPUT-272: 484.95030 ps
INPUT-275: 500.01742 ps
INPUT-278: 495.71529 ps
INPUT-281: 577.07226 ps
INPUT-284: 536.81336 ps
INPUT-287: 526.76747 ps
INPUT-290: 1094.53415 ps
INPUT-294: 522.91341 ps
INPUT-297: 547.96971 ps
INPUT-301: 553.17025 ps
INPUT-305: 489.20596 ps
INPUT-309: 484.95657 ps
INPUT-313: 885.46179 ps
INPUT-316: 885.46179 ps
INPUT-319: 102.39357 ps
INPUT-322: 102.39357 ps
INPUT-325: 961.31347 ps
INPUT-328: 759.58927 ps
INPUT-331: 759.58927 ps
INPUT-334: 759.58927 ps
INPUT-337: 759.58927 ps
INPUT-340: 745.01182 ps
INPUT-343: 745.01182 ps
INPUT-346: 820.21749 ps
INPUT-349: 820.21749 ps
INPUT-352: 806.93181 ps
INPUT-355: 806.93874 ps
AND-405: 1001.70221 ps
BUFF-503: 475.60783 ps
BUFF-506: 487.58459 ps
BUFF-637: 789.84738 ps
BUFF-643: 783.50528 ps
BUFF-693: 789.84861 ps
BUFF-699: 789.84782 ps
AND-499: 915.49471 ps
NOT-487: 1104.48081 ps
NOT-493: 1104.48081 ps
NOT-491: 1104.48081 ps
NOT-489: 1104.48081 ps
NOT-490: 1104.48081 ps
NOT-494: 1104.48081 ps
NOT-492: 1104.48081 ps
AND-547: 883.98914 ps
NOT-488: 1104.48081 ps
AND-544: 883.98914 ps
OUTPUT-143: 1126.32928 ps
OUTPUT-144: 1126.32928 ps
OUTPUT-145: 1126.32928 ps
OUTPUT-146: 1126.32928 ps
OUTPUT-147: 1126.32928 ps
OUTPUT-148: 1126.32928 ps
OUTPUT-149: 1126.32928 ps
OUTPUT-150: 1126.32928 ps
OUTPUT-151: 1126.32928 ps
OUTPUT-152: 1126.32928 ps
OUTPUT-153: 1126.32928 ps
OUTPUT-154: 1126.32928 ps
OUTPUT-155: 1126.32928 ps
OUTPUT-156: 1126.32928 ps
OUTPUT-157: 1126.32928 ps
OUTPUT-158: 1126.32928 ps
OUTPUT-159: 1126.32928 ps
OUTPUT-160: 1126.32928 ps
OUTPUT-161: 1126.32928 ps
OUTPUT-162: 1126.32928 ps
OUTPUT-163: 1126.32928 ps
OUTPUT-164: 1126.32928 ps
OUTPUT-165: 1126.32928 ps
OUTPUT-166: 1126.32928 ps
OUTPUT-167: 1126.32928 ps
OUTPUT-168: 1126.32928 ps
OUTPUT-169: 1126.32928 ps
OUTPUT-170: 1126.32928 ps
OUTPUT-171: 1126.32928 ps
OUTPUT-172: 1126.32928 ps
OUTPUT-173: 1126.32928 ps
OUTPUT-174: 1126.32928 ps
OUTPUT-175: 1126.32928 ps
OUTPUT-176: 1126.32928 ps
OUTPUT-177: 1126.32928 ps
OUTPUT-178: 1126.32928 ps
OUTPUT-179: 1126.32928 ps
OUTPUT-180: 1126.32928 ps
OUTPUT-181: 1126.32928 ps
OUTPUT-182: 1126.32928 ps
OUTPUT-183: 1126.32928 ps
OUTPUT-184: 1126.32928 ps
OUTPUT-185: 1126.32928 ps
OUTPUT-186: 1126.32928 ps
OUTPUT-187: 1126.32928 ps
OUTPUT-188: 1126.32928 ps
OUTPUT-189: 1126.32928 ps
OUTPUT-190: 1126.32928 ps
OUTPUT-191: 1126.32928 ps
OUTPUT-192: 1126.32928 ps
OUTPUT-193: 1126.32928 ps
OUTPUT-194: 1126.32928 ps
OUTPUT-195: 1126.32928 ps
OUTPUT-196: 1126.32928 ps
OUTPUT-197: 1126.32928 ps
OUTPUT-198: 1126.32928 ps
OUTPUT-199: 1126.32928 ps
OUTPUT-200: 1126.32928 ps
OUTPUT-201: 1126.32928 ps
OUTPUT-202: 1126.32928 ps
OUTPUT-203: 1126.32928 ps
OUTPUT-204: 1126.32928 ps
OUTPUT-205: 1126.32928 ps
OUTPUT-206: 1126.32928 ps
OUTPUT-207: 1126.32928 ps
OUTPUT-208: 1126.32928 ps
OUTPUT-209: 1126.32928 ps
OUTPUT-210: 1126.32928 ps
OUTPUT-211: 1126.32928 ps
OUTPUT-212: 1126.32928 ps
OUTPUT-213: 1126.32928 ps
OUTPUT-214: 1126.32928 ps
OUTPUT-215: 1126.32928 ps
OUTPUT-216: 1126.32928 ps
OUTPUT-217: 1126.32928 ps
OUTPUT-218: 1126.32928 ps
BUFF-398: 1094.53415 ps
BUFF-400: 1094.53415 ps
BUFF-401: 1094.53415 ps
BUFF-500: 1063.54858 ps
BUFF-509: 371.44770 ps
BUFF-550: 253.96024 ps
NOT-408: 841.17171 ps
BUFF-521: 371.44770 ps
BUFF-562: 253.96024 ps
AND-495: 1057.88171 ps
BUFF-496: 1018.43667 ps
AND-651: 1034.68053 ps
NOT-533: 1051.94154 ps
NOT-537: 976.07071 ps
AND-543: 996.82664 ps
BUFF-419: 1094.53415 ps
BUFF-420: 1094.53415 ps
NOT-574: 591.40087 ps
BUFF-738: 792.80704 ps
NOT-578: 551.58997 ps
BUFF-735: 792.80704 ps
NOT-425: 296.36000 ps
NOT-655: 547.96635 ps
BUFF-741: 779.55165 ps
NOT-659: 553.16690 ps
BUFF-747: 779.55165 ps
NOT-663: 489.19969 ps
BUFF-744: 779.55165 ps
NOT-667: 484.95030 ps
BUFF-753: 764.97160 ps
NOT-671: 500.01742 ps
BUFF-750: 764.97160 ps
NOT-675: 495.71529 ps
BUFF-759: 840.51590 ps
NOT-679: 577.07226 ps
BUFF-756: 840.51590 ps
NOT-683: 536.81336 ps
BUFF-765: 840.51590 ps
NOT-687: 526.76747 ps
BUFF-762: 840.51590 ps
BUFF-456: 1094.53415 ps
BUFF-457: 1094.53415 ps
BUFF-458: 1094.53415 ps
NOT-705: 522.91341 ps
BUFF-768: 779.55857 ps
NOT-711: 547.96971 ps
BUFF-774: 779.55857 ps
NOT-715: 553.17025 ps
BUFF-771: 779.55857 ps
NOT-719: 489.20596 ps
BUFF-780: 764.97852 ps
AND-485: 1041.93718 ps
NOT-723: 484.95657 ps
BUFF-777: 764.97852 ps
NOT-727: 959.31439 ps
BUFF-786: 885.46179 ps
NOT-730: 959.70936 ps
BUFF-783: 885.46179 ps
BUFF-582: 102.39357 ps
BUFF-613: 318.54391 ps
BUFF-594: 102.39357 ps
BUFF-625: 318.54391 ps
NOT-606: 759.58927 ps
NOT-607: 759.58927 ps
NOT-608: 759.58927 ps
NOT-609: 759.58927 ps
NOT-610: 745.01182 ps
NOT-611: 745.01182 ps
NOT-733: 820.21749 ps
NOT-734: 820.21749 ps
NOT-612: 806.93181 ps
NOT-650: 806.93874 ps
NOT-486: 1001.70221 ps
BUFF-1037: 479.12424 ps
BUFF-1070: 475.60783 ps
BUFF-1190: 491.10099 ps
BUFF-1195: 487.58459 ps
NOT-1173: 789.84738 ps
NOT-1178: 783.50528 ps
NOT-1200: 789.84861 ps
NOT-1205: 789.84782 ps
NOT-800: 915.49471 ps
OUTPUT-487: 1104.48081 ps
OUTPUT-493: 1104.48081 ps
OUTPUT-491: 1104.48081 ps
OUTPUT-489: 1104.48081 ps
OUTPUT-490: 1104.48081 ps
OUTPUT-494: 1104.48081 ps
OUTPUT-492: 1104.48081 ps
NOT-1033: 883.98914 ps
OUTPUT-488: 1104.48081 ps
NOT-1032: 883.98914 ps
AND-1034: 993.33739 ps
OUTPUT-398: 1094.53415 ps
OUTPUT-400: 1094.53415 ps
OUTPUT-401: 1094.53415 ps
BUFF-805: 1072.74658 ps
AND-1026: 1063.54858 ps
NOT-1042: 371.44770 ps
NOT-1075: 253.96024 ps
NOT-1053: 371.44770 ps
AND-1064: 559.52368 ps
AND-1065: 460.59983 ps
AND-1066: 412.42847 ps
AND-1067: 412.74945 ps
AND-1068: 410.66101 ps
NOT-1086: 253.96024 ps
AND-1097: 293.17403 ps
AND-1098: 294.27828 ps
AND-1099: 325.87669 ps
AND-1100: 321.57636 ps
AND-1101: 403.21133 ps
NOT-799: 1057.88171 ps
AND-1027: 1034.68053 ps
NOT-1028: 1064.16769 ps
NAND-1029: 1062.46858 ps
AND-1069: 976.07071 ps
OUTPUT-419: 1094.53415 ps
OUTPUT-420: 1094.53415 ps
BUFF-1219: 855.62170 ps
NOT-1211: 792.80704 ps
BUFF-1222: 855.62165 ps
NOT-1210: 792.80704 ps
BUFF-1225: 855.62192 ps
NOT-1140: 779.55165 ps
BUFF-1228: 855.62184 ps
NOT-1143: 779.55165 ps
BUFF-1231: 855.62177 ps
NOT-1142: 779.55165 ps
BUFF-1234: 855.62184 ps
NOT-1145: 764.97160 ps
BUFF-1237: 855.62192 ps
NOT-1144: 764.97160 ps
BUFF-1240: 855.62192 ps
NOT-1213: 840.51590 ps
BUFF-1243: 855.62192 ps
NOT-1212: 840.51590 ps
BUFF-1246: 855.62183 ps
NOT-1215: 840.51590 ps
BUFF-1251: 849.48094 ps
NOT-1214: 840.51590 ps
OUTPUT-456: 1094.53415 ps
OUTPUT-457: 1094.53415 ps
OUTPUT-458: 1094.53415 ps
BUFF-1254: 849.48100 ps
NOT-1184: 779.55857 ps
BUFF-1257: 855.62192 ps
NOT-1187: 779.55857 ps
BUFF-1260: 855.62177 ps
NOT-1186: 779.55857 ps
BUFF-1263: 855.62171 ps
NOT-1189: 764.97852 ps
NOT-792: 1041.93718 ps
BUFF-1266: 899.15323 ps
NOT-1188: 764.97852 ps
NOT-1250: 885.46179 ps
NOT-1249: 885.46179 ps
NOT-1102: 102.39357 ps
NOT-1146: 318.54391 ps
NOT-1113: 102.39357 ps
AND-1124: 141.60735 ps
AND-1125: 155.28355 ps
AND-1126: 635.91813 ps
AND-1127: 631.10932 ps
AND-1128: 656.27792 ps
NOT-1157: 318.54391 ps
AND-1168: 601.13485 ps
AND-1169: 381.45167 ps
AND-1170: 377.59196 ps
AND-1171: 357.75661 ps
AND-1172: 570.57190 ps
NAND-900: 759.58927 ps
NAND-901: 759.58927 ps
NAND-902: 759.58927 ps
NAND-903: 759.58927 ps
NAND-904: 745.01182 ps
NAND-905: 745.01182 ps
NAND-998: 820.21749 ps
NAND-999: 820.21749 ps
NAND-1141: 790.71730 ps
NAND-1185: 790.72423 ps
AND-1544: 789.84775 ps
AND-1545: 789.84738 ps
AND-1546: 789.84928 ps
AND-1547: 789.84867 ps
AND-1548: 783.50528 ps
AND-1549: 783.50573 ps
AND-1550: 783.50635 ps
AND-1551: 783.50635 ps
AND-1552: 783.50635 ps
AND-1564: 789.84861 ps
AND-1565: 789.84861 ps
AND-1566: 789.84902 ps
AND-1567: 789.84928 ps
AND-1568: 789.84821 ps
AND-1569: 789.84782 ps
AND-1570: 833.38006 ps
AND-1571: 889.93066 ps
AND-1276: 883.98914 ps
AND-1275: 883.98914 ps
BUFF-1277: 993.33739 ps
NOT-1448: 1002.48648 ps
OUTPUT-805: 1072.74658 ps
OUTPUT-1026: 1063.54858 ps
AND-1453: 520.31036 ps
AND-1456: 421.38567 ps
AND-1459: 373.21401 ps
AND-1462: 373.53756 ps
AND-1465: 371.44770 ps
AND-1468: 253.96024 ps
AND-1471: 255.06496 ps
AND-1474: 306.28998 ps
AND-1477: 282.36448 ps
AND-1480: 363.99945 ps
AND-1451: 520.31036 ps
AND-1452: 520.31036 ps
AND-1454: 421.38567 ps
AND-1455: 421.38567 ps
AND-1457: 373.21401 ps
AND-1458: 373.21401 ps
AND-1460: 373.53756 ps
AND-1461: 373.53756 ps
AND-1463: 371.44770 ps
AND-1464: 371.44770 ps
AND-1466: 253.96024 ps
AND-1467: 253.96024 ps
AND-1469: 255.06496 ps
AND-1470: 255.06496 ps
AND-1472: 286.66480 ps
AND-1473: 286.66480 ps
AND-1475: 282.36448 ps
AND-1476: 282.36448 ps
AND-1478: 363.99945 ps
AND-1479: 363.99945 ps
OUTPUT-799: 1057.88171 ps
NOT-1269: 1034.68053 ps
OUTPUT-1028: 1064.16769 ps
OUTPUT-1029: 1062.46858 ps
OR-1302: 976.07071 ps
NOT-1519: 855.62170 ps
NAND-1423: 792.80704 ps
NOT-1520: 855.62165 ps
NAND-1422: 792.80704 ps
NOT-1521: 855.62192 ps
NAND-1351: 779.55165 ps
NOT-1522: 855.62184 ps
NAND-1353: 779.55165 ps
NOT-1523: 855.62177 ps
NAND-1352: 779.55165 ps
NOT-1524: 855.62184 ps
NAND-1355: 764.97160 ps
NOT-1525: 855.62192 ps
NAND-1354: 764.97160 ps
NOT-1526: 855.62192 ps
NAND-1425: 840.51590 ps
NOT-1527: 855.62192 ps
NAND-1424: 840.51590 ps
NOT-1528: 855.62183 ps
NAND-1427: 840.51590 ps
NOT-1572: 849.48094 ps
NAND-1426: 840.51590 ps
NOT-1573: 849.48100 ps
NAND-1395: 779.55857 ps
NOT-1574: 855.62192 ps
NAND-1397: 779.55857 ps
NOT-1575: 855.62177 ps
NAND-1396: 779.55857 ps
NOT-1576: 855.62171 ps
NAND-1399: 764.97852 ps
OUTPUT-792: 1041.93718 ps
NOT-1577: 899.15323 ps
NAND-1398: 764.97852 ps
NAND-1441: 885.46179 ps
NAND-1440: 885.46179 ps
AND-1483: 102.39357 ps
AND-1486: 116.06945 ps
AND-1489: 596.70482 ps
AND-1492: 591.89558 ps
AND-1495: 616.62094 ps
AND-1531: 561.92178 ps
AND-1534: 342.23824 ps
AND-1537: 338.37853 ps
AND-1540: 318.54391 ps
AND-1543: 531.36002 ps
AND-1481: 102.39357 ps
AND-1482: 102.39357 ps
AND-1484: 116.06945 ps
AND-1485: 116.06945 ps
AND-1487: 596.70482 ps
AND-1488: 596.70482 ps
AND-1490: 591.89558 ps
AND-1491: 591.89558 ps
AND-1493: 616.62094 ps
AND-1494: 616.62094 ps
AND-1529: 561.92178 ps
AND-1530: 561.92178 ps
AND-1532: 342.23824 ps
AND-1533: 342.23824 ps
AND-1535: 338.37853 ps
AND-1536: 338.37853 ps
AND-1538: 318.54391 ps
AND-1539: 318.54391 ps
AND-1541: 531.36002 ps
AND-1542: 531.36002 ps
NAND-1129: 759.58927 ps
NAND-1133: 759.58927 ps
NAND-1137: 745.01182 ps
NAND-1216: 820.21749 ps
NOT-1450: 883.98914 ps
NOT-1449: 883.98914 ps
OUTPUT-1277: 993.33739 ps
OUTPUT-1448: 1002.48648 ps
OR-1596: 520.31036 ps
OR-1600: 421.38567 ps
OR-1606: 373.21401 ps
OR-1612: 373.53756 ps
OR-1615: 371.44770 ps
OR-1619: 253.96024 ps
OR-1624: 255.06496 ps
OR-1628: 286.66480 ps
OR-1631: 282.36448 ps
OR-1634: 363.99945 ps
OUTPUT-1269: 1034.68053 ps
NAND-1578: 792.80704 ps
NAND-1502: 779.55165 ps
NAND-1506: 779.55165 ps
NAND-1510: 764.97160 ps
NAND-1585: 840.51590 ps
NAND-1582: 840.51590 ps
NAND-1553: 779.55857 ps
NAND-1557: 779.55857 ps
NAND-1561: 764.97852 ps
NAND-1588: 885.46179 ps
OR-1637: 102.39357 ps
OR-1642: 116.06945 ps
OR-1647: 596.70482 ps
OR-1651: 591.89558 ps
OR-1656: 616.62094 ps
OR-1708: 561.92178 ps
OR-1676: 342.23824 ps
OR-1681: 338.37853 ps
OR-1686: 318.54391 ps
OR-1690: 531.36002 ps
NOT-1496: 759.58927 ps
NOT-1499: 759.58927 ps
BUFF-1513: 745.01182 ps
BUFF-1516: 745.01182 ps
NOT-1581: 820.21749 ps
AND-1591: 883.98914 ps
AND-1813: 870.02595 ps
BUFF-1824: 785.22868 ps
NOT-1833: 520.31036 ps
AND-1815: 858.48665 ps
AND-1830: 836.45690 ps
NOT-1836: 421.38567 ps
AND-1910: 634.65789 ps
BUFF-1936: 706.46886 ps
AND-1814: 853.93679 ps
NOT-1827: 616.84189 ps
AND-1831: 831.90596 ps
NOT-1841: 373.21401 ps
AND-1911: 630.10701 ps
BUFF-1848: 373.53756 ps
AND-1912: 657.21005 ps
NOT-1821: 905.37290 ps
BUFF-1852: 371.44770 ps
AND-1913: 646.19977 ps
NOT-1820: 898.81835 ps
AND-1832: 842.21939 ps
BUFF-1856: 253.96024 ps
AND-1914: 640.42025 ps
NOT-1819: 905.37290 ps
BUFF-1863: 255.06496 ps
AND-1915: 646.19977 ps
BUFF-1870: 286.66480 ps
AND-1916: 657.21005 ps
BUFF-1875: 282.36448 ps
AND-1917: 657.21005 ps
BUFF-1880: 363.99945 ps
AND-1918: 657.21005 ps
NOT-1808: 792.80704 ps
NOT-1770: 779.55165 ps
NOT-1773: 779.55165 ps
BUFF-1778: 764.97160 ps
BUFF-1781: 764.97160 ps
NOT-1811: 840.51590 ps
NOT-1810: 840.51590 ps
NOT-1795: 779.55857 ps
NOT-1798: 779.55857 ps
BUFF-1801: 764.97852 ps
BUFF-1804: 764.97852 ps
NOT-1807: 885.46179 ps
NOT-1818: 898.81835 ps
AND-1894: 102.39357 ps
AND-1932: 640.42025 ps
BUFF-1951: 515.75047 ps
NOT-1816: 893.24323 ps
NOT-1897: 116.06945 ps
AND-1933: 635.51157 ps
BUFF-1960: 586.72001 ps
NOT-1817: 905.37290 ps
AND-1934: 689.73117 ps
BUFF-1957: 596.70482 ps
NAND-1885: 770.37160 ps
AND-1935: 741.13464 ps
BUFF-1966: 591.89558 ps
NAND-1888: 796.21166 ps
BUFF-1963: 616.62094 ps
NOT-1919: 561.92178 ps
AND-1928: 645.33400 ps
BUFF-1942: 534.92033 ps
AND-1929: 645.33400 ps
BUFF-1948: 534.92033 ps
BUFF-1891: 318.54391 ps
AND-1930: 650.81512 ps
BUFF-1945: 540.05935 ps
AND-1931: 657.21005 ps
BUFF-1954: 531.36002 ps
NOT-1776: 745.01182 ps
AND-1784: 753.28975 ps
NOT-1777: 745.01182 ps
AND-1785: 753.28975 ps
NAND-1809: 803.99223 ps
BUFF-1726: 940.76867 ps
AND-1822: 883.98914 ps
AND-1823: 883.98914 ps
AND-2125: 826.72418 ps
BUFF-2210: 785.22868 ps
BUFF-2188: 520.31036 ps
BUFF-2204: 618.76247 ps
OR-1969: 858.48665 ps
BUFF-2185: 500.85908 ps
BUFF-2201: 599.31119 ps
OR-2052: 634.65789 ps
NOT-2200: 706.46886 ps
NAND-2120: 616.84189 ps
NOT-2197: 687.75600 ps
BUFF-2191: 489.14865 ps
BUFF-2207: 573.02065 ps
BUFF-2213: 376.73042 ps
BUFF-2216: 373.21401 ps
OR-2055: 630.10701 ps
BUFF-2010: 881.44281 ps
AND-2127: 831.51560 ps
NOT-2128: 373.53756 ps
OR-2058: 657.21005 ps
OUTPUT-1821: 905.37290 ps
BUFF-2012: 870.97901 ps
AND-2126: 821.04945 ps
NOT-2135: 371.44770 ps
OR-2061: 646.19977 ps
OUTPUT-1820: 898.81835 ps
BUFF-2014: 856.62919 ps
NOT-2194: 486.69451 ps
OR-2064: 640.42025 ps
OUTPUT-1819: 905.37290 ps
BUFF-2016: 861.98180 ps
NOT-2141: 545.87316 ps
OR-2067: 646.19977 ps
BUFF-2018: 878.41546 ps
NOT-2144: 562.82053 ps
OR-2070: 657.21005 ps
BUFF-2020: 878.41546 ps
NOT-2147: 562.74491 ps
OR-2073: 657.21005 ps
BUFF-2022: 878.41546 ps
NOT-2150: 562.74491 ps
OR-2076: 657.21005 ps
NAND-1939: 792.80704 ps
NOT-2028: 764.97160 ps
AND-2032: 773.24951 ps
NOT-2029: 764.97160 ps
AND-2033: 773.24951 ps
NAND-1941: 840.51590 ps
NAND-1940: 840.51590 ps
NOT-2040: 764.97852 ps
AND-2042: 773.25644 ps
NOT-2041: 764.97852 ps
AND-2043: 773.25644 ps
OUTPUT-1818: 898.81835 ps
NOT-2119: 216.16858 ps
OR-2104: 640.42025 ps
NOT-2175: 515.75047 ps
OUTPUT-1816: 893.24323 ps
AND-2113: 102.39357 ps
OR-2107: 635.51157 ps
NOT-2235: 586.72001 ps
OUTPUT-1817: 905.37290 ps
OR-2110: 689.73117 ps
NOT-2234: 596.70482 ps
AND-2153: 770.37160 ps
AND-2154: 770.37160 ps
OR-2034: 741.13464 ps
NOT-2237: 591.89558 ps
AND-2155: 796.21166 ps
AND-2156: 796.21166 ps
NOT-2236: 616.62094 ps
OR-2079: 645.33400 ps
NOT-2171: 534.92033 ps
NAND-2172: 546.08917 ps
OR-2095: 645.33400 ps
NOT-2174: 534.92033 ps
OR-2098: 650.81512 ps
NOT-2173: 540.05935 ps
OR-2101: 657.21005 ps
NOT-2176: 531.36002 ps
AND-1908: 745.01182 ps
AND-1909: 745.01182 ps
OUTPUT-1726: 940.76867 ps
NOT-1970: 883.98914 ps
NOT-1971: 883.98914 ps
NOT-2375: 785.22868 ps
NOT-2365: 520.31036 ps
NOT-2373: 618.76247 ps
OUTPUT-1969: 858.48665 ps
NOT-2364: 500.85908 ps
NOT-2372: 599.31119 ps
NAND-2302: 645.83331 ps
NOT-2303: 634.65789 ps
AND-2358: 808.24690 ps
BUFF-2368: 616.84189 ps
AND-2386: 786.22180 ps
NOT-2469: 708.12081 ps
NOT-2452: 687.75600 ps
NAND-2453: 698.93134 ps
NOT-2366: 489.14865 ps
NOT-2374: 573.02065 ps
NOT-2376: 376.73042 ps
