Circuit delay: 1039.62255 ps

Gate slacks:
OUTPUT-1145: 1121.73634 ps
NOT-2999: 641.82763 ps
AND-3013: 626.57681 ps
NOT-3006: 829.18908 ps
AND-3014: 813.93827 ps
NOT-3031: 778.93009 ps
OUTPUT-1139: 1121.73634 ps
NOT-3032: 778.93009 ps
NOT-1972: 1107.83052 ps
NOT-2636: 620.97473 ps
NOT-2646: 266.12859 ps
NOT-2633: 578.31278 ps
NOT-2642: 275.11337 ps
NOT-2634: 574.55013 ps
NOT-2643: 222.49925 ps
NOT-2635: 578.31278 ps
NOT-2644: 231.97222 ps
NOT-2631: 647.78900 ps
NOT-2645: 353.26980 ps
NOT-2632: 589.69509 ps
NOT-2641: 455.15018 ps
NOT-2628: 710.46655 ps
NOT-2638: 562.52373 ps
NOT-2629: 618.83705 ps
NOT-2639: 333.68366 ps
NOT-2630: 618.83705 ps
NOT-2640: 321.29190 ps
NOT-2709: 599.66944 ps
NOT-2716: 321.29190 ps
NOT-2710: 628.62146 ps
NOT-2721: 353.36167 ps
NOT-2711: 570.52748 ps
NOT-2717: 455.15018 ps
NOT-2712: 559.14516 ps
NOT-2718: 275.11337 ps
NOT-2713: 555.38252 ps
NOT-2719: 222.49925 ps
NOT-2714: 559.14516 ps
NOT-2720: 231.97222 ps
OUTPUT-1137: 1121.73634 ps
OUTPUT-1142: 1121.73634 ps
OUTPUT-1143: 1121.73634 ps
OUTPUT-1141: 1121.73634 ps
BUFF-2387: 1087.37185 ps
NOT-2584: 1096.71184 ps
OUTPUT-1153: 1121.73634 ps
NOT-2061: 1091.08177 ps
OUTPUT-1155: 1121.73634 ps
OUTPUT-1140: 1102.45771 ps
OUTPUT-1154: 1121.73634 ps
NOT-2653: 923.90821 ps
NOT-2681: 912.48383 ps
AND-2585: 963.11952 ps
AND-2586: 963.11952 ps
AND-2587: 963.11952 ps
AND-2588: 963.11952 ps
AND-2589: 963.11952 ps
NOT-2664: 924.00033 ps
AND-2591: 963.11952 ps
AND-2592: 963.11952 ps
AND-2593: 963.11952 ps
AND-2594: 963.11952 ps
NOT-2692: 912.85255 ps
AND-2703: 951.69513 ps
NOT-2728: 923.90821 ps
NOT-2756: 912.48383 ps
AND-2595: 963.11952 ps
AND-2596: 963.11952 ps
AND-2597: 963.11952 ps
AND-2598: 963.11952 ps
AND-2599: 963.11952 ps
NOT-2739: 924.00033 ps
AND-2600: 963.11952 ps
AND-2601: 963.11952 ps
AND-2602: 963.11952 ps
AND-2603: 963.11952 ps
NOT-2767: 912.85255 ps
AND-2778: 951.69513 ps
NOT-2882: 937.20059 ps
NOT-2964: 1002.15376 ps
AND-2969: 1021.54789 ps
AND-2970: 1021.54789 ps
AND-2971: 1021.54789 ps
AND-2972: 1021.54789 ps
AND-1150: 1082.80849 ps
OUTPUT-1066: 1111.78968 ps
AND-2054: 1094.18738 ps
OR-2350: 826.01591 ps
AND-2835: 787.08222 ps
AND-2836: 787.08222 ps
AND-2837: 787.08222 ps
AND-2838: 787.08221 ps
AND-2851: 787.08221 ps
AND-2852: 787.08221 ps
AND-2853: 787.08221 ps
AND-2854: 787.08221 ps
AND-2923: 787.08221 ps
AND-2924: 787.08221 ps
AND-2925: 787.08221 ps
AND-2349: 805.39691 ps
AND-2831: 768.04943 ps
AND-2832: 768.04943 ps
AND-2833: 768.04943 ps
AND-2834: 768.04942 ps
AND-2847: 768.04942 ps
AND-2848: 768.04942 ps
AND-2849: 768.04942 ps
AND-2850: 768.04942 ps
AND-2919: 768.04942 ps
AND-2921: 768.04942 ps
AND-2922: 768.04942 ps
AND-2624: 1006.61431 ps
NOT-2790: 939.03096 ps
NOT-3052: 939.03092 ps
AND-2605: 978.15614 ps
AND-2611: 978.15614 ps
AND-2612: 978.15614 ps
AND-2613: 978.15614 ps
AND-2614: 978.15614 ps
NOT-2779: 938.94141 ps
AND-2606: 978.15614 ps
AND-2607: 978.15614 ps
AND-2608: 978.15614 ps
AND-2609: 978.15614 ps
AND-2610: 978.15614 ps
NOT-3041: 938.94141 ps
NOT-2801: 938.94141 ps
NOT-3075: 938.94141 ps
AND-2619: 978.15614 ps
AND-2620: 978.15614 ps
AND-2621: 978.15614 ps
AND-2622: 978.15614 ps
AND-2626: 978.15614 ps
NOT-2812: 939.03096 ps
AND-2604: 978.15614 ps
AND-2615: 978.15614 ps
AND-2616: 978.15614 ps
AND-2617: 978.15614 ps
AND-2618: 978.15614 ps
NOT-3086: 939.03092 ps
NOT-3068: 867.59152 ps
NOT-3097: 839.70527 ps
NOT-3119: 839.70527 ps
NOT-3147: 843.18554 ps
NOT-3169: 843.18518 ps
NOT-3063: 904.08078 ps
AND-3071: 923.53904 ps
AND-3072: 923.53904 ps
AND-3073: 949.98621 ps
AND-3074: 949.98621 ps
AND-2627: 1009.75589 ps
NOT-3108: 839.93000 ps
AND-2625: 1009.75589 ps
NOT-3130: 839.93000 ps
NOT-3158: 843.40062 ps
NOT-3180: 843.27747 ps
NOT-1149: 1063.49650 ps
OUTPUT-2309: 1089.80999 ps
BUFF-3357: 1061.25942 ps
BUFF-3358: 1061.25942 ps
BUFF-3359: 1061.25942 ps
BUFF-3360: 1061.25942 ps
OUTPUT-2590: 1076.90322 ps
OUTPUT-2623: 1078.57963 ps
AND-3615: 956.00548 ps
AND-3626: 956.00548 ps
AND-3637: 956.00548 ps
AND-3640: 956.00548 ps
NOT-3691: 904.30143 ps
OUTPUT-2139: 1086.53111 ps
OUTPUT-2142: 1089.80999 ps
NOT-3753: 592.44732 ps
AND-3761: 601.42970 ps
NOT-3754: 577.20294 ps
AND-3758: 585.47125 ps
NOT-3755: 770.81364 ps
AND-3762: 779.79602 ps
NOT-3756: 755.57925 ps
AND-3760: 763.84756 ps
NOT-3822: 808.03659 ps
AND-3405: 790.05003 ps
AND-3401: 771.23576 ps
AND-3508: 632.73499 ps
AND-3504: 613.86431 ps
NAND-3823: 819.20369 ps
AND-3406: 790.05003 ps
AND-3402: 771.23576 ps
AND-3509: 632.63620 ps
AND-3505: 613.76552 ps
NAND-3609: 839.54721 ps
AND-3407: 790.05003 ps
AND-3403: 771.23576 ps
AND-3510: 632.63620 ps
AND-3506: 613.76552 ps
NAND-3610: 839.54721 ps
AND-3408: 790.05003 ps
AND-3404: 771.23575 ps
AND-3511: 557.43696 ps
AND-3507: 538.56628 ps
NAND-3562: 764.34858 ps
NOT-3482: 575.30273 ps
AND-3413: 790.05003 ps
AND-3409: 771.23575 ps
AND-3463: 557.43696 ps
AND-3459: 538.56628 ps
NAND-3563: 764.34858 ps
AND-3414: 790.05003 ps
AND-3410: 771.23575 ps
AND-3464: 572.01760 ps
AND-3460: 553.14692 ps
NAND-3560: 778.92863 ps
AND-3415: 790.05003 ps
AND-3411: 771.23575 ps
AND-3465: 572.01760 ps
AND-3461: 553.14692 ps
NAND-3561: 778.92863 ps
AND-3416: 790.05003 ps
AND-3412: 771.23575 ps
AND-3466: 605.92712 ps
AND-3462: 587.06494 ps
NAND-3558: 778.92863 ps
NAND-3559: 778.92863 ps
AND-3447: 797.29998 ps
AND-3491: 679.92540 ps
NAND-3607: 839.89271 ps
OUTPUT-2527: 1089.80999 ps
BUFF-3604: 1065.35444 ps
NOT-3613: 1074.69113 ps
AND-3444: 807.30366 ps
AND-3488: 662.98574 ps
NAND-3608: 839.89271 ps
AND-3448: 779.94865 ps
AND-3445: 761.08151 ps
AND-3492: 641.64170 ps
AND-3489: 617.30398 ps
NAND-3605: 839.89271 ps
AND-3449: 779.94865 ps
AND-3446: 761.08151 ps
AND-3493: 641.64170 ps
AND-3490: 617.30398 ps
NAND-3606: 839.89271 ps
AND-3453: 790.05003 ps
AND-3450: 771.23575 ps
AND-3485: 566.09703 ps
AND-3481: 541.75931 ps
NOT-3779: 819.17825 ps
NOT-3780: 819.17825 ps
AND-3723: 691.30580 ps
AND-3724: 169.00642 ps
AND-3725: 113.43636 ps
AND-3726: 103.96226 ps
OR-3732: 179.38827 ps
AND-3727: 336.71017 ps
AND-3728: 224.28934 ps
AND-3729: 202.84960 ps
AND-3730: 263.41759 ps
AND-3731: 488.42369 ps
AND-3680: 676.82354 ps
AND-3681: 142.06720 ps
AND-3682: 113.52879 ps
AND-3683: 104.05469 ps
AND-3684: 156.66956 ps
AND-3685: 336.71017 ps
AND-3686: 224.19746 ps
AND-3687: 202.84960 ps
AND-3688: 215.24098 ps
AND-3689: 444.08569 ps
AND-3454: 790.05003 ps
AND-3451: 771.23575 ps
AND-3486: 580.67767 ps
AND-3483: 556.33995 ps
NAND-3514: 778.93009 ps
AND-3455: 790.05003 ps
AND-3452: 771.23575 ps
AND-3487: 580.67767 ps
AND-3484: 556.33995 ps
NAND-3515: 778.93009 ps
AND-3502: 629.44555 ps
AND-3503: 816.80701 ps
NAND-3512: 778.93009 ps
NAND-3513: 778.93009 ps
OUTPUT-1972: 1107.83052 ps
OUTPUT-2387: 1087.37185 ps
OUTPUT-2584: 1096.71184 ps
OUTPUT-2061: 1091.08177 ps
AND-3616: 923.90821 ps
AND-3617: 923.90821 ps
AND-3618: 923.90821 ps
AND-3619: 923.90821 ps
AND-3620: 923.90821 ps
AND-3621: 923.90821 ps
AND-3622: 923.90821 ps
AND-3623: 923.90821 ps
AND-3624: 923.90821 ps
AND-3662: 912.48383 ps
AND-3627: 923.90821 ps
AND-3628: 923.90821 ps
AND-3629: 923.90821 ps
AND-3630: 923.90821 ps
AND-3631: 923.90821 ps
AND-3632: 923.90821 ps
AND-3633: 923.90821 ps
AND-3634: 923.90821 ps
AND-3635: 923.90821 ps
AND-3663: 912.48383 ps
AND-3614: 956.00548 ps
AND-3625: 956.00548 ps
AND-3636: 956.00548 ps
AND-3639: 956.00548 ps
AND-3738: 1002.15376 ps
AND-3739: 1002.15376 ps
AND-3740: 1002.15376 ps
AND-3741: 1002.15376 ps
NOT-2060: 1082.80849 ps
OUTPUT-2054: 1094.18738 ps
NOT-2920: 805.39691 ps
AND-3641: 938.94141 ps
AND-3647: 938.94141 ps
AND-3648: 938.94141 ps
AND-3649: 938.94141 ps
AND-3650: 938.94141 ps
AND-3642: 938.94141 ps
AND-3643: 938.94141 ps
AND-3644: 938.94141 ps
AND-3645: 938.94141 ps
AND-3646: 938.94141 ps
AND-3655: 938.94141 ps
AND-3656: 938.94141 ps
AND-3657: 938.94141 ps
AND-3658: 938.94141 ps
AND-3660: 938.94141 ps
AND-3638: 938.94141 ps
AND-3651: 938.94141 ps
AND-3652: 938.94141 ps
AND-3653: 938.94141 ps
