Circuit delay: 2844.51756 ps

Gate slacks:
INPUT-P2_DATAO_REG_21__SCAN_IN: 1911.66549 ps
INPUT-P2_DATAO_REG_20__SCAN_IN: 1871.97396 ps
INPUT-P2_DATAO_REG_19__SCAN_IN: 1832.28242 ps
INPUT-P2_DATAO_REG_18__SCAN_IN: 1792.59089 ps
INPUT-P2_DATAO_REG_17__SCAN_IN: 1752.89936 ps
INPUT-P2_DATAO_REG_16__SCAN_IN: 1713.20778 ps
INPUT-P2_DATAO_REG_15__SCAN_IN: 1673.50924 ps
INPUT-P2_DATAO_REG_14__SCAN_IN: 1599.74795 ps
INPUT-P2_DATAO_REG_13__SCAN_IN: 1566.67056 ps
INPUT-P2_DATAO_REG_12__SCAN_IN: 1533.59560 ps
INPUT-P2_DATAO_REG_11__SCAN_IN: 1525.99838 ps
INPUT-P2_DATAO_REG_10__SCAN_IN: 1543.61243 ps
INPUT-P2_DATAO_REG_9__SCAN_IN: 1510.53505 ps
INPUT-P2_DATAO_REG_8__SCAN_IN: 1477.46009 ps
INPUT-P2_DATAO_REG_7__SCAN_IN: 1472.70957 ps
INPUT-P1_IR_REG_0__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_1__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_2__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_3__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_4__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_5__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_6__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_7__SCAN_IN: 1094.49202 ps
INPUT-P1_IR_REG_8__SCAN_IN: 1094.49202 ps
INPUT-P1_IR_REG_9__SCAN_IN: 1094.49202 ps
INPUT-P1_IR_REG_10__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_11__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_12__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_13__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_14__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_15__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_16__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_17__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_18__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_19__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_20__SCAN_IN: 1094.49202 ps
INPUT-P1_IR_REG_21__SCAN_IN: 1094.49202 ps
INPUT-P1_IR_REG_22__SCAN_IN: 1094.49202 ps
INPUT-P1_IR_REG_23__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_24__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_25__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_26__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_27__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_28__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_29__SCAN_IN: 1082.58548 ps
INPUT-P1_IR_REG_30__SCAN_IN: 1217.40449 ps
INPUT-P1_IR_REG_31__SCAN_IN: 1120.87057 ps
INPUT-P1_D_REG_0__SCAN_IN: 2319.25841 ps
INPUT-P1_D_REG_1__SCAN_IN: 2331.32501 ps
INPUT-P1_D_REG_2__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_3__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_4__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_5__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_6__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_7__SCAN_IN: 2262.80713 ps
INPUT-P1_D_REG_8__SCAN_IN: 2262.80713 ps
INPUT-P1_D_REG_9__SCAN_IN: 2262.80713 ps
INPUT-P1_D_REG_10__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_11__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_12__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_13__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_14__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_15__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_16__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_17__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_18__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_19__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_20__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_21__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_22__SCAN_IN: 2262.80713 ps
INPUT-P1_D_REG_23__SCAN_IN: 2262.80713 ps
INPUT-P1_D_REG_24__SCAN_IN: 2262.80713 ps
INPUT-P1_D_REG_25__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_26__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_27__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_28__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_29__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_30__SCAN_IN: 2243.20498 ps
INPUT-P1_D_REG_31__SCAN_IN: 2243.20498 ps
INPUT-P1_REG0_REG_0__SCAN_IN: 1654.14987 ps
INPUT-P1_REG0_REG_1__SCAN_IN: 1687.08578 ps
INPUT-P1_REG0_REG_2__SCAN_IN: 1572.64904 ps
INPUT-P1_REG0_REG_3__SCAN_IN: 1511.48243 ps
INPUT-P1_REG0_REG_4__SCAN_IN: 1632.18589 ps
INPUT-P1_REG0_REG_5__SCAN_IN: 1561.40482 ps
INPUT-P1_REG0_REG_6__SCAN_IN: 1621.28517 ps
INPUT-P1_REG0_REG_7__SCAN_IN: 1689.11108 ps
INPUT-P1_REG0_REG_8__SCAN_IN: 1683.34855 ps
INPUT-P1_REG0_REG_9__SCAN_IN: 1708.14572 ps
INPUT-P1_REG0_REG_10__SCAN_IN: 1611.83758 ps
INPUT-P1_REG0_REG_11__SCAN_IN: 1748.18980 ps
INPUT-P1_REG0_REG_12__SCAN_IN: 1812.81438 ps
INPUT-P1_REG0_REG_13__SCAN_IN: 1837.11586 ps
INPUT-P1_REG0_REG_14__SCAN_IN: 1840.33527 ps
INPUT-P1_REG0_REG_15__SCAN_IN: 1755.40097 ps
INPUT-P1_REG0_REG_16__SCAN_IN: 1827.50723 ps
INPUT-P1_REG0_REG_17__SCAN_IN: 1948.35663 ps
INPUT-P1_REG0_REG_18__SCAN_IN: 2055.84420 ps
INPUT-P1_REG0_REG_19__SCAN_IN: 1969.64151 ps
INPUT-P1_REG0_REG_20__SCAN_IN: 2070.90628 ps
INPUT-P1_REG0_REG_21__SCAN_IN: 2027.80290 ps
INPUT-P1_REG0_REG_22__SCAN_IN: 1973.61304 ps
INPUT-P1_REG0_REG_23__SCAN_IN: 2113.06638 ps
INPUT-P1_REG0_REG_24__SCAN_IN: 2157.89018 ps
INPUT-P1_REG0_REG_25__SCAN_IN: 2140.69452 ps
INPUT-P1_REG0_REG_26__SCAN_IN: 2174.68076 ps
INPUT-P1_REG0_REG_27__SCAN_IN: 2094.49756 ps
INPUT-P1_REG0_REG_28__SCAN_IN: 2129.44285 ps
INPUT-P1_REG0_REG_29__SCAN_IN: 2297.98868 ps
INPUT-P1_REG0_REG_30__SCAN_IN: 1842.48489 ps
INPUT-P1_REG0_REG_31__SCAN_IN: 1833.84774 ps
INPUT-P1_REG1_REG_0__SCAN_IN: 1654.14987 ps
INPUT-P1_REG1_REG_1__SCAN_IN: 1687.08578 ps
INPUT-P1_REG1_REG_2__SCAN_IN: 1572.64904 ps
INPUT-P1_REG1_REG_3__SCAN_IN: 1511.48243 ps
INPUT-P1_REG1_REG_4__SCAN_IN: 1632.18589 ps
INPUT-P1_REG1_REG_5__SCAN_IN: 1561.40482 ps
INPUT-P1_REG1_REG_6__SCAN_IN: 1621.28517 ps
INPUT-P1_REG1_REG_7__SCAN_IN: 1689.11108 ps
INPUT-P1_REG1_REG_8__SCAN_IN: 1683.34855 ps
INPUT-P1_REG1_REG_9__SCAN_IN: 1708.14572 ps
INPUT-P1_REG1_REG_10__SCAN_IN: 1611.83758 ps
INPUT-P1_REG1_REG_11__SCAN_IN: 1748.18980 ps
INPUT-P1_REG1_REG_12__SCAN_IN: 1812.81438 ps
INPUT-P1_REG1_REG_13__SCAN_IN: 1837.11586 ps
INPUT-P1_REG1_REG_14__SCAN_IN: 1840.33527 ps
INPUT-P1_REG1_REG_15__SCAN_IN: 1755.40097 ps
INPUT-P1_REG1_REG_16__SCAN_IN: 1827.50723 ps
INPUT-P1_REG1_REG_17__SCAN_IN: 1948.35663 ps
INPUT-P1_REG1_REG_18__SCAN_IN: 2055.84420 ps
INPUT-P1_REG1_REG_19__SCAN_IN: 1969.64151 ps
INPUT-P1_REG1_REG_20__SCAN_IN: 2070.90628 ps
INPUT-P1_REG1_REG_21__SCAN_IN: 2027.80290 ps
INPUT-P1_REG1_REG_22__SCAN_IN: 1973.61304 ps
INPUT-P1_REG1_REG_23__SCAN_IN: 2113.06638 ps
INPUT-P1_REG1_REG_24__SCAN_IN: 2157.89018 ps
INPUT-P1_REG1_REG_25__SCAN_IN: 2140.69452 ps
INPUT-P1_REG1_REG_26__SCAN_IN: 2174.68076 ps
INPUT-P1_REG1_REG_27__SCAN_IN: 2094.49756 ps
INPUT-P1_REG1_REG_28__SCAN_IN: 2129.44285 ps
INPUT-P1_REG1_REG_29__SCAN_IN: 2297.98868 ps
INPUT-P1_REG1_REG_30__SCAN_IN: 1842.48489 ps
INPUT-P1_REG1_REG_31__SCAN_IN: 1833.84774 ps
INPUT-P1_REG2_REG_0__SCAN_IN: 1654.14966 ps
INPUT-P1_REG2_REG_1__SCAN_IN: 1687.08557 ps
INPUT-P1_REG2_REG_2__SCAN_IN: 1572.64883 ps
INPUT-P1_REG2_REG_3__SCAN_IN: 1511.48222 ps
INPUT-P1_REG2_REG_4__SCAN_IN: 1632.18568 ps
INPUT-P1_REG2_REG_5__SCAN_IN: 1561.40462 ps
INPUT-P1_REG2_REG_6__SCAN_IN: 1621.28496 ps
INPUT-P1_REG2_REG_7__SCAN_IN: 1689.11087 ps
INPUT-P1_REG2_REG_8__SCAN_IN: 1683.34835 ps
INPUT-P1_REG2_REG_9__SCAN_IN: 1708.14552 ps
INPUT-P1_REG2_REG_10__SCAN_IN: 1611.83737 ps
INPUT-P1_REG2_REG_11__SCAN_IN: 1748.18959 ps
INPUT-P1_REG2_REG_12__SCAN_IN: 1812.81418 ps
INPUT-P1_REG2_REG_13__SCAN_IN: 1837.11565 ps
INPUT-P1_REG2_REG_14__SCAN_IN: 1840.33507 ps
INPUT-P1_REG2_REG_15__SCAN_IN: 1755.40077 ps
INPUT-P1_REG2_REG_16__SCAN_IN: 1827.50702 ps
INPUT-P1_REG2_REG_17__SCAN_IN: 1948.35642 ps
INPUT-P1_REG2_REG_18__SCAN_IN: 2055.84399 ps
INPUT-P1_REG2_REG_19__SCAN_IN: 1969.64131 ps
INPUT-P1_REG2_REG_20__SCAN_IN: 2070.90608 ps
INPUT-P1_REG2_REG_21__SCAN_IN: 2027.80269 ps
INPUT-P1_REG2_REG_22__SCAN_IN: 1973.61283 ps
INPUT-P1_REG2_REG_23__SCAN_IN: 2113.06617 ps
INPUT-P1_REG2_REG_24__SCAN_IN: 2157.88997 ps
INPUT-P1_REG2_REG_25__SCAN_IN: 2140.69431 ps
INPUT-P1_REG2_REG_26__SCAN_IN: 2174.68055 ps
INPUT-P1_REG2_REG_27__SCAN_IN: 2094.49735 ps
INPUT-P1_REG2_REG_28__SCAN_IN: 2129.44264 ps
INPUT-P1_REG2_REG_29__SCAN_IN: 2297.98847 ps
INPUT-P1_REG2_REG_30__SCAN_IN: 1842.48473 ps
INPUT-P1_REG2_REG_31__SCAN_IN: 1833.84758 ps
INPUT-P1_ADDR_REG_19__SCAN_IN: 291.08069 ps
INPUT-P1_ADDR_REG_18__SCAN_IN: 3025.75557 ps
INPUT-P1_ADDR_REG_17__SCAN_IN: 2976.65021 ps
INPUT-P1_ADDR_REG_16__SCAN_IN: 2936.95868 ps
INPUT-P1_ADDR_REG_15__SCAN_IN: 2897.26714 ps
INPUT-P1_ADDR_REG_14__SCAN_IN: 2857.57561 ps
INPUT-P1_ADDR_REG_13__SCAN_IN: 2817.88407 ps
INPUT-P1_ADDR_REG_12__SCAN_IN: 2778.19254 ps
INPUT-P1_ADDR_REG_11__SCAN_IN: 2738.50101 ps
INPUT-P1_ADDR_REG_10__SCAN_IN: 2698.80947 ps
INPUT-P1_ADDR_REG_9__SCAN_IN: 2659.11794 ps
INPUT-P1_ADDR_REG_8__SCAN_IN: 2619.42640 ps
INPUT-P1_ADDR_REG_7__SCAN_IN: 2579.73487 ps
INPUT-P1_ADDR_REG_6__SCAN_IN: 2540.04334 ps
INPUT-P1_ADDR_REG_5__SCAN_IN: 2500.35180 ps
INPUT-P1_ADDR_REG_4__SCAN_IN: 2460.66027 ps
INPUT-P1_ADDR_REG_3__SCAN_IN: 2420.96869 ps
INPUT-P1_ADDR_REG_2__SCAN_IN: 2381.26929 ps
INPUT-P1_ADDR_REG_1__SCAN_IN: 2332.45024 ps
INPUT-P1_ADDR_REG_0__SCAN_IN: 2309.00748 ps
INPUT-P1_DATAO_REG_0__SCAN_IN: 1397.81407 ps
INPUT-P1_DATAO_REG_1__SCAN_IN: 1415.07422 ps
INPUT-P1_DATAO_REG_2__SCAN_IN: 1435.86953 ps
INPUT-P1_DATAO_REG_3__SCAN_IN: 1442.28068 ps
INPUT-P1_DATAO_REG_4__SCAN_IN: 1452.97495 ps
INPUT-P1_DATAO_REG_5__SCAN_IN: 1460.32147 ps
INPUT-P1_DATAO_REG_6__SCAN_IN: 1493.39795 ps
INPUT-P1_DATAO_REG_7__SCAN_IN: 1478.21628 ps
INPUT-P1_DATAO_REG_8__SCAN_IN: 1482.96679 ps
INPUT-P1_DATAO_REG_9__SCAN_IN: 1516.04175 ps
INPUT-P1_DATAO_REG_10__SCAN_IN: 1549.11914 ps
INPUT-P1_DATAO_REG_11__SCAN_IN: 1531.50509 ps
INPUT-P1_DATAO_REG_12__SCAN_IN: 1539.10231 ps
INPUT-P1_DATAO_REG_13__SCAN_IN: 1572.17727 ps
INPUT-P1_DATAO_REG_14__SCAN_IN: 1605.25465 ps
INPUT-P1_DATAO_REG_15__SCAN_IN: 1679.01595 ps
INPUT-P1_DATAO_REG_16__SCAN_IN: 1718.71449 ps
INPUT-P1_DATAO_REG_17__SCAN_IN: 1758.40606 ps
INPUT-P1_DATAO_REG_18__SCAN_IN: 1798.09760 ps
INPUT-P1_DATAO_REG_19__SCAN_IN: 1837.78913 ps
INPUT-P1_DATAO_REG_20__SCAN_IN: 1877.48066 ps
INPUT-P1_DATAO_REG_21__SCAN_IN: 1917.17220 ps
INPUT-P1_DATAO_REG_22__SCAN_IN: 1956.86373 ps
INPUT-P1_DATAO_REG_23__SCAN_IN: 1996.55527 ps
INPUT-P1_DATAO_REG_24__SCAN_IN: 2036.24680 ps
INPUT-P1_DATAO_REG_25__SCAN_IN: 2075.93833 ps
INPUT-P1_DATAO_REG_26__SCAN_IN: 2115.62987 ps
INPUT-P1_DATAO_REG_27__SCAN_IN: 2155.32140 ps
INPUT-P1_DATAO_REG_28__SCAN_IN: 2165.89793 ps
INPUT-P1_DATAO_REG_29__SCAN_IN: 2327.76508 ps
INPUT-P1_DATAO_REG_30__SCAN_IN: 2378.11201 ps
INPUT-P1_DATAO_REG_31__SCAN_IN: 2343.92909 ps
INPUT-P1_B_REG_SCAN_IN: 2008.55814 ps
INPUT-P1_REG3_REG_15__SCAN_IN: 1618.52112 ps
INPUT-P1_REG3_REG_26__SCAN_IN: 2027.16226 ps
INPUT-P1_REG3_REG_6__SCAN_IN: 1284.17839 ps
INPUT-P1_REG3_REG_18__SCAN_IN: 1729.96871 ps
INPUT-P1_REG3_REG_2__SCAN_IN: 1573.70783 ps
INPUT-P1_REG3_REG_11__SCAN_IN: 1469.92435 ps
INPUT-P1_REG3_REG_22__SCAN_IN: 1878.56548 ps
INPUT-P1_REG3_REG_13__SCAN_IN: 1544.22273 ps
INPUT-P1_REG3_REG_20__SCAN_IN: 1804.26709 ps
INPUT-P1_REG3_REG_0__SCAN_IN: 1655.22334 ps
INPUT-P1_REG3_REG_9__SCAN_IN: 1395.62596 ps
INPUT-P1_REG3_REG_4__SCAN_IN: 1210.12323 ps
INPUT-P1_REG3_REG_24__SCAN_IN: 1952.86387 ps
INPUT-P1_REG3_REG_17__SCAN_IN: 1692.81951 ps
INPUT-P1_REG3_REG_5__SCAN_IN: 1247.03116 ps
INPUT-P1_REG3_REG_16__SCAN_IN: 1655.67032 ps
INPUT-P1_REG3_REG_25__SCAN_IN: 1990.01306 ps
INPUT-P1_REG3_REG_12__SCAN_IN: 1507.07354 ps
INPUT-P1_REG3_REG_21__SCAN_IN: 1841.41629 ps
INPUT-P1_REG3_REG_1__SCAN_IN: 1688.15738 ps
INPUT-P1_REG3_REG_8__SCAN_IN: 1358.47676 ps
INPUT-P1_REG3_REG_28__SCAN_IN: 2091.76103 ps
INPUT-P1_REG3_REG_19__SCAN_IN: 1767.11790 ps
INPUT-P1_REG3_REG_3__SCAN_IN: 1210.12323 ps
INPUT-P1_REG3_REG_10__SCAN_IN: 1432.77515 ps
INPUT-P1_REG3_REG_23__SCAN_IN: 1915.71468 ps
INPUT-P1_REG3_REG_14__SCAN_IN: 1581.37193 ps
INPUT-P1_REG3_REG_27__SCAN_IN: 2056.42980 ps
INPUT-P1_REG3_REG_7__SCAN_IN: 1321.32757 ps
INPUT-P1_STATE_REG_SCAN_IN: 2376.33167 ps
INPUT-P1_RD_REG_SCAN_IN: 284.45176 ps
INPUT-P1_WR_REG_SCAN_IN: 3066.18784 ps
INPUT-P2_IR_REG_0__SCAN_IN: 975.79505 ps
INPUT-P2_IR_REG_1__SCAN_IN: 975.79505 ps
INPUT-P2_IR_REG_2__SCAN_IN: 975.79505 ps
INPUT-P2_IR_REG_3__SCAN_IN: 975.79505 ps
INPUT-P2_IR_REG_4__SCAN_IN: 975.79505 ps
INPUT-P2_IR_REG_5__SCAN_IN: 989.21933 ps
INPUT-P2_IR_REG_6__SCAN_IN: 989.21933 ps
INPUT-P2_IR_REG_7__SCAN_IN: 989.21933 ps
INPUT-P2_IR_REG_8__SCAN_IN: 989.21933 ps
INPUT-P2_IR_REG_9__SCAN_IN: 987.39280 ps
INPUT-P2_IR_REG_10__SCAN_IN: 987.39280 ps
INPUT-P2_IR_REG_11__SCAN_IN: 987.39280 ps
INPUT-P2_IR_REG_12__SCAN_IN: 987.39280 ps
INPUT-P2_IR_REG_13__SCAN_IN: 1021.85962 ps
INPUT-P2_IR_REG_14__SCAN_IN: 1021.85962 ps
INPUT-P2_IR_REG_15__SCAN_IN: 1021.85962 ps
INPUT-P2_IR_REG_16__SCAN_IN: 1047.46710 ps
INPUT-P2_IR_REG_17__SCAN_IN: 1044.87387 ps
INPUT-P2_IR_REG_18__SCAN_IN: 1044.87387 ps
INPUT-P2_IR_REG_19__SCAN_IN: 1044.87387 ps
INPUT-P2_IR_REG_20__SCAN_IN: 1044.87387 ps
INPUT-P2_IR_REG_21__SCAN_IN: 1079.34070 ps
INPUT-P2_IR_REG_22__SCAN_IN: 1079.34070 ps
INPUT-P2_IR_REG_23__SCAN_IN: 1079.34070 ps
INPUT-P2_IR_REG_24__SCAN_IN: 1104.94817 ps
INPUT-P2_IR_REG_25__SCAN_IN: 1185.55083 ps
INPUT-P2_IR_REG_26__SCAN_IN: 1185.55083 ps
INPUT-P2_IR_REG_27__SCAN_IN: 1206.20100 ps
INPUT-P2_IR_REG_28__SCAN_IN: 1206.20100 ps
INPUT-P2_IR_REG_29__SCAN_IN: 1283.86005 ps
INPUT-P2_IR_REG_30__SCAN_IN: 1318.25137 ps
INPUT-P2_IR_REG_31__SCAN_IN: 1132.84428 ps
INPUT-P2_D_REG_0__SCAN_IN: 1760.39240 ps
INPUT-P2_D_REG_1__SCAN_IN: 2324.81096 ps
INPUT-P2_D_REG_2__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_3__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_4__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_5__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_6__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_7__SCAN_IN: 2246.00808 ps
INPUT-P2_D_REG_8__SCAN_IN: 2246.00808 ps
INPUT-P2_D_REG_9__SCAN_IN: 2246.00808 ps
INPUT-P2_D_REG_10__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_11__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_12__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_13__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_14__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_15__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_16__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_17__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_18__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_19__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_20__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_21__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_22__SCAN_IN: 2246.00808 ps
INPUT-P2_D_REG_23__SCAN_IN: 2246.00808 ps
INPUT-P2_D_REG_24__SCAN_IN: 2246.00808 ps
INPUT-P2_D_REG_25__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_26__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_27__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_28__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_29__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_30__SCAN_IN: 2226.40584 ps
INPUT-P2_D_REG_31__SCAN_IN: 2226.40584 ps
INPUT-P2_REG0_REG_0__SCAN_IN: 1797.72516 ps
INPUT-P2_REG0_REG_1__SCAN_IN: 1771.50674 ps
INPUT-P2_REG0_REG_2__SCAN_IN: 1676.68715 ps
INPUT-P2_REG0_REG_3__SCAN_IN: 1622.27073 ps
INPUT-P2_REG0_REG_4__SCAN_IN: 1685.13770 ps
INPUT-P2_REG0_REG_5__SCAN_IN: 1612.32748 ps
INPUT-P2_REG0_REG_6__SCAN_IN: 1693.82381 ps
INPUT-P2_REG0_REG_7__SCAN_IN: 1721.52475 ps
INPUT-P2_REG0_REG_8__SCAN_IN: 1715.61096 ps
INPUT-P2_REG0_REG_9__SCAN_IN: 1734.53760 ps
INPUT-P2_REG0_REG_10__SCAN_IN: 1643.18703 ps
INPUT-P2_REG0_REG_11__SCAN_IN: 1789.13472 ps
INPUT-P2_REG0_REG_12__SCAN_IN: 1818.32517 ps
INPUT-P2_REG0_REG_13__SCAN_IN: 1868.05985 ps
INPUT-P2_REG0_REG_14__SCAN_IN: 1893.42350 ps
INPUT-P2_REG0_REG_15__SCAN_IN: 1782.15988 ps
