Circuit delay: 4985.31713 ps

Gate slacks:
AND-1002: 2589.44237 ps
AND-1050: 2680.53209 ps
AND-1098: 2771.62247 ps
AND-1146: 2862.71284 ps
AND-1194: 2953.80322 ps
AND-1242: 3044.89348 ps
AND-1290: 3253.05677 ps
AND-573: 2826.13676 ps
AND-621: 2800.02394 ps
AND-669: 2773.91111 ps
AND-717: 2747.79828 ps
AND-765: 2721.68545 ps
AND-813: 2695.57262 ps
AND-861: 2669.45980 ps
AND-909: 2732.70073 ps
AND-957: 2823.71772 ps
AND-1005: 2914.80745 ps
AND-1053: 3005.89782 ps
AND-1101: 3096.98820 ps
AND-1149: 3188.07858 ps
AND-1197: 3279.16895 ps
AND-1245: 3370.25921 ps
AND-1293: 3578.42250 ps
AND-576: 3034.29929 ps
AND-624: 3008.18646 ps
AND-672: 2982.07364 ps
AND-720: 2955.96081 ps
AND-768: 2929.84798 ps
AND-816: 2903.73515 ps
AND-864: 2966.97608 ps
AND-912: 3057.99308 ps
AND-960: 3149.08281 ps
AND-1008: 3240.17318 ps
AND-1056: 3331.26355 ps
AND-1104: 3422.35393 ps
AND-1152: 3513.44431 ps
AND-1200: 3604.53469 ps
AND-1248: 3695.62494 ps
AND-1296: 3903.78824 ps
AND-579: 3242.46182 ps
AND-627: 3216.34899 ps
AND-675: 3190.23616 ps
AND-723: 3164.12334 ps
AND-771: 3138.01051 ps
AND-819: 3201.25144 ps
AND-867: 3292.26843 ps
AND-915: 3383.35816 ps
AND-963: 3474.44853 ps
AND-1011: 3565.53891 ps
AND-1059: 3656.62929 ps
AND-1107: 3747.71966 ps
AND-1155: 3838.81004 ps
AND-1203: 3929.90042 ps
AND-1251: 4020.99068 ps
AND-1299: 4229.15397 ps
AND-582: 3450.62435 ps
AND-630: 3424.51152 ps
AND-678: 3398.39869 ps
AND-726: 3372.28586 ps
AND-774: 3435.52679 ps
AND-822: 3526.54379 ps
AND-870: 3617.63352 ps
AND-918: 3708.72389 ps
AND-966: 3799.81426 ps
AND-1014: 3890.90464 ps
AND-1062: 3981.99502 ps
AND-1110: 4073.08540 ps
AND-1158: 4164.17577 ps
AND-1206: 4255.26615 ps
AND-1254: 4346.35641 ps
AND-1302: 4554.51970 ps
AND-585: 3658.78687 ps
AND-633: 3632.67405 ps
AND-681: 3606.56122 ps
AND-729: 3669.80215 ps
AND-777: 3760.81914 ps
AND-825: 3851.90887 ps
AND-873: 3942.99924 ps
AND-921: 4034.08962 ps
AND-969: 4125.18000 ps
AND-1017: 4216.27037 ps
AND-1065: 4307.36075 ps
AND-1113: 4398.45113 ps
AND-1161: 4489.54151 ps
AND-1209: 4580.63188 ps
AND-1257: 4671.72214 ps
AND-1305: 4879.88543 ps
AND-588: 3866.94940 ps
AND-636: 3840.83657 ps
AND-684: 3904.07750 ps
AND-732: 3995.09450 ps
AND-780: 4086.18423 ps
AND-828: 4177.27460 ps
AND-876: 4268.36497 ps
AND-924: 4359.45535 ps
AND-972: 4450.54573 ps
AND-1020: 4541.63611 ps
AND-1068: 4632.72648 ps
AND-1116: 4723.81686 ps
AND-1164: 4814.90724 ps
AND-1212: 4905.99762 ps
AND-1260: 4997.08787 ps
AND-1308: 5205.25128 ps
OUTPUT-545: 5442.72174 ps
NOT-1311: 864.17613 ps
NOT-1315: 838.06328 ps
NOT-1319: 811.95045 ps
NOT-1323: 785.83762 ps
NOT-1327: 759.72479 ps
NOT-1331: 733.61197 ps
NOT-1335: 707.49914 ps
NOT-1339: 681.38631 ps
NOT-1343: 655.27348 ps
NOT-1347: 629.16065 ps
NOT-1351: 603.04783 ps
NOT-1355: 576.93500 ps
NOT-1359: 550.82217 ps
NOT-1363: 524.70934 ps
NOT-1367: 498.53171 ps
NOR-1371: 864.17613 ps
NOT-1372: 877.73773 ps
NOR-1373: 838.06328 ps
NOT-1374: 851.62488 ps
NOR-1375: 811.95045 ps
NOT-1376: 825.51205 ps
NOR-1377: 785.83762 ps
NOT-1378: 799.39923 ps
NOR-1379: 759.72479 ps
NOT-1380: 773.28640 ps
NOR-1381: 733.61197 ps
NOT-1382: 747.17357 ps
NOR-1383: 707.49914 ps
NOT-1384: 721.06074 ps
NOR-1385: 681.38631 ps
NOT-1386: 694.94792 ps
NOR-1387: 655.27348 ps
NOT-1388: 668.83509 ps
NOR-1389: 629.16065 ps
NOT-1390: 642.72226 ps
NOR-1391: 603.04783 ps
NOT-1392: 616.60943 ps
NOR-1393: 576.93500 ps
NOT-1394: 590.49661 ps
NOR-1395: 550.82217 ps
NOT-1396: 564.38378 ps
NOR-1397: 524.70934 ps
NOT-1398: 538.27095 ps
NOR-1399: 498.53171 ps
NOT-1400: 512.09332 ps
NOR-1401: 864.17613 ps
NOR-1404: 838.06328 ps
NOR-1407: 811.95045 ps
NOR-1410: 785.83762 ps
NOR-1413: 759.72479 ps
NOR-1416: 733.61197 ps
NOR-1419: 707.49914 ps
NOR-1422: 681.38631 ps
NOR-1425: 655.27348 ps
NOR-1428: 629.16065 ps
NOR-1431: 603.04783 ps
NOR-1434: 576.93500 ps
NOR-1437: 550.82217 ps
NOR-1440: 524.70934 ps
NOR-1443: 498.53171 ps
NOR-1446: 864.17613 ps
NOR-1450: 838.06328 ps
NOR-1454: 811.95045 ps
NOR-1458: 785.83762 ps
NOR-1462: 759.72479 ps
NOR-1466: 733.61197 ps
NOR-1470: 707.49914 ps
NOR-1474: 681.38631 ps
NOR-1478: 655.27348 ps
NOR-1482: 629.16065 ps
NOR-1486: 603.04783 ps
NOR-1490: 576.93500 ps
NOR-1494: 550.82217 ps
NOR-1498: 524.70934 ps
NOR-1502: 498.53171 ps
NOR-1506: 5234.01910 ps
NOR-1507: 5234.01910 ps
NOR-1508: 864.17613 ps
NOR-1511: 838.06328 ps
NOR-1512: 838.06328 ps
NOR-1513: 838.06330 ps
NOR-1516: 811.95045 ps
NOR-1517: 811.95045 ps
NOR-1518: 811.95047 ps
NOR-1521: 785.83762 ps
NOR-1522: 785.83762 ps
NOR-1523: 785.83764 ps
NOR-1526: 759.72479 ps
NOR-1527: 759.72479 ps
NOR-1528: 759.72482 ps
NOR-1531: 733.61197 ps
NOR-1532: 733.61197 ps
NOR-1533: 733.61199 ps
NOR-1536: 707.49914 ps
NOR-1537: 707.49914 ps
NOR-1538: 707.49916 ps
NOR-1541: 681.38631 ps
NOR-1542: 681.38631 ps
NOR-1543: 681.38633 ps
NOR-1546: 655.27348 ps
NOR-1547: 655.27348 ps
NOR-1548: 655.27350 ps
NOR-1551: 629.16065 ps
NOR-1552: 629.16065 ps
NOR-1553: 629.16068 ps
NOR-1556: 603.04783 ps
NOR-1557: 603.04783 ps
NOR-1558: 603.04785 ps
NOR-1561: 576.93500 ps
NOR-1562: 576.93500 ps
NOR-1563: 576.93502 ps
NOR-1566: 550.82217 ps
NOR-1567: 550.82217 ps
NOR-1568: 550.82219 ps
NOR-1571: 524.70934 ps
NOR-1572: 524.70934 ps
NOR-1573: 524.70937 ps
NOR-1576: 498.59652 ps
NOR-1577: 498.59652 ps
NOR-1578: 498.53171 ps
NOR-1581: 5234.01910 ps
NOR-1582: 838.06328 ps
NOR-1585: 811.95045 ps
NOR-1588: 785.83762 ps
NOR-1591: 759.72479 ps
NOR-1594: 733.61197 ps
NOR-1597: 707.49914 ps
NOR-1600: 681.38631 ps
NOR-1603: 655.27348 ps
NOR-1606: 629.16065 ps
NOR-1609: 603.04783 ps
NOR-1612: 576.93500 ps
NOR-1615: 550.82217 ps
NOR-1618: 524.70934 ps
NOR-1621: 498.59652 ps
NOR-1624: 498.53171 ps
OUTPUT-1581: 5234.01910 ps
NOR-1628: 838.06328 ps
NOR-1632: 811.95045 ps
NOR-1636: 785.83762 ps
NOR-1640: 759.72479 ps
NOR-1644: 733.61197 ps
NOR-1648: 707.49914 ps
NOR-1652: 681.38631 ps
NOR-1656: 655.27348 ps
NOR-1660: 629.16065 ps
NOR-1664: 603.04783 ps
NOR-1668: 576.93500 ps
NOR-1672: 550.82217 ps
NOR-1676: 524.70934 ps
NOR-1680: 498.59652 ps
NOR-1684: 498.53171 ps
NOR-1685: 498.53171 ps
NOR-1686: 838.06328 ps
NOR-1687: 838.06328 ps
NOR-1688: 811.95045 ps
NOR-1689: 811.95045 ps
NOR-1690: 785.83762 ps
NOR-1691: 785.83762 ps
NOR-1692: 759.72479 ps
NOR-1693: 759.72479 ps
NOR-1694: 733.61197 ps
NOR-1695: 733.61197 ps
NOR-1696: 707.49914 ps
NOR-1697: 707.49914 ps
NOR-1698: 681.38631 ps
NOR-1699: 681.38631 ps
NOR-1700: 655.27348 ps
NOR-1701: 655.27348 ps
NOR-1702: 629.16065 ps
NOR-1703: 629.16065 ps
NOR-1704: 603.04783 ps
NOR-1705: 603.04783 ps
NOR-1706: 576.93500 ps
NOR-1707: 576.93500 ps
NOR-1708: 550.82217 ps
NOR-1709: 550.82217 ps
NOR-1710: 524.70934 ps
NOR-1711: 524.70934 ps
NOR-1712: 498.59652 ps
NOR-1713: 498.59652 ps
NOR-1714: 498.53171 ps
NOR-1717: 838.06328 ps
NOR-1720: 811.95045 ps
NOR-1723: 785.83762 ps
NOR-1726: 759.72479 ps
NOR-1729: 733.61197 ps
NOR-1732: 707.49914 ps
NOR-1735: 681.38631 ps
NOR-1738: 655.27348 ps
NOR-1741: 629.16065 ps
NOR-1744: 603.04783 ps
NOR-1747: 576.93500 ps
NOR-1750: 550.82217 ps
NOR-1753: 524.70934 ps
NOR-1756: 498.59652 ps
NOR-1759: 498.53171 ps
NOR-1763: 838.06328 ps
NOR-1767: 811.95045 ps
NOR-1771: 785.83762 ps
NOR-1775: 759.72479 ps
NOR-1779: 733.61197 ps
NOR-1783: 707.49914 ps
NOR-1787: 681.38631 ps
NOR-1791: 655.27348 ps
NOR-1795: 629.16065 ps
NOR-1799: 603.04783 ps
NOR-1803: 576.93500 ps
NOR-1807: 550.82217 ps
NOR-1811: 524.70934 ps
NOR-1815: 498.59652 ps
NOR-1819: 498.53171 ps
NOR-1820: 498.53171 ps
NOR-1821: 587.82059 ps
NOR-1824: 4999.74398 ps
NOR-1825: 4999.74398 ps
NOR-1826: 838.06328 ps
NOR-1829: 811.95045 ps
NOR-1830: 811.95045 ps
NOR-1831: 811.95045 ps
NOR-1834: 785.83762 ps
NOR-1835: 785.83762 ps
NOR-1836: 785.83762 ps
NOR-1839: 759.72479 ps
NOR-1840: 759.72479 ps
NOR-1841: 759.72479 ps
NOR-1844: 733.61197 ps
NOR-1845: 733.61197 ps
NOR-1846: 733.61197 ps
NOR-1849: 707.49914 ps
NOR-1850: 707.49914 ps
NOR-1851: 707.49914 ps
NOR-1854: 681.38631 ps
NOR-1855: 681.38631 ps
NOR-1856: 681.38631 ps
NOR-1859: 655.27348 ps
NOR-1860: 655.27348 ps
NOR-1861: 655.27348 ps
NOR-1864: 629.16065 ps
NOR-1865: 629.16065 ps
NOR-1866: 629.16065 ps
NOR-1869: 603.04783 ps
NOR-1870: 603.04783 ps
NOR-1871: 603.04783 ps
NOR-1874: 576.93500 ps
NOR-1875: 576.93500 ps
NOR-1876: 576.93500 ps
NOR-1879: 550.82217 ps
NOR-1880: 550.82217 ps
NOR-1881: 550.82217 ps
NOR-1884: 524.70934 ps
NOR-1885: 524.70934 ps
NOR-1886: 524.70934 ps
NOR-1889: 498.59652 ps
NOR-1890: 498.59652 ps
NOR-1891: 498.59652 ps
NOR-1894: 498.53171 ps
NOR-1897: 587.82059 ps
NOR-1901: 4999.74398 ps
NOR-1902: 811.95045 ps
NOR-1905: 785.83762 ps
NOR-1908: 759.72479 ps
NOR-1911: 733.61197 ps
NOR-1914: 707.49914 ps
NOR-1917: 681.38631 ps
NOR-1920: 655.27348 ps
NOR-1923: 629.16065 ps
NOR-1926: 603.04783 ps
NOR-1929: 576.93500 ps
NOR-1932: 550.82217 ps
NOR-1935: 524.70934 ps
NOR-1938: 498.59652 ps
NOR-1941: 498.53171 ps
NOR-1945: 587.82059 ps
NOR-1946: 587.82059 ps
OUTPUT-1901: 4999.74398 ps
NOR-1947: 811.95045 ps
NOR-1951: 785.83762 ps
NOR-1955: 759.72479 ps
NOR-1959: 733.61197 ps
NOR-1963: 707.49914 ps
NOR-1967: 681.38631 ps
NOR-1971: 655.27348 ps
NOR-1975: 629.16065 ps
NOR-1979: 603.04783 ps
NOR-1983: 576.93500 ps
NOR-1987: 550.82217 ps
NOR-1991: 524.70934 ps
NOR-1995: 498.59652 ps
NOR-1999: 498.53171 ps
NOR-2000: 498.53171 ps
NOR-2001: 587.82059 ps
NOR-2004: 811.95045 ps
NOR-2005: 811.95045 ps
NOR-2006: 785.83762 ps
NOR-2007: 785.83762 ps
NOR-2008: 759.72479 ps
NOR-2009: 759.72479 ps
NOR-2010: 733.61197 ps
NOR-2011: 733.61197 ps
NOR-2012: 707.49914 ps
NOR-2013: 707.49914 ps
NOR-2014: 681.38631 ps
NOR-2015: 681.38631 ps
NOR-2016: 655.27348 ps
NOR-2017: 655.27348 ps
NOR-2018: 629.16065 ps
NOR-2019: 629.16065 ps
NOR-2020: 603.04783 ps
NOR-2021: 603.04783 ps
NOR-2022: 576.93500 ps
NOR-2023: 576.93500 ps
NOR-2024: 550.82217 ps
NOR-2025: 550.82217 ps
NOR-2026: 524.70934 ps
NOR-2027: 524.70934 ps
NOR-2028: 498.59652 ps
NOR-2029: 498.59652 ps
NOR-2030: 498.53171 ps
NOR-2033: 587.82059 ps
NOR-2037: 811.95045 ps
NOR-2040: 785.83762 ps
NOR-2043: 759.72479 ps
NOR-2046: 733.61197 ps
NOR-2049: 707.49914 ps
NOR-2052: 681.38631 ps
NOR-2055: 655.27348 ps
NOR-2058: 629.16065 ps
NOR-2061: 603.04783 ps
NOR-2064: 576.93500 ps
NOR-2067: 550.82217 ps
NOR-2070: 524.70934 ps
NOR-2073: 498.59652 ps
NOR-2076: 498.53171 ps
NOR-2080: 587.82059 ps
NOR-2081: 587.82059 ps
NOR-2082: 704.88553 ps
NOR-2085: 811.95045 ps
NOR-2089: 785.83762 ps
NOR-2093: 759.72479 ps
NOR-2097: 733.61197 ps
NOR-2101: 707.49914 ps
NOR-2105: 681.38631 ps
NOR-2109: 655.27348 ps
NOR-2113: 629.16065 ps
NOR-2117: 603.04783 ps
NOR-2121: 576.93500 ps
NOR-2125: 550.82217 ps
NOR-2129: 524.70934 ps
NOR-2133: 498.59652 ps
NOR-2137: 498.53171 ps
NOR-2138: 498.53171 ps
NOR-2139: 587.88547 ps
NOR-2142: 587.82059 ps
NOR-2145: 704.88553 ps
NOR-2149: 4765.46862 ps
NOR-2150: 4765.46862 ps
NOR-2151: 811.95045 ps
NOR-2154: 785.83762 ps
NOR-2155: 785.83762 ps
NOR-2156: 785.83762 ps
NOR-2159: 759.72479 ps
NOR-2160: 759.72479 ps
NOR-2161: 759.72479 ps
NOR-2164: 733.61197 ps
NOR-2165: 733.61197 ps
NOR-2166: 733.61197 ps
NOR-2169: 707.49914 ps
NOR-2170: 707.49914 ps
NOR-2171: 707.49914 ps
NOR-2174: 681.38631 ps
NOR-2175: 681.38631 ps
NOR-2176: 681.38631 ps
NOR-2179: 655.27348 ps
NOR-2180: 655.27348 ps
NOR-2181: 655.27348 ps
NOR-2184: 629.16065 ps
NOR-2185: 629.16065 ps
NOR-2186: 629.16065 ps
NOR-2189: 603.04783 ps
NOR-2190: 603.04783 ps
NOR-2191: 603.04783 ps
NOR-2194: 576.93500 ps
NOR-2195: 576.93500 ps
NOR-2196: 576.93500 ps
NOR-2199: 550.82217 ps
NOR-2200: 550.82217 ps
NOR-2201: 550.82217 ps
NOR-2204: 524.70934 ps
NOR-2205: 524.70934 ps
NOR-2206: 524.70934 ps
NOR-2209: 498.59652 ps
NOR-2210: 498.59652 ps
NOR-2211: 498.59652 ps
NOR-2214: 498.53171 ps
NOR-2217: 587.82059 ps
NOR-2221: 704.88553 ps
NOR-2222: 704.88553 ps
NOR-2223: 4765.46862 ps
NOR-2224: 785.83762 ps
NOR-2227: 759.72479 ps
NOR-2230: 733.61197 ps
NOR-2233: 707.49914 ps
NOR-2236: 681.38631 ps
NOR-2239: 655.27348 ps
NOR-2242: 629.16065 ps
NOR-2245: 603.04783 ps
NOR-2248: 576.93500 ps
NOR-2251: 550.82217 ps
NOR-2254: 524.70934 ps
NOR-2257: 498.59652 ps
NOR-2260: 498.53171 ps
NOR-2264: 587.82059 ps
NOR-2265: 587.82059 ps
NOR-2266: 704.88553 ps
OUTPUT-2223: 4765.46862 ps
NOR-2269: 785.83762 ps
NOR-2273: 759.72479 ps
NOR-2277: 733.61197 ps
NOR-2281: 707.49914 ps
NOR-2285: 681.38631 ps
NOR-2289: 655.27348 ps
NOR-2293: 629.16065 ps
NOR-2297: 603.04783 ps
NOR-2301: 576.93500 ps
NOR-2305: 550.82217 ps
NOR-2309: 524.70934 ps
NOR-2313: 498.59652 ps
NOR-2317: 498.53171 ps
NOR-2318: 498.53171 ps
NOR-2319: 587.82059 ps
NOR-2322: 704.88553 ps
NOR-2326: 785.83762 ps
NOR-2327: 785.83762 ps
NOR-2328: 759.72479 ps
NOR-2329: 759.72479 ps
NOR-2330: 733.61197 ps
NOR-2331: 733.61197 ps
NOR-2332: 707.49914 ps
NOR-2333: 707.49914 ps
NOR-2334: 681.38631 ps
NOR-2335: 681.38631 ps
NOR-2336: 655.27348 ps
NOR-2337: 655.27348 ps
NOR-2338: 629.16065 ps
NOR-2339: 629.16065 ps
NOR-2340: 603.04783 ps
NOR-2341: 603.04783 ps
NOR-2342: 576.93500 ps
NOR-2343: 576.93500 ps
NOR-2344: 550.82217 ps
NOR-2345: 550.82217 ps
NOR-2346: 524.70934 ps
NOR-2347: 524.70934 ps
NOR-2348: 498.59652 ps
NOR-2349: 498.59652 ps
NOR-2350: 498.53171 ps
NOR-2353: 587.82059 ps
NOR-2357: 704.88553 ps
NOR-2358: 704.88553 ps
NOR-2359: 822.02320 ps
NOR-2362: 785.83762 ps
NOR-2365: 759.72479 ps
NOR-2368: 733.61197 ps
NOR-2371: 707.49914 ps
NOR-2374: 681.38631 ps
NOR-2377: 655.27348 ps
NOR-2380: 629.16065 ps
NOR-2383: 603.04783 ps
NOR-2386: 576.93500 ps
NOR-2389: 550.82217 ps
NOR-2392: 524.70934 ps
NOR-2395: 498.59652 ps
NOR-2398: 498.53171 ps
NOR-2402: 587.82059 ps
NOR-2403: 587.82059 ps
NOR-2404: 704.95041 ps
NOR-2407: 704.88553 ps
NOR-2410: 822.02320 ps
NOR-2414: 785.83762 ps
NOR-2418: 759.72479 ps
NOR-2422: 733.61197 ps
NOR-2426: 707.49914 ps
NOR-2430: 681.38631 ps
NOR-2434: 655.27348 ps
NOR-2438: 629.16065 ps
NOR-2442: 603.04783 ps
NOR-2446: 576.93500 ps
NOR-2450: 550.82217 ps
NOR-2454: 524.70934 ps
NOR-2458: 498.59652 ps
NOR-2462: 498.53171 ps
NOR-2463: 498.53171 ps
NOR-2464: 587.88547 ps
NOR-2467: 587.82059 ps
NOR-2470: 704.88553 ps
NOR-2474: 822.02320 ps
NOR-2475: 822.02320 ps
NOR-2476: 4531.19327 ps
NOR-2477: 4531.19327 ps
NOR-2478: 785.83762 ps
NOR-2481: 759.72479 ps
NOR-2482: 759.72479 ps
NOR-2483: 759.72479 ps
NOR-2486: 733.61197 ps
NOR-2487: 733.61197 ps
NOR-2488: 733.61197 ps
NOR-2491: 707.49914 ps
NOR-2492: 707.49914 ps
NOR-2493: 707.49914 ps
NOR-2496: 681.38631 ps
NOR-2497: 681.38631 ps
NOR-2498: 681.38631 ps
NOR-2501: 655.27348 ps
NOR-2502: 655.27348 ps
NOR-2503: 655.27348 ps
NOR-2506: 629.16065 ps
NOR-2507: 629.16065 ps
NOR-2508: 629.16065 ps
NOR-2511: 603.04783 ps
NOR-2512: 603.04783 ps
NOR-2513: 603.04783 ps
NOR-2516: 576.93500 ps
NOR-2517: 576.93500 ps
NOR-2518: 576.93500 ps
NOR-2521: 550.82217 ps
NOR-2522: 550.82217 ps
NOR-2523: 550.82217 ps
NOR-2526: 524.70934 ps
NOR-2527: 524.70934 ps
NOR-2528: 524.70934 ps
NOR-2531: 498.59652 ps
NOR-2532: 498.59652 ps
NOR-2533: 498.59652 ps
NOR-2536: 498.53171 ps
NOR-2539: 587.82059 ps
NOR-2543: 704.88553 ps
NOR-2544: 704.88553 ps
NOR-2545: 822.02320 ps
NOR-2548: 4531.19327 ps
NOR-2549: 759.72479 ps
NOR-2552: 733.61197 ps
NOR-2555: 707.49914 ps
NOR-2558: 681.38631 ps
NOR-2561: 655.27348 ps
NOR-2564: 629.16065 ps
NOR-2567: 603.04783 ps
NOR-2570: 576.93500 ps
NOR-2573: 550.82217 ps
NOR-2576: 524.70934 ps
NOR-2579: 498.59652 ps
NOR-2582: 498.53171 ps
NOR-2586: 587.82059 ps
NOR-2587: 587.82059 ps
NOR-2588: 704.88553 ps
NOR-2591: 822.02320 ps
OUTPUT-2548: 4531.19327 ps
NOR-2595: 759.72479 ps
NOR-2599: 733.61197 ps
NOR-2603: 707.49914 ps
NOR-2607: 681.38631 ps
NOR-2611: 655.27348 ps
NOR-2615: 629.16065 ps
NOR-2619: 603.04783 ps
NOR-2623: 576.93500 ps
NOR-2627: 550.82217 ps
NOR-2631: 524.70934 ps
NOR-2635: 498.59652 ps
NOR-2639: 498.53171 ps
NOR-2640: 498.53171 ps
NOR-2641: 587.82059 ps
NOR-2644: 704.88553 ps
NOR-2648: 822.02320 ps
NOR-2649: 822.02320 ps
NOR-2650: 939.16152 ps
NOR-2653: 759.72479 ps
NOR-2654: 759.72479 ps
NOR-2655: 733.61197 ps
NOR-2656: 733.61197 ps
NOR-2657: 707.49914 ps
NOR-2658: 707.49914 ps
NOR-2659: 681.38631 ps
NOR-2660: 681.38631 ps
NOR-2661: 655.27348 ps
NOR-2662: 655.27348 ps
NOR-2663: 629.16065 ps
NOR-2664: 629.16065 ps
NOR-2665: 603.04783 ps
NOR-2666: 603.04783 ps
NOR-2667: 576.93500 ps
NOR-2668: 576.93500 ps
NOR-2669: 550.82217 ps
