Circuit delay: 681.99629 ps

Gate slacks:
OUTPUT-DATA_OUT_REG_2__SCAN_IN: 750.19592 ps
OUTPUT-DATA_OUT_REG_3__SCAN_IN: 750.19592 ps
OUTPUT-DATA_OUT_REG_4__SCAN_IN: 750.19592 ps
OUTPUT-DATA_OUT_REG_5__SCAN_IN: 750.19592 ps
OUTPUT-DATA_OUT_REG_6__SCAN_IN: 750.19592 ps
OUTPUT-DATA_OUT_REG_7__SCAN_IN: 750.19592 ps
NAND-ADD_77_U10: 264.16064 ps
NAND-ADD_77_U9: 264.16064 ps
OR-ADD_77_U12: 269.78075 ps
OR-ADD_77_U13: 269.78075 ps
NAND-ADD_77_U16: 301.47546 ps
NOT-GT_88_U7: 543.82394 ps
NAND-U552: 377.12616 ps
NOT-ADD_65_U6: 446.21456 ps
NOT-GT_88_U19: 519.31649 ps
NAND-U554: 327.78458 ps
NOT-GT_88_U16: 519.31649 ps
NAND-U556: 288.55883 ps
NOT-GT_88_U15: 470.31863 ps
NAND-U558: 262.74295 ps
NOT-GT_88_U12: 470.31863 ps
NAND-U560: 223.04354 ps
NOT-GT_88_U11: 421.61516 ps
NAND-U562: 180.12214 ps
NOT-GT_88_U8: 421.61516 ps
NAND-U564: 157.38665 ps
NOT-GT_88_U21: 412.10357 ps
OR-ADD_65_U29: 462.65085 ps
NAND-ADD_65_U30: 484.67550 ps
NOT-LT_90_U20: 588.10329 ps
NAND-U566: 377.12616 ps
NOT-LT_90_U18: 564.87462 ps
NAND-U568: 327.78458 ps
OR-ADD_65_U8: 369.54507 ps
NAND-ADD_65_U24: 391.66291 ps
NOT-LT_90_U17: 515.86252 ps
NAND-U570: 288.55883 ps
OR-ADD_65_U19: 332.53139 ps
NAND-ADD_65_U21: 363.72222 ps
NOT-LT_90_U14: 515.86252 ps
NAND-U572: 262.74295 ps
NAND-ADD_65_U15: 316.43125 ps
OR-ADD_65_U18: 332.53139 ps
NOT-LT_90_U13: 466.92268 ps
NAND-U574: 223.04354 ps
OR-ADD_65_U13: 284.73654 ps
NAND-ADD_65_U16: 316.43125 ps
NOT-LT_90_U10: 466.92268 ps
NAND-U576: 194.52476 ps
NAND-ADD_65_U9: 279.11643 ps
OR-ADD_65_U12: 284.73654 ps
NOT-LT_90_U9: 419.18222 ps
NAND-U578: 157.38665 ps
NAND-ADD_65_U10: 279.11643 ps
OR-ADD_77_U29: 447.69506 ps
NAND-ADD_77_U30: 469.71971 ps
OR-ADD_77_U8: 354.58928 ps
NAND-ADD_77_U24: 376.70711 ps
OR-ADD_77_U19: 317.57560 ps
NAND-ADD_77_U21: 348.76643 ps
NAND-ADD_77_U15: 301.47546 ps
OR-ADD_77_U18: 317.57560 ps
NAND-U551: 287.93914 ps
NAND-U553: 238.64564 ps
NAND-U555: 199.40229 ps
NAND-U557: 173.58640 ps
NAND-U559: 133.88700 ps
NAND-U561: 90.93512 ps
NAND-U563: 68.19963 ps
NAND-U565: 287.93914 ps
NAND-U567: 238.64564 ps
NAND-U569: 199.40229 ps
NAND-U571: 173.58640 ps
NAND-U573: 133.88700 ps
NAND-U575: 105.35696 ps
NAND-U577: 68.19963 ps
NAND-LT_90_U40: 564.87462 ps
NAND-GT_88_U42: 567.05219 ps
NAND-LT_90_U37: 540.36717 ps
NAND-GT_88_U39: 543.82394 ps
NAND-LT_90_U36: 540.36717 ps
NAND-GT_88_U34: 494.81184 ps
NAND-LT_90_U31: 491.36931 ps
NAND-GT_88_U33: 494.81184 ps
NAND-LT_90_U30: 491.36931 ps
NAND-GT_88_U28: 445.87200 ps
NAND-LT_90_U25: 442.66584 ps
NAND-GT_88_U27: 445.87200 ps
NAND-LT_90_U24: 442.66584 ps
NAND-GT_88_U22: 398.13154 ps
NAND-U348: 341.83727 ps
AND-U278: 617.94109 ps
NAND-U377: 365.62327 ps
NOT-U375: 688.75233 ps
NAND-U421: 620.50849 ps
NAND-ADD_77_U11: 264.16064 ps
NAND-GT_88_U40: 543.82394 ps
NAND-GT_88_U37: 519.31649 ps
NAND-GT_88_U36: 519.31649 ps
NAND-GT_88_U31: 470.31863 ps
NAND-GT_88_U30: 470.31863 ps
NAND-GT_88_U25: 421.61516 ps
NAND-GT_88_U24: 421.61516 ps
NAND-LT_90_U42: 588.10329 ps
NAND-LT_90_U39: 564.87462 ps
NAND-LT_90_U34: 515.86252 ps
NAND-LT_90_U33: 515.86252 ps
NAND-LT_90_U28: 466.92268 ps
NAND-LT_90_U27: 466.92268 ps
NAND-LT_90_U22: 419.18222 ps
NAND-ADD_65_U11: 279.11643 ps
NAND-U353: 287.93914 ps
NAND-U354: 238.64564 ps
NAND-U355: 199.40229 ps
NAND-U356: 173.58640 ps
NAND-U357: 133.88700 ps
NAND-U358: 90.93512 ps
NAND-U359: 68.19963 ps
NAND-U360: 287.93914 ps
NAND-U361: 238.64564 ps
NAND-U362: 199.40229 ps
NAND-U363: 173.58640 ps
NAND-U364: 133.88700 ps
NAND-U365: 105.35696 ps
NAND-U366: 68.19963 ps
NAND-GT_88_U23: 398.13154 ps
NOT-U376: 496.92301 ps
NAND-U422: 617.94109 ps
NAND-U424: 617.94109 ps
NAND-U426: 617.94109 ps
NAND-U428: 617.94109 ps
NAND-U430: 617.94109 ps
NAND-U432: 617.94109 ps
NAND-U434: 617.94109 ps
NAND-U436: 617.94109 ps
NAND-U280: 341.83727 ps
OUTPUT-U375: 688.75233 ps
NAND-U423: 620.50849 ps
NAND-U425: 620.50849 ps
NAND-U427: 620.50849 ps
NAND-U429: 620.50849 ps
NAND-U431: 620.50849 ps
NAND-U433: 620.50849 ps
NAND-U435: 620.50849 ps
NAND-U437: 620.50849 ps
NAND-ADD_77_U14: 264.16064 ps
NAND-LT_90_U23: 419.18222 ps
NAND-ADD_65_U14: 279.11643 ps
NOT-R179_U26: 287.93914 ps
NOT-R179_U17: 238.64564 ps
NOT-R179_U15: 199.40229 ps
NOT-R179_U13: 185.83804 ps
NOT-R179_U11: 142.00967 ps
NOT-R179_U10: 90.93512 ps
NOT-R179_U6: 172.84606 ps
NOT-R179_U25: 287.93914 ps
NOT-R179_U18: 238.64564 ps
OR-R179_U48: 275.08397 ps
NAND-R179_U50: 292.83513 ps
NAND-R179_U52: 287.73999 ps
OR-R179_U54: 297.38148 ps
NOT-R179_U16: 199.40229 ps
OR-R179_U44: 216.17614 ps
NAND-R179_U46: 236.09842 ps
NOT-R179_U14: 185.83804 ps
OR-R179_U40: 173.58640 ps
NAND-R179_U42: 193.50873 ps
NOT-R179_U12: 142.00967 ps
OR-R179_U36: 133.88700 ps
NAND-R179_U38: 153.81689 ps
NOT-R179_U8: 105.35696 ps
NOT-R179_U7: 172.84606 ps
NAND-R179_U9: 68.19963 ps
NAND-GT_88_U26: 398.13154 ps
NAND-U438: 496.92301 ps
NAND-U440: 496.92301 ps
NAND-U442: 496.92301 ps
NAND-U444: 496.92301 ps
NAND-U446: 496.92301 ps
NAND-U448: 496.92301 ps
NAND-U450: 496.92301 ps
NAND-U452: 496.92301 ps
NAND-U454: 496.92301 ps
NAND-U456: 496.92301 ps
NAND-U458: 496.92301 ps
NAND-U460: 496.92301 ps
NAND-U462: 496.92301 ps
NAND-U464: 496.92301 ps
NAND-U466: 496.92301 ps
NAND-U468: 496.92301 ps
NAND-U470: 496.92301 ps
NAND-U472: 496.92301 ps
NAND-U474: 496.92301 ps
NAND-U476: 496.92301 ps
NAND-U478: 496.92301 ps
NAND-U480: 496.92301 ps
NAND-U482: 496.92301 ps
NAND-U484: 496.92301 ps
NAND-U486: 496.92301 ps
NAND-U488: 496.92301 ps
NAND-U490: 496.92301 ps
NAND-U492: 496.92301 ps
NAND-U494: 496.92301 ps
NAND-U496: 496.92301 ps
NAND-U498: 496.92301 ps
NAND-U500: 496.92301 ps
OUTPUT-U280: 671.87996 ps
AND-U279: 369.88551 ps
NOT-U378: 341.83727 ps
NAND-U328: 617.94109 ps
NAND-U327: 617.94109 ps
NAND-U326: 617.94109 ps
NAND-U325: 617.94109 ps
NAND-U324: 617.94109 ps
NAND-U323: 617.94109 ps
NAND-U322: 617.94109 ps
NAND-U321: 617.94109 ps
NAND-ADD_77_U17: 264.16064 ps
NAND-LT_90_U26: 419.18222 ps
NAND-ADD_65_U17: 279.11643 ps
NAND-R179_U57: 294.11381 ps
NAND-R179_U59: 287.93914 ps
NAND-R179_U62: 242.72254 ps
NAND-R179_U64: 238.64564 ps
NAND-R179_U69: 203.30155 ps
NAND-R179_U71: 199.40229 ps
NAND-R179_U76: 189.73724 ps
NAND-R179_U78: 185.83804 ps
NAND-R179_U83: 145.87880 ps
NAND-R179_U85: 142.00967 ps
NAND-R179_U95: 172.84606 ps
NAND-R179_U58: 294.11381 ps
NAND-R179_U60: 287.93914 ps
NAND-R179_U63: 242.72254 ps
NAND-R179_U65: 238.64564 ps
NAND-R179_U70: 203.30155 ps
NAND-R179_U72: 199.40229 ps
NAND-R179_U77: 189.73724 ps
NAND-R179_U79: 185.83804 ps
NAND-R179_U84: 145.87880 ps
NAND-R179_U86: 142.00967 ps
NAND-R179_U96: 172.84606 ps
NOT-R179_U32: 68.19963 ps
NAND-R179_U33: 77.72622 ps
NAND-R179_U90: 97.12664 ps
NAND-R179_U93: 111.14885 ps
NAND-GT_88_U29: 398.13154 ps
AND-U272: 369.88551 ps
NAND-U439: 418.37028 ps
NAND-U441: 418.37028 ps
NAND-U443: 418.37028 ps
NAND-U445: 418.37028 ps
NAND-U447: 418.37028 ps
NAND-U449: 418.37028 ps
NAND-U451: 418.37028 ps
NAND-U453: 418.37028 ps
NAND-U455: 418.37028 ps
NAND-U457: 418.37028 ps
NAND-U459: 418.37028 ps
NAND-U461: 418.37028 ps
NAND-U463: 418.37028 ps
NAND-U465: 418.37028 ps
NAND-U467: 418.37028 ps
NAND-U469: 418.37028 ps
NAND-U471: 418.37028 ps
NAND-U473: 418.37028 ps
NAND-U475: 418.37028 ps
NAND-U477: 418.37028 ps
NAND-U479: 418.37028 ps
NAND-U481: 418.37028 ps
NAND-U483: 418.37028 ps
NAND-U485: 418.37028 ps
NAND-U487: 418.37028 ps
NAND-U489: 418.37028 ps
NAND-U491: 418.37028 ps
NAND-U493: 418.37028 ps
NAND-U495: 418.37028 ps
NAND-U497: 418.37028 ps
NAND-U499: 418.37028 ps
NAND-U501: 418.37028 ps
NAND-U506: 361.05954 ps
NAND-U511: 361.05954 ps
NAND-U517: 341.83751 ps
NAND-U523: 341.83727 ps
NAND-U529: 380.16312 ps
NAND-U535: 361.05954 ps
NAND-U541: 361.05954 ps
NAND-U547: 361.05954 ps
OUTPUT-U328: 617.94109 ps
OUTPUT-U327: 617.94109 ps
OUTPUT-U326: 617.94109 ps
OUTPUT-U325: 617.94109 ps
OUTPUT-U324: 617.94109 ps
OUTPUT-U323: 617.94109 ps
OUTPUT-U322: 617.94109 ps
OUTPUT-U321: 617.94109 ps
NAND-ADD_77_U20: 264.16064 ps
NAND-LT_90_U29: 419.18222 ps
NAND-ADD_65_U20: 279.11643 ps
NAND-R179_U61: 287.93914 ps
NAND-R179_U66: 238.64564 ps
NAND-R179_U73: 199.40229 ps
NAND-R179_U80: 185.83804 ps
NAND-R179_U87: 142.00967 ps
NAND-R179_U20: 172.84606 ps
NAND-R179_U30: 68.19963 ps
NAND-R179_U91: 79.73266 ps
NAND-R179_U34: 77.72622 ps
NAND-GT_88_U32: 398.13154 ps
AND-U275: 375.66859 ps
AND-U277: 411.42342 ps
NAND-U320: 418.37028 ps
NAND-U319: 418.37028 ps
NAND-U318: 418.37028 ps
NAND-U317: 418.37028 ps
NAND-U316: 418.37028 ps
NAND-U315: 418.37028 ps
NAND-U314: 418.37028 ps
NAND-U313: 418.37028 ps
NAND-U312: 418.37028 ps
NAND-U311: 418.37028 ps
NAND-U310: 418.37028 ps
NAND-U309: 418.37028 ps
NAND-U308: 418.37028 ps
NAND-U307: 418.37028 ps
NAND-U306: 418.37028 ps
NAND-U305: 418.37028 ps
NAND-U304: 418.37028 ps
NAND-U303: 418.37028 ps
NAND-U302: 418.37028 ps
NAND-U301: 418.37028 ps
NAND-U300: 418.37028 ps
NAND-U299: 418.37028 ps
NAND-U298: 418.37028 ps
NAND-U297: 418.37028 ps
NAND-U296: 418.37028 ps
NAND-U295: 418.37028 ps
NAND-U294: 418.37028 ps
NAND-U293: 418.37028 ps
NAND-U292: 418.37028 ps
NAND-U291: 418.37028 ps
NAND-U290: 418.37028 ps
NAND-U289: 418.37028 ps
NAND-ADD_77_U22: 264.16064 ps
NAND-LT_90_U32: 419.18222 ps
NAND-ADD_65_U22: 279.11643 ps
NOT-SUB_82_U21: 229.61030 ps
NOT-SUB_70_U21: 229.61030 ps
NOT-R179_U31: 76.08007 ps
NAND-R179_U92: 79.73266 ps
NAND-R179_U29: 68.19963 ps
NAND-GT_88_U35: 398.13154 ps
NAND-U503: 406.36400 ps
NAND-U508: 406.36400 ps
NAND-U514: 375.66883 ps
NAND-U520: 375.66859 ps
NAND-U526: 380.52145 ps
NAND-U532: 387.44569 ps
NAND-U538: 387.44569 ps
NAND-U544: 387.44569 ps
NAND-U502: 444.26905 ps
NAND-U507: 444.26905 ps
NAND-U512: 411.42366 ps
NAND-U518: 411.42342 ps
NAND-U524: 415.67406 ps
NAND-U530: 421.99606 ps
NAND-U536: 421.99606 ps
NAND-U542: 421.99606 ps
OUTPUT-U320: 418.37028 ps
OUTPUT-U319: 418.37028 ps
OUTPUT-U318: 418.37028 ps
OUTPUT-U317: 418.37028 ps
OUTPUT-U316: 418.37028 ps
OUTPUT-U315: 418.37028 ps
OUTPUT-U314: 418.37028 ps
OUTPUT-U313: 418.37028 ps
OUTPUT-U312: 418.37028 ps
OUTPUT-U311: 418.37028 ps
OUTPUT-U310: 418.37028 ps
OUTPUT-U309: 418.37028 ps
OUTPUT-U308: 418.37028 ps
OUTPUT-U307: 418.37028 ps
OUTPUT-U306: 418.37028 ps
OUTPUT-U305: 418.37028 ps
OUTPUT-U304: 418.37028 ps
OUTPUT-U303: 418.37028 ps
OUTPUT-U302: 418.37028 ps
OUTPUT-U301: 418.37028 ps
OUTPUT-U300: 418.37028 ps
OUTPUT-U299: 418.37028 ps
OUTPUT-U298: 418.37028 ps
OUTPUT-U297: 418.37028 ps
OUTPUT-U296: 418.37028 ps
OUTPUT-U295: 418.37028 ps
OUTPUT-U294: 418.37028 ps
OUTPUT-U293: 418.37028 ps
OUTPUT-U292: 418.37028 ps
OUTPUT-U291: 418.37028 ps
OUTPUT-U290: 418.37028 ps
OUTPUT-U289: 418.37028 ps
NAND-ADD_77_U23: 264.16064 ps
NAND-LT_90_U35: 419.18222 ps
NAND-ADD_65_U23: 279.11643 ps
NAND-R179_U94: 76.08007 ps
NAND-R179_U56: 79.73266 ps
NOT-R179_U35: 90.19042 ps
NAND-R179_U37: 68.19963 ps
NAND-R179_U88: 90.51846 ps
NAND-GT_88_U38: 398.13154 ps
AND-U370: 387.44569 ps
AND-U371: 387.44569 ps
AND-U372: 387.44569 ps
NAND-ADD_77_U7: 264.16064 ps
NAND-LT_90_U38: 419.18222 ps
NAND-ADD_65_U7: 279.11643 ps
NAND-R179_U5: 76.08007 ps
NAND-R179_U89: 90.19042 ps
NAND-R179_U28: 68.19963 ps
NAND-GT_88_U41: 398.13154 ps
AND-ADD_77_U4: 264.16064 ps
NOT-ADD_77_U25: 287.43033 ps
NAND-LT_90_U41: 419.18222 ps
AND-ADD_65_U4: 279.11643 ps
NOT-ADD_65_U25: 302.38612 ps
NOT-SUB_82_U20: 134.46809 ps
OR-SUB_82_U28: 122.10948 ps
NAND-SUB_82_U34: 145.21601 ps
NOT-SUB_70_U20: 134.46809 ps
OR-SUB_70_U28: 122.10948 ps
NAND-SUB_70_U34: 145.21601 ps
NAND-R179_U24: 90.19042 ps
NOT-R179_U39: 94.32692 ps
NAND-R179_U41: 68.19963 ps
NAND-R179_U81: 94.69985 ps
NAND-GT_88_U6: 398.13154 ps
OR-ADD_77_U26: 264.16064 ps
NAND-ADD_77_U27: 287.43033 ps
NAND-LT_90_U6: 419.18222 ps
OR-ADD_65_U26: 279.11643 ps
NAND-ADD_65_U27: 302.38612 ps
NAND-SUB_82_U35: 134.46809 ps
NAND-SUB_70_U35: 134.46809 ps
OR-SUB_82_U10: 76.08007 ps
NAND-SUB_82_U29: 122.10948 ps
OR-SUB_70_U10: 76.08007 ps
NAND-SUB_70_U29: 122.10948 ps
NAND-R179_U82: 94.32692 ps
NAND-R179_U27: 68.19963 ps
NOT-U347: 398.13154 ps
NAND-U379: 429.07950 ps
OR-U381: 422.16402 ps
NAND-ADD_77_U28: 264.16064 ps
NAND-ADD_65_U28: 279.11643 ps
NAND-SUB_82_U15: 134.46809 ps
NAND-SUB_70_U15: 134.46809 ps
NOT-SUB_82_U22: 76.08007 ps
AND-SUB_82_U6: 103.33323 ps
NOT-SUB_70_U22: 76.08007 ps
AND-SUB_70_U6: 103.33323 ps
NAND-R179_U23: 94.32692 ps
NOT-R179_U43: 68.19963 ps
NAND-R179_U45: 71.09779 ps
NAND-R179_U74: 68.57270 ps
NAND-U399: 398.13154 ps
NAND-U402: 402.28390 ps
NAND-U380: 429.07950 ps
NAND-U382: 422.16402 ps
NAND-ADD_77_U31: 264.16064 ps
NAND-ADD_65_U31: 279.11643 ps
NOT-SUB_82_165_U20: 278.83569 ps
NOT-SUB_70_166_U20: 278.83569 ps
NOT-SUB_82_165_U19: 248.41886 ps
OR-SUB_82_165_U30: 225.52492 ps
NOT-SUB_70_166_U19: 248.41886 ps
OR-SUB_70_166_U30: 225.52492 ps
NOT-SUB_82_U18: 94.32692 ps
NAND-SUB_82_U32: 101.05890 ps
NOT-SUB_70_U18: 94.32692 ps
NAND-SUB_70_U32: 101.05890 ps
NAND-R179_U75: 68.19963 ps
NAND-R179_U19: 71.09779 ps
NAND-U400: 398.13154 ps
NAND-U403: 402.28390 ps
NAND-U384: 429.07950 ps
NAND-U386: 429.07950 ps
NAND-U388: 429.07950 ps
NAND-U390: 429.07950 ps
NAND-U392: 429.07950 ps
NAND-U394: 429.07950 ps
NAND-U396: 429.07950 ps
NAND-U398: 429.07950 ps
NAND-U383: 422.16402 ps
NAND-U385: 422.16402 ps
NAND-U387: 422.16402 ps
NAND-U389: 422.16402 ps
NAND-U391: 422.16402 ps
NAND-U393: 422.16402 ps
NAND-U395: 422.16402 ps
NAND-U397: 422.16402 ps
NAND-ADD_77_U5: 264.16064 ps
NAND-ADD_65_U5: 279.11643 ps
NAND-SUB_82_165_U34: 259.69672 ps
NAND-SUB_70_166_U34: 259.69672 ps
NAND-SUB_82_165_U35: 248.41886 ps
NAND-SUB_70_166_U35: 248.41886 ps
NAND-SUB_82_U26: 109.91190 ps
NAND-SUB_82_U33: 77.54052 ps
NAND-SUB_70_U26: 109.91190 ps
NAND-SUB_70_U33: 77.54052 ps
NAND-R179_U22: 68.19963 ps
NOT-R179_U47: 71.09779 ps
NAND-R179_U49: 97.73003 ps
NAND-R179_U67: 77.42419 ps
NAND-U401: 398.13154 ps
NAND-U404: 402.28390 ps
NAND-U406: 402.28390 ps
NAND-U408: 402.28390 ps
NAND-U410: 402.28390 ps
NAND-U412: 402.28390 ps
NAND-U414: 402.28390 ps
NAND-U416: 402.28390 ps
NAND-U418: 402.28390 ps
NAND-U344: 422.16402 ps
NAND-U343: 422.16402 ps
NAND-U342: 422.16402 ps
NAND-U341: 422.16402 ps
NAND-U340: 422.16402 ps
NAND-U339: 422.16402 ps
NAND-U338: 422.16402 ps
NAND-U337: 422.16402 ps
NOT-GTE_79_U6: 264.16064 ps
NOT-GTE_67_U6: 279.11643 ps
NAND-SUB_82_165_U16: 248.41886 ps
NAND-SUB_70_166_U16: 248.41886 ps
AND-SUB_82_U19: 77.54052 ps
AND-SUB_70_U19: 77.54052 ps
NOT-SUB_82_U14: 68.19963 ps
NAND-SUB_82_U27: 109.91190 ps
NOT-SUB_70_U14: 68.19963 ps
NAND-SUB_70_U27: 109.91190 ps
NAND-R179_U53: 88.31263 ps
NAND-R179_U68: 71.09779 ps
NAND-R179_U51: 97.73003 ps
NAND-U405: 398.13154 ps
NAND-U407: 398.13154 ps
NAND-U409: 398.13154 ps
NAND-U411: 398.13154 ps
NAND-U413: 398.13154 ps
NAND-U415: 398.13154 ps
NAND-U417: 398.13154 ps
NAND-U419: 398.13154 ps
OUTPUT-U344: 422.16402 ps
OUTPUT-U343: 422.16402 ps
OUTPUT-U342: 422.16402 ps
OUTPUT-U341: 422.16402 ps
OUTPUT-U340: 422.16402 ps
OUTPUT-U339: 422.16402 ps
OUTPUT-U338: 422.16402 ps
OUTPUT-U337: 422.16402 ps
NOT-U352: 267.61210 ps
NAND-U548: 264.16064 ps
NOT-U373: 279.11643 ps
OR-SUB_82_165_U10: 77.54052 ps
NAND-SUB_82_165_U31: 220.18937 ps
OR-SUB_70_166_U10: 77.54052 ps
NAND-SUB_70_166_U31: 220.18937 ps
NAND-SUB_82_U11: 68.19963 ps
NAND-SUB_70_U11: 68.19963 ps
NAND-R179_U55: 88.31263 ps
NAND-R179_U21: 71.09779 ps
NAND-U336: 398.13154 ps
NAND-U335: 398.13154 ps
NAND-U334: 398.13154 ps
NAND-U333: 398.13154 ps
NAND-U332: 398.13154 ps
NAND-U331: 398.13154 ps
NAND-U330: 398.13154 ps
NAND-U329: 398.13154 ps
AND-U273: 267.61210 ps
NAND-U550: 264.16064 ps
AND-U274: 302.83248 ps
NAND-U549: 279.11643 ps
NOT-SUB_82_165_U23: 77.54052 ps
AND-SUB_82_165_U6: 184.05235 ps
NOT-SUB_70_166_U23: 77.54052 ps
AND-SUB_70_166_U6: 184.05235 ps
AND-SUB_82_U7: 90.78886 ps
NOT-SUB_82_U23: 68.19963 ps
AND-SUB_70_U7: 90.78886 ps
NOT-SUB_70_U23: 68.19963 ps
AND-R179_U4: 88.31263 ps
NOT-SUB_82_U13: 71.09779 ps
NAND-SUB_82_U25: 91.09387 ps
NOT-SUB_70_U13: 71.09779 ps
