Circuit delay: 702.55794 ps

Gate slacks:
XOR-286: 191.55799 ps
XOR-261: 70.25579 ps
XOR-288: 191.55799 ps
XOR-262: 70.25579 ps
XOR-263: 70.25579 ps
XOR-283: 191.55799 ps
XOR-264: 70.25579 ps
XOR-285: 191.55799 ps
XOR-287: 191.55799 ps
XOR-265: 70.25579 ps
XOR-289: 191.55799 ps
AND-266: 212.84386 ps
AND-267: 212.84386 ps
AND-268: 212.84386 ps
AND-269: 212.84386 ps
AND-270: 212.84386 ps
AND-271: 212.84386 ps
AND-272: 212.84386 ps
AND-273: 212.84386 ps
XOR-290: 70.25579 ps
XOR-293: 70.25579 ps
XOR-296: 70.25579 ps
XOR-314: 191.55799 ps
XOR-315: 191.55799 ps
XOR-316: 191.55799 ps
XOR-299: 70.25579 ps
XOR-317: 191.55799 ps
XOR-302: 70.25579 ps
XOR-305: 70.25579 ps
XOR-308: 70.25579 ps
XOR-318: 191.55799 ps
XOR-319: 191.55799 ps
XOR-320: 191.55799 ps
XOR-311: 70.25579 ps
XOR-321: 191.55799 ps
XOR-338: 70.25579 ps
XOR-340: 70.25579 ps
XOR-339: 70.25579 ps
XOR-341: 70.25579 ps
XOR-342: 70.25579 ps
XOR-344: 70.25579 ps
XOR-343: 70.25579 ps
XOR-345: 70.25579 ps
XOR-350: 70.25579 ps
XOR-352: 70.25579 ps
XOR-351: 70.25579 ps
XOR-353: 70.25579 ps
XOR-346: 70.25579 ps
XOR-348: 70.25579 ps
XOR-347: 70.25579 ps
XOR-349: 70.25579 ps
XOR-406: 70.25579 ps
XOR-432: 70.25579 ps
XOR-419: 70.25579 ps
XOR-445: 70.25579 ps
XOR-354: 70.25579 ps
XOR-380: 70.25579 ps
XOR-367: 70.25579 ps
XOR-393: 70.25579 ps
NOT-570: 196.24327 ps
NOT-572: 196.24327 ps
NOT-574: 70.25579 ps
NOT-577: 70.25579 ps
NOT-580: 70.25579 ps
NOT-569: 196.24327 ps
NOT-573: 196.24327 ps
NOT-576: 70.25579 ps
NOT-581: 70.25579 ps
NOT-584: 70.25579 ps
NOT-566: 196.24327 ps
NOT-568: 196.24327 ps
NOT-575: 70.25579 ps
NOT-578: 70.25579 ps
NOT-583: 70.25579 ps
NOT-567: 196.24327 ps
NOT-571: 196.24327 ps
NOT-579: 70.25579 ps
NOT-582: 70.25579 ps
NOT-585: 70.25579 ps
NOT-554: 70.25579 ps
NOT-557: 70.25579 ps
NOT-560: 70.25579 ps
NOT-590: 196.24327 ps
NOT-592: 196.24327 ps
NOT-556: 70.25579 ps
NOT-561: 70.25579 ps
NOT-564: 70.25579 ps
NOT-589: 196.24327 ps
NOT-593: 196.24327 ps
NOT-555: 70.25579 ps
NOT-558: 70.25579 ps
NOT-563: 70.25579 ps
NOT-586: 196.24327 ps
NOT-588: 196.24327 ps
NOT-559: 70.25579 ps
NOT-562: 70.25579 ps
NOT-565: 70.25579 ps
NOT-587: 196.24327 ps
NOT-591: 196.24327 ps
AND-598: 70.25579 ps
AND-599: 70.25579 ps
AND-600: 70.25579 ps
AND-601: 70.25579 ps
AND-594: 70.25579 ps
AND-595: 70.25579 ps
AND-596: 70.25579 ps
AND-597: 70.25579 ps
OR-607: 70.25579 ps
OR-602: 70.25579 ps
AND-640: 70.25579 ps
AND-645: 70.25579 ps
AND-650: 70.25579 ps
AND-655: 70.25579 ps
AND-620: 70.25579 ps
AND-625: 70.25579 ps
AND-630: 70.25579 ps
AND-635: 70.25579 ps
AND-708: 70.25579 ps
AND-709: 70.25579 ps
AND-710: 70.25579 ps
AND-711: 70.25579 ps
AND-712: 70.25579 ps
AND-713: 70.25579 ps
AND-714: 70.25579 ps
AND-715: 70.25579 ps
AND-716: 70.25579 ps
AND-717: 70.25579 ps
AND-718: 70.25579 ps
AND-719: 70.25579 ps
AND-720: 70.25579 ps
AND-721: 70.25579 ps
AND-722: 70.25579 ps
AND-723: 70.25579 ps
AND-692: 70.25579 ps
AND-693: 70.25579 ps
AND-694: 70.25579 ps
AND-695: 70.25579 ps
AND-696: 70.25579 ps
AND-697: 70.25579 ps
AND-698: 70.25579 ps
AND-699: 70.25579 ps
AND-700: 70.25579 ps
AND-701: 70.25579 ps
AND-702: 70.25579 ps
AND-703: 70.25579 ps
AND-704: 70.25579 ps
AND-705: 70.25579 ps
AND-706: 70.25579 ps
AND-707: 70.25579 ps
XOR-740: 70.25579 ps
XOR-741: 70.25579 ps
XOR-742: 70.25579 ps
XOR-743: 70.25579 ps
XOR-744: 70.25579 ps
XOR-745: 70.25579 ps
XOR-746: 70.25579 ps
XOR-747: 70.25579 ps
XOR-748: 70.25579 ps
XOR-749: 70.25579 ps
XOR-750: 70.25579 ps
XOR-751: 70.25579 ps
XOR-752: 70.25579 ps
XOR-753: 70.25579 ps
XOR-754: 70.25579 ps
XOR-755: 70.25579 ps
XOR-724: 70.25579 ps
XOR-725: 70.25579 ps
XOR-726: 70.25579 ps
XOR-727: 70.25579 ps
XOR-728: 70.25579 ps
XOR-729: 70.25579 ps
XOR-730: 70.25579 ps
XOR-731: 70.25579 ps
XOR-732: 70.25579 ps
XOR-733: 70.25579 ps
XOR-734: 70.25579 ps
XOR-735: 70.25579 ps
XOR-736: 70.25579 ps
XOR-737: 70.25579 ps
XOR-738: 70.25579 ps
XOR-739: 70.25579 ps
OUTPUT-740: 70.25579 ps
OUTPUT-741: 70.25579 ps
OUTPUT-742: 70.25579 ps
OUTPUT-743: 70.25579 ps
OUTPUT-744: 70.25579 ps
OUTPUT-745: 70.25579 ps
OUTPUT-746: 70.25579 ps
OUTPUT-747: 70.25579 ps
OUTPUT-748: 70.25579 ps
OUTPUT-749: 70.25579 ps
OUTPUT-750: 70.25579 ps
OUTPUT-751: 70.25579 ps
OUTPUT-752: 70.25579 ps
OUTPUT-753: 70.25579 ps
OUTPUT-754: 70.25579 ps
OUTPUT-755: 70.25579 ps
OUTPUT-724: 70.25579 ps
OUTPUT-725: 70.25579 ps
OUTPUT-726: 70.25579 ps
OUTPUT-727: 70.25579 ps
OUTPUT-728: 70.25579 ps
OUTPUT-729: 70.25579 ps
OUTPUT-730: 70.25579 ps
OUTPUT-731: 70.25579 ps
OUTPUT-732: 70.25579 ps
OUTPUT-733: 70.25579 ps
OUTPUT-734: 70.25579 ps
OUTPUT-735: 70.25579 ps
OUTPUT-736: 70.25579 ps
OUTPUT-737: 70.25579 ps
OUTPUT-738: 70.25579 ps
OUTPUT-739: 70.25579 ps

Critical path:
INPUT-101,XOR-749,OUTPUT-749
