Circuit delay: 413.42834 ps

Gate slacks:
NAND-U295: 192.08890 ps
NAND-U234: 207.13230 ps
NAND-U235: 207.13230 ps
NAND-U236: 207.13230 ps
NAND-U237: 207.13230 ps
NOT-U309: 195.24934 ps
NAND-U364: 213.04673 ps
NAND-U368: 213.04673 ps
NAND-U209: 276.03887 ps
NAND-U328: 246.15987 ps
NAND-U287: 251.10511 ps
NAND-U361: 300.23395 ps
NAND-U207: 207.59253 ps
OUTPUT-U208: 281.62084 ps
AND-U204: 100.74310 ps
NAND-U229: 41.34283 ps
NAND-U297: 192.08890 ps
NAND-U307: 192.61993 ps
NAND-U321: 192.08890 ps
NAND-U329: 192.14805 ps
OUTPUT-U234: 207.13230 ps
OUTPUT-U235: 207.13230 ps
OUTPUT-U236: 207.13230 ps
OUTPUT-U237: 207.13230 ps
NAND-U365: 195.24934 ps
NAND-U369: 195.24934 ps
OUTPUT-U209: 276.03887 ps
NAND-U306: 300.23395 ps
OUTPUT-U207: 207.59253 ps
AND-U205: 100.74310 ps
NAND-U255: 143.74489 ps
NOT-U274: 52.54102 ps
NAND-U278: 86.84625 ps
NAND-U279: 79.38789 ps
NAND-U282: 51.69215 ps
NAND-U340: 41.34283 ps
NAND-U343: 100.93443 ps
NAND-U298: 192.08890 ps
NAND-U322: 192.08890 ps
NAND-U330: 192.14805 ps
NAND-U240: 195.24934 ps
NAND-U242: 195.24934 ps
NAND-U308: 192.61993 ps
NAND-U249: 100.74310 ps
NAND-U250: 114.85334 ps
NAND-U253: 100.74310 ps
NOT-U324: 143.74489 ps
NAND-U332: 52.54102 ps
NAND-U342: 80.41866 ps
NAND-U280: 86.84625 ps
NAND-U284: 51.69215 ps
NAND-U371: 155.02103 ps
OUTPUT-U240: 195.24934 ps
OUTPUT-U242: 195.24934 ps
NOT-U293: 100.74310 ps
NAND-U353: 112.00751 ps
NOT-U305: 114.85334 ps
NAND-U363: 126.05476 ps
NOT-U319: 100.74310 ps
NAND-U367: 112.00751 ps
NAND-U370: 143.74489 ps
NAND-U210: 41.34283 ps
NAND-U233: 80.41866 ps
NAND-U212: 79.38789 ps
NAND-U211: 51.69215 ps
NAND-U352: 100.74310 ps
NAND-U362: 114.85334 ps
NAND-U366: 100.74310 ps
NAND-U243: 143.74489 ps
OUTPUT-U210: 41.34283 ps
OUTPUT-U233: 80.41866 ps
OUTPUT-U212: 79.38789 ps
OUTPUT-U211: 51.69215 ps
NAND-U238: 100.74310 ps
NAND-U239: 114.85334 ps
NAND-U241: 100.74310 ps
OUTPUT-U243: 143.74489 ps
OUTPUT-U238: 100.74310 ps
OUTPUT-U239: 114.85334 ps
OUTPUT-U241: 100.74310 ps

Critical path:
INPUT-STATO_REG_0__SCAN_IN,NOT-U213,AND-U201,NAND-U246,NAND-U229,NAND-U340,NAND-U210,OUTPUT-U210
